,2012-08-31,2013-08-31
CashPeriodIncreaseDecrease,21645.000,-20843.000
CurrentFederalTaxExpenseBenefit,9100.000,8040.000
EarningsPerShareBasicAndDiluted,0.000,-0.000
GeneralAndAdministrativeExpense,26905.000,23666.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-9100.000,-8040.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,661.000
NetCashProvidedByUsedInFinancingActivities,58822.000,2162.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,58822.000,2162.000
NetCashProvidedByUsedInOperatingActivities,-37177.000,-23005.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-37177.000,-23005.000
NetIncomeLoss,-26905.000,-23666.000
OperatingExpenses,26905.000,23666.000
OperatingIncomeLoss,-26905.000,-23666.000
ProceedsFromIssuanceOfCommonStock,62822.000,
StockIssuedDuringPeriodValueNewIssues,62822.000,
