,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,8031.000,,,,13519.000,,,
AllowanceForLoanAndLeaseLossesPeriodIncreaseDecrease,,,,,1000000.000,,,,,
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,,925000.000,618000.000,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,128222.000,33994.000,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,-1129891.000,-1144593.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,49685.000,49685.000,,39935.000,20410.000,5842.000,-66187.000
AssetImpairmentCharges,,,,,688.000,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,408235.000,33161.000,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,62.000,0.000,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,34598.000,,,,408235.000,,,
BankOwnedLifeInsuranceIncome,134201.000,146711.000,144044.000,147446.000,150082.000,146353.000,144794.000,156699.000,172387.000,169535.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-47154731.000,,,,2662323.000,,,
CommonStockDividendsPerShareCashPaid,,,,,,,0.070,,0.330,
CommonStockDividendsPerShareDeclared,0.000,0.000,,,0.055,,,,0.330,
Communication,46591.000,50422.000,60786.000,44960.000,62489.000,49666.000,53323.000,41390.000,42060.000,44908.000
ComprehensiveIncomeNetOfTax,1589851.000,2044248.000,1268616.000,1549480.000,2215783.000,992002.000,898733.000,-1676552.000,2007418.000,1504379.000
DepreciationAmortizationAndAccretionNet,,,530070.000,509727.000,475196.000,618594.000,956272.000,1123560.000,1039883.000,705286.000
DividendsCommonStockCash,,,,,,,-328023.000,,,
EarningsPerShareBasic,0.230,0.270,0.220,0.280,0.320,0.360,0.430,0.340,0.450,0.510
EarningsPerShareDiluted,0.220,0.270,0.220,0.280,0.320,0.360,0.430,0.340,0.450,0.510
FederalDepositInsuranceCorporationPremiumExpense,349923.000,261642.000,245492.000,137463.000,138754.000,143061.000,146094.000,123355.000,115561.000,126363.000
FeesAndCommissionsDepositorAccounts,259774.000,262668.000,293073.000,277788.000,257509.000,261658.000,286097.000,266811.000,282985.000,270634.000
FeesAndCommissionsFiduciaryAndTrustActivities,818384.000,803317.000,944660.000,923195.000,998715.000,961721.000,1058000.000,1061916.000,1106810.000,1224958.000
FeesAndCommissionsMortgageBanking,,530391.000,230056.000,374765.000,477319.000,396346.000,330034.000,312367.000,249807.000,183253.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,,,,,122422.000,85478.000,111880.000,396176.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,,,,472166.000,-257053.000,-245867.000,1345234.000
FinancingReceivableModificationsNumberOfContracts2,,,,,,,,1.000,0.000,
GainLossOnSaleOfPropertyPlantEquipment,,,-2217.000,,,,-639.000,,,
GainLossOnSaleOfSecuritiesNet,386836.000,331248.000,34598.000,32101.000,9110.000,73289.000,408235.000,33161.000,,
GainLossOnSalesOfLoansNet,,,230056.000,,,,330034.000,,,
GainsLossesOnSalesOfOtherRealEstate,,,-11326.000,,,,37848.000,,,
ImpairmentOfInvestments,,,0.000,,,,,0.000,0.000,
ImpairmentOfRealEstate,,,204220.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1375617.000,1748445.000,1428973.000,1881283.000,2179664.000,1866685.000,2830973.000,2127413.000,2858324.000,3616208.000
IncomeTaxExpenseBenefit,285788.000,423860.000,340993.000,516549.000,617028.000,137869.000,830505.000,528881.000,774232.000,1188261.000
IncomeTaxesPaid,,,0.000,,,,0.000,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,-366835.000,,,,-9073.000,,,
IncreaseDecreaseInDeposits,,,-49845908.000,,,,24269757.000,,,
IncreaseDecreaseInInterestPayableNet,,,179293.000,,,,7240.000,,,
IncreaseDecreaseInLoansFromOtherFederalHomeLoanBanks,,,,,,,-16800000.000,,,
IncreaseDecreaseInOtherOperatingAssets,,,-653086.000,,,,-1248595.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,-947837.000,,,,-9850.000,,,
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,,,,,,0.000,266.000,177.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,0.000,31.000,,
InformationTechnologyAndDataProcessing,391398.000,311439.000,371053.000,318567.000,301914.000,452775.000,437446.000,386233.000,423927.000,412586.000
InterestAndDividendIncomeOperating,7335614.000,7241216.000,6650954.000,6622642.000,6459961.000,6240658.000,5804771.000,5931793.000,5825234.000,5913282.000
InterestAndFeeIncomeLoansAndLeases,6276853.000,6272290.000,5642745.000,5596283.000,5525196.000,5299343.000,4851342.000,4932692.000,4777786.000,4800182.000
InterestAndFeeIncomeLoansAndLeasesHeldForSale,159995.000,,,,,,,,,
InterestExpense,1614974.000,1557176.000,1238779.000,916747.000,845357.000,769128.000,719241.000,726983.000,677770.000,675062.000
InterestExpenseDeposits,1350799.000,1302033.000,1013818.000,787900.000,714875.000,640929.000,602033.000,616358.000,575796.000,576325.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesShortTerm,62765.000,50376.000,47012.000,29753.000,40469.000,43602.000,37955.000,29106.000,21468.000,20049.000
InterestExpenseJuniorSubordinatedDebentures,201214.000,204540.000,177942.000,99003.000,89854.000,84466.000,79252.000,81519.000,80504.000,78688.000
InterestExpenseShortTermBorrowings,196.000,227.000,7.000,91.000,159.000,131.000,1.000,,2.000,
InterestIncomeExpenseAfterProvisionForLoanLoss,4595640.000,4784040.000,4662175.000,4780895.000,4996604.000,5271530.000,5360530.000,4904810.000,5997464.000,6388220.000
InterestIncomeExpenseNet,5720640.000,5684040.000,5412175.000,5705895.000,5614604.000,5471530.000,5085530.000,5204810.000,5147464.000,5238220.000
InterestIncomeSecuritiesTaxExempt,411978.000,426458.000,485675.000,493811.000,482496.000,565149.000,692358.000,704755.000,730943.000,745821.000
InterestIncomeSecuritiesTaxable,640091.000,537817.000,499986.000,525259.000,445573.000,367140.000,256753.000,291493.000,311638.000,356410.000
InterestPaid,,,-1059486.000,,,,712001.000,,,
LaborAndRelatedExpense,2694184.000,2785886.000,2791953.000,2855719.000,2867136.000,2827700.000,2924608.000,2914818.000,3161101.000,3293919.000
MarketingExpense,134504.000,107450.000,96197.000,99108.000,111882.000,176386.000,119353.000,162981.000,112976.000,126725.000
NetCashProvidedByUsedInFinancingActivities,,,-51845908.000,,,,-5814140.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-51845908.000,,,,-5814140.000,,,
NetCashProvidedByUsedInInvestingActivities,,,2733743.000,,,,4949224.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,2733743.000,,,,4949224.000,,,
NetCashProvidedByUsedInOperatingActivities,,,1957434.000,,,,3527239.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,1957434.000,,,,3527239.000,,,
NetIncomeLoss,1089829.000,1324585.000,1087980.000,1364734.000,1562636.000,1728816.000,2000468.000,1598532.000,2084092.000,2427947.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,2000468.000,1598532.000,2084092.000,2427947.000
NoninterestExpense,5292271.000,5407870.000,5248947.000,5025174.000,5019211.000,5575181.000,5226700.000,5088288.000,5315020.000,5850365.000
NoninterestIncome,2072248.000,2372275.000,2015745.000,2125562.000,2202271.000,2170336.000,2697143.000,2310891.000,2175880.000,3078353.000
NoninterestIncomeOtherOperatingIncome,150775.000,159181.000,165458.000,172622.000,147792.000,169338.000,235564.000,268520.000,174429.000,170958.000
OccupancyNet,589434.000,608867.000,628353.000,623056.000,640569.000,707018.000,637314.000,620959.000,618172.000,633056.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentBeforeTaxPeriodIncreaseDecrease,,,279325.000,,,,,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesTax,,,93055.000,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsAndTax,,,,,,,-1261060.000,-4929088.000,-116173.000,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,,,,273821.000,961900.000,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,,,95172.000,336470.000,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,,-1101735.000,,,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,180636.000,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,180636.000,184746.000,653147.000,,,-3275084.000,-76674.000,
