,2011-11-30,2012-05-31,2012-11-30,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30
AdjustmentForAmortization,,,,,,176.000,,,,,,,,
GeneralAndAdministrativeExpense,,,,,,7658.000,,,,,,,,
IncomeLossFromContinuingOperations,,,,,,-31947.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,,,-31947.000,,,,,,,,
NetIncomeLoss,,,,,,-31947.000,,,,,,,,
NoninterestExpenseTransferAgentAndCustodianFees,,,,,,2277.000,,,,,,,,
OperatingExpenses,,,,,,31947.000,,,,,,,,
ProfessionalAndContractServicesExpense,,,,,,10389.000,,,,,,,,
ProfessionalFees,,,,,,11038.000,,,,,,,,
Revenues,,,,,,0.000,,,,,,,,
SalesRevenueNet,,,,,,0.000,,,,,,,,
TravelAndEntertainmentExpense,,,,,,409.000,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,20512235.000,20512235.000,20512235.000,20512235.000,20512235.000,20512235.000,-41024470.000,25153828.000,28420135.000,2842009.000,-51519306.000,12842009.000,12842009.000,12842009.000
