,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedLiabilitiesFairValueDisclosure,,,,,,,,,,166865.000,157000.000,134000.000,133000.000,149000.000,153000.000,201000.000,204000.000,318000.000,222000.000,331000.000,207000.000,331000.000,225000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,11992451.000,,,,12024232.000,,,,12857000.000,,,,13005000.000,,,,14050000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,280000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,-661000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,408584.000,770164.000,445339.000,367888.000,17147.000,-380726.000,-431284.000,-1349150.000,-1440448.000,-1173533.000,-850000.000,-617000.000,-495000.000,-921000.000,-720000.000,-1096000.000,-831000.000,-776000.000,-445000.000,-259000.000,-377000.000,-1235000.000,-1205000.000
AdditionalPaidInCapital,4973408.000,4975601.000,4971531.000,4973724.000,4974456.000,2670021.000,2753724.000,2757450.000,2757449.000,2757450.000,2772000.000,2772000.000,2772000.000,2777000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,2788000.000,2776000.000,2766000.000,2812000.000,2828000.000,2828000.000,2828000.000,2872000.000,2868000.000
Assets,328717923.000,321648327.000,315212096.000,324871463.000,318237064.000,334797676.000,329132187.000,335315924.000,334940064.000,331135063.000,330097000.000,341156000.000,348734000.000,390486000.000,393598000.000,421727000.000,429966000.000,456296000.000,447837000.000,468339000.000,468274000.000,486710000.000,504207000.000
AssetsSoldUnderAgreementsToRepurchaseInterestRate,,,,,,,,,,0.002,,,,0.001,,,,0.002,,,,0.002,
AvailableForSaleSecurities,31174512.000,39502503.000,41799121.000,39871116.000,31262020.000,36700520.000,38305952.000,40050413.000,39954790.000,38521996.000,37711000.000,36826000.000,36519000.000,42604000.000,42710000.000,47056000.000,53895000.000,59825000.000,52152000.000,54012000.000,52563000.000,51173000.000,49826000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,205000.000,267000.000,472000.000,177000.000,369000.000,413000.000,738000.000,991000.000,871000.000,116000.000,146000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,377000.000,199000.000,100000.000,375000.000,166000.000,216000.000,45000.000,16000.000,77000.000,872000.000,859000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,30758175.000,36277498.000,37959533.000,41094699.000,41137407.000,39721888.000,38420000.000,37184000.000,36691000.000,42536000.000,42338000.000,47254000.000,53692000.000,59628000.000,51459000.000,53037000.000,51769000.000,51929000.000,50539000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,368000.000,188000.000,88000.000,181000.000,110000.000,53000.000,23000.000,,13000.000,12000.000,11000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,377000.000,199000.000,100000.000,375000.000,166000.000,216000.000,45000.000,,77000.000,872000.000,859000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,2967025.000,5724275.000,9031165.000,21299038.000,25605717.000,22831239.000,22180000.000,18842000.000,20265000.000,15191000.000,8303000.000,18778000.000,13791000.000,21832000.000,6041000.000,,9022000.000,36124000.000,35120000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,9000.000,11000.000,12000.000,194000.000,56000.000,163000.000,22000.000,,64000.000,860000.000,848000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,2208392.000,4686450.000,7993365.000,20272064.000,23906256.000,19063058.000,18305000.000,3495000.000,4646000.000,2653000.000,2026000.000,13535000.000,8608000.000,16932000.000,3074000.000,,7637000.000,34816000.000,33872000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,758633.000,1037825.000,1037800.000,1026974.000,1699461.000,3768181.000,3875000.000,15347000.000,15619000.000,12538000.000,6277000.000,5243000.000,5183000.000,4900000.000,2967000.000,,1385000.000,1308000.000,1248000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,11292552.000,,13291387.000,16772341.000,15416075.000,,,,13871000.000,,,,25333000.000,,,,17952000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,11415759.000,,12629823.000,15963447.000,14539307.000,,,,13889000.000,,,,25462000.000,,,,17530000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,18559452.000,,18430486.000,14945406.000,15851356.000,,,,21660000.000,,,,27449000.000,,,,28093000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,18839664.000,,18415158.000,14889307.000,15785063.000,,,,21713000.000,,,,27516000.000,,,,27865000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,348054.000,,5365252.000,3613891.000,2572003.000,,,,2927000.000,,,,2507000.000,,,,5832000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,347767.000,,4991674.000,3293779.000,2316038.000,,,,2915000.000,,,,2506000.000,,,,5726000.000,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,6077439.000,,4007574.000,5805769.000,5882454.000,,,,4078000.000,,,,4339000.000,,,,52000.000,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,6097330.000,,4013758.000,5808257.000,5881588.000,,,,4087000.000,,,,4341000.000,,,,52000.000,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,31262020.000,36700520.000,38305952.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,-41767.000,71186.000,124998.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,,,,,,,,,,8500000.000,9700000.000,11900000.000,12400000.000,8600000.000,8800000.000,10200000.000,15500000.000,19100000.000,10700000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,3648.000,6371.000,2389.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,41767.000,71186.000,124998.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,38119.000,64815.000,122609.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,545612.000,494208.000,471417.000,,,,,,,,,,,,,,,,
BankOwnedLifeInsurance,,,,,,,,5034994.000,5081916.000,5129281.000,5176000.000,7221000.000,7284000.000,7348000.000,7411000.000,7473000.000,7535000.000,7595000.000,7658000.000,7719000.000,9792000.000,9869000.000,9944000.000
CashAndCashEquivalentsAtCarryingValue,4169893.000,4367132.000,4728895.000,4910717.000,14579593.000,4757889.000,7082360.000,7067371.000,7537010.000,6788689.000,6253000.000,6793000.000,4341000.000,,,,,,,,,,11913000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,6788689.000,6253000.000,6793000.000,4341000.000,6181000.000,7199000.000,5880000.000,5424000.000,4969000.000,4649000.000,5141000.000,5280000.000,4851000.000,5087000.000
CashAndDueFromBanks,4169893.000,4367132.000,4728895.000,4910717.000,14579593.000,4757889.000,7082360.000,7067371.000,7537010.000,,,,,6181000.000,7199000.000,5880000.000,5424000.000,4969000.000,4649000.000,5141000.000,5280000.000,4851000.000,5087000.000
CertificatesOfDepositAtCarryingValue,,,,,,,,,,,,,,,,,,,5456000.000,5456000.000,4464000.000,4216000.000,3472000.000
CommonStockParOrStatedValuePerShare,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000
CommonStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,30000000.000,30000000.000
CommonStockSharesOutstanding,2605856.000,2605856.000,2610856.000,2610856.000,2610856.000,4810856.000,4817856.000,4817856.000,4817856.000,4817856.000,4818733.000,4818733.000,4818733.000,4817856.000,4802856.000,4787856.000,4774856.000,4774856.000,4774856.000,4774856.000,4774856.000,4774856.000,4787356.000
CommonStockValue,13029280.000,13029280.000,13054280.000,13054280.000,13054280.000,24054280.000,24089280.000,24089280.000,24089280.000,24089280.000,24094000.000,24094000.000,24094000.000,24089000.000,24014000.000,23939000.000,23874000.000,23874000.000,23874000.000,23874000.000,23874000.000,23874000.000,23937000.000
DeferredIncomeTaxLiabilities,,,,,,1612111.000,,,,1435444.000,,,,1370000.000,,,,1355000.000,,,,1272000.000,
DeferredTaxAssetsGross,,,,,,1909298.000,,,,2191288.000,,,,1766000.000,,,,2166000.000,,,,2426000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,297187.000,,,,755844.000,,,,396000.000,,,,811000.000,,,,1154000.000,
DeferredTaxAssetsOther,,,,,,272942.000,,,,2913.000,,,,11000.000,,,,20000.000,,,,27000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,174997.000,,,,96428.000,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,,3276.000,,,,,,,,222000.000,,,,233000.000,,,,242000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,,,258231.000,,,,206429.000,,,,262000.000,,,,227000.000,,,,184000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,10215.000,,,,18301.000,,,,25000.000,,,,31000.000,,,,30000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,747792.000,,,,631641.000,,,,661000.000,,,,985000.000,,,,908000.000,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,,,,,,,407964.000,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,,,,238732.000,,,,171882.000,,,,134000.000,,,,110000.000,,,,133000.000,
DeferredTaxLiabilitiesOther,,,,,,63591.000,,,,63925.000,,,,67000.000,,,,64000.000,,,,58000.000,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,,,,,,,,,,0.050,,,,,,,,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,,2844808.000,,,,2819910.000,2820000.000,2820000.000,2844000.000,2897000.000,2953000.000,2932000.000,2741000.000,2806000.000,2581000.000,2605000.000,2689000.000,2690000.000,2623000.000
Deposits,267057379.000,271550459.000,265518105.000,274110171.000,268004596.000,275174571.000,267695474.000,271174666.000,271963886.000,268346321.000,266906000.000,267086000.000,275905000.000,307585000.000,308848000.000,333601000.000,339384000.000,359858000.000,356613000.000,379029000.000,377975000.000,381718000.000,382500000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,1.080,,,,,,,,,,,,,,,
EmployeeStockOwnershipPlanESOPNumberOfAllocatedShares,,,,,,,,,,141586.000,,,,126540.000,,,,122522.000,,,,113161.000,
FederalFundsPurchasedAndSecuritiesLoanedOrSoldUnderAgreementsToRepurchaseFairValueDisclosure,,,,,,,,,,9118382.000,8438000.000,8990000.000,6978000.000,6012000.000,7236000.000,8787000.000,10491000.000,7161000.000,6012000.000,8182000.000,12984000.000,18310000.000,8489000.000
FederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchase,,,,6259247.000,,,,,,,,,,,,,,,,,,,
FederalFundsSold,5314545.000,2521431.000,2136375.000,2245145.000,182007.000,48009.000,868694.000,303900.000,497188.000,120029.000,333000.000,204000.000,137000.000,119000.000,390000.000,2187000.000,466000.000,271000.000,330000.000,1546000.000,460000.000,2350000.000,336000.000
FederalHomeLoanBankAdvancesCurrent,,,,,15000000.000,,,,,,,,,,,,,,,,,,
FederalHomeLoanBankAdvancesLongTerm,25000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,25000000.000,25000000.000,35000000.000,35000000.000,30000000.000,30000000.000,40000000.000,35000000.000,30000000.000,25000000.000,35000000.000,60000000.000
FederalHomeLoanBankAdvancesShortTerm,,,,,,0.000,,,,0.000,,,,,,,,,,,,,
FederalHomeLoanBankAdvancesWeightedAverageInterestRate,,,,,,,,,,,,,,,0.010,0.011,0.011,0.012,0.014,0.015,0.017,0.015,0.013
FederalHomeLoanBankStock,,,,,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1079800.000,971400.000,1421400.000,1421400.000,1900000.000,1900000.000,1600000.000,1600000.000,2000000.000,1900000.000,1700000.000,1500000.000,1900000.000,3000000.000
FederalReserveBankStock,,,,,,25000.000,,,,,382000.000,382000.000,382000.000,382000.000,382000.000,460000.000,460000.000,505000.000,505000.000,565000.000,565000.000,580000.000,595000.000
FinancingReceivableAllowanceForCreditLosses,,,,,3337664.000,3093623.000,3034407.000,2983147.000,2979344.000,2925264.000,2950000.000,2973000.000,3151000.000,3205000.000,3247000.000,3439000.000,3374000.000,4223000.000,4107000.000,3547000.000,3741000.000,3863000.000,3993000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,,1898784.000,2259740.000,2145842.000,2151468.000,2372337.000,2258713.000,2298000.000,2217000.000,2417000.000,2529000.000,2453000.000,2516000.000,2544000.000,2689000.000,2750000.000,2891000.000,2898000.000,2968000.000,3207000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,,1438879.000,833883.000,888565.000,-831679.000,607007.000,666551.000,652000.000,756000.000,734000.000,676000.000,794000.000,923000.000,830000.000,1534000.000,1357000.000,656000.000,843000.000,895000.000,786000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,,234385411.000,231656469.000,227788222.000,228015233.000,240559374.000,243675663.000,245223000.000,252375000.000,267253000.000,291196000.000,296792000.000,306771000.000,324473000.000,336396000.000,336061000.000,339816000.000,357670000.000,374594000.000,394820000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,,8440740.000,7581680.000,7087713.000,6835460.000,8305685.000,6655713.000,7904000.000,6489000.000,6442000.000,6858000.000,6951000.000,9770000.000,7800000.000,10826000.000,13338000.000,11133000.000,10519000.000,10415000.000,10032000.000
FinancingReceivableModificationsPostModificationRecordedInvestment1,,,,,59827.000,,,,,,,,,,,,,,,,,,
FinancingReceivableModificationsRecordedInvestment,,,,,3374739.000,,,,,,,,,,,,,,,,,,0.000
FinancingReceivableRecordedInvestment30To59DaysPastDue,,,,,708424.000,747831.000,748838.000,,,,,,,,,,,,,,,,
FinancingReceivableRecordedInvestment60To89DaysPastDue,,,,,324374.000,376176.000,1202509.000,,,,,,,,,,,,,,,,
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,,,,,,,,,,,,,,,,395000.000,477000.000,11000.000,,216000.000,178000.000,,0.000
FinancingReceivableRecordedInvestmentCurrent,,,,,234747811.000,232258159.000,227967901.000,230842135.000,245417784.000,246642097.000,249270000.000,255908000.000,268972000.000,294584000.000,298930000.000,308932000.000,327384000.000,338872000.000,341759000.000,344001000.000,361906000.000,377030000.000,398027000.000
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,,,,,53989.000,125519.000,280142.000,45074.000,31336.000,18710.000,8000.000,43000.000,38000.000,14000.000,390000.000,,,,,,,,
FinancingReceivableRecordedInvestmentNonaccrualStatus,,,,,6991553.000,5730464.000,4676545.000,2446285.000,2449451.000,2753886.000,2324000.000,1742000.000,2195000.000,1954000.000,2790000.000,4447000.000,3357000.000,6433000.000,5123000.000,5147000.000,4858000.000,5300000.000,5820000.000
Goodwill,2807842.000,2807842.000,2807842.000,2807842.000,2807842.000,2807842.000,2807842.000,2807842.000,2807842.000,2807842.000,2808000.000,2808000.000,2808000.000,2808000.000,2808000.000,2808000.000,2808000.000,2808000.000,2808000.000,2808000.000,2808000.000,2808000.000,2808000.000
ImpairedFinancingReceivableRecordedInvestment,,,,,8440740.000,7581680.000,7087713.000,6835460.000,8305685.000,6655713.000,7904000.000,6489000.000,6442000.000,6858000.000,6951000.000,9770000.000,7800000.000,10826000.000,13338000.000,11133000.000,10519000.000,10415000.000,10032000.000
ImpairedFinancingReceivableRelatedAllowance,,,,,,,,,607007.000,666551.000,652000.000,756000.000,734000.000,676000.000,794000.000,923000.000,830000.000,1534000.000,1357000.000,656000.000,843000.000,895000.000,786000.000
ImpairedFinancingReceivableUnpaidPrincipalBalance,,,,,9196063.000,8440955.000,7926133.000,7663363.000,8889632.000,7301560.000,7992000.000,6541000.000,6506000.000,6920000.000,7026000.000,9861000.000,7904000.000,11193000.000,13730000.000,11312000.000,10923000.000,10878000.000,10581000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceRecordedInvestment,,,,,2778883.000,3439723.000,2340207.000,3063849.000,5739651.000,3911382.000,5189000.000,3664000.000,3657000.000,4224000.000,3879000.000,5703000.000,4280000.000,5424000.000,7593000.000,6897000.000,7301000.000,6746000.000,6832000.000
