,2011-06-30
CashPeriodIncreaseDecrease,-309.000
GeneralAndAdministrativeExpense,5110.000
IncomeLossFromContinuingOperations,-83290.000
IncomeLossFromExtraordinaryItemsNetOfTaxPerBasicAndDilutedShare,-0.020
IncreaseDecreaseInDueToOfficersAndStockholders,78180.000
IncreaseDecreaseInDueToRelatedParties,82981.000
NetCashProvidedByUsedInOperatingActivities,-309.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-309.000
NetIncomeLoss,-83290.000
NetIncomeLossAvailableToCommonStockholdersBasic,-83290.000
OperatingExpenses,83290.000
