,2011-12-31,2012-12-31,2013-12-31
AccretionOfDiscount,182000000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,886100000.000,,
AdditionsToNoncurrentAssets,,1806000000.000,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,160500000.000,,
AmortizationOfIntangibleAssets,,80000000.000,121000000.000
AssetRetirementObligationAccretionExpense,7400000.000,,
AssetRetirementObligationLiabilitiesSettled,-16300000.000,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,-0.410,3.620
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareDiluted,,1.430,3.630
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,1996000000.000,3277000000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,1327000000.000,3273000000.000
BusinessAcquisitionsProFormaRevenue,,9059000000.000,13235000000.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGainOrLoss,,0.000,558000000.000
CapitalExpendituresIncurredButNotYetPaid,,,269000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,280200000.000,109000000.000,-125000000.000
ComprehensiveIncomeNetOfTax,1447500000.000,1518000000.000,3146000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,12400000.000,19000000.000,35000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1459900000.000,1499000000.000,3181000000.000
CostOfGoodsAndServicesSold,,,5207000000.000
CostsAndExpenses,,6302000000.000,9301000000.000
CurrentFederalTaxExpenseBenefit,13300000.000,17000000.000,100000000.000
CurrentForeignTaxExpenseBenefit,3400000.000,9000000.000,5000000.000
CurrentIncomeTaxExpenseBenefit,32600000.000,36000000.000,131000000.000
CurrentStateAndLocalTaxExpenseBenefit,15900000.000,10000000.000,26000000.000
DebtInstrumentDecreaseRepayments,,8011000000.000,
DebtInstrumentIncreaseAdditionalBorrowings,,9270000000.000,
DeferredFederalIncomeTaxExpenseBenefit,-6400000.000,0.000,5000000.000
DeferredForeignIncomeTaxExpenseBenefit,20700000.000,-6000000.000,27000000.000
DeferredIncomeTaxExpenseBenefit,13200000.000,-6000000.000,33000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-1100000.000,0.000,1000000.000
DefinedContributionPlanCostRecognized,16500000.000,16000000.000,
DefinedContributionPlanEmployerMatchingContributionPercent,,0.050,
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,0.500,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,0.500
Depreciation,,1008000000.000,
DepreciationAndAmortization,954500000.000,,
DepreciationDepletionAndAmortization,954500000.000,1093000000.000,1446000000.000
