,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,4105000.000,,,,4437000.000,,,,4609000.000,,,,4858000.000,,,,5665000.000,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,193000.000,,,,650000.000,,,,1143000.000,,,,237000.000,,,,294000.000,,,,,,,,,
AllocatedShareBasedCompensationExpense,,4235000.000,4297000.000,,4437000.000,4648000.000,5101000.000,4678000.000,4609000.000,4992000.000,4662000.000,5047000.000,4858000.000,5131000.000,5457000.000,5459000.000,5665000.000,5504000.000,4943000.000,5069000.000,4888000.000,5113000.000,3870000.000,4793000.000,4955000.000,5107000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,2820000.000,2872000.000,,2953000.000,3126000.000,3464000.000,3012000.000,2922000.000,3352000.000,3113000.000,3699000.000,3182000.000,3418000.000,3593000.000,3412000.000,3783000.000,3644000.000,3291000.000,3192000.000,3233000.000,3398000.000,2549000.000,2840000.000,3221000.000,3347000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1224000.000,1718000.000,,1453000.000,2414000.000,2613000.000,-4202000.000,1413000.000,593000.000,584000.000,-1805000.000,215000.000,412000.000,8000.000,-474000.000,184000.000,363000.000,352000.000,-507000.000,1186000.000,669000.000,653000.000,-1792000.000,591000.000,1231000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,566000.000,,,,0.000,,,,,,,
CapitalLeaseObligationsIncurred,,,,,59000.000,,,,458000.000,,,,2245000.000,,,,0.000,,,,,,,,1607000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-57413000.000,,,,9049000.000,,,,10097000.000,,,,11224000.000,,,,22107000.000,,,,-4139000.000,,,,-20850000.000,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,11000.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,0.000,,,,,,,,,,,,,,,,,,,,,
