,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,,,,,,,2083000.000,,1669000.000,1784000.000,1598000.000,1478000.000,1611000.000,1706000.000,1545000.000,1451000.000,1601000.000,1651000.000,1484000.000,1471000.000,1633000.000,1640000.000,1501000.000
AccountsReceivableFairValueDisclosure,,,,,,,2960000.000,,3300000.000,2908000.000,3199000.000,3186000.000,3280000.000,3127000.000,3300000.000,3310000.000,3315000.000,3057000.000,3295000.000,3286000.000,3007000.000,3116000.000,3200000.000
AccruedInvestmentIncomeReceivable,3671000.000,,,,3159000.000,3403000.000,,3305000.000,3300000.000,2908000.000,3199000.000,3186000.000,3280000.000,3127000.000,3300000.000,3310000.000,3315000.000,3057000.000,3295000.000,3286000.000,3007000.000,3116000.000,3200000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,22102000.000,,,23556000.000,,,,21387000.000,,,,22173000.000,,,,22831000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,4141000.000,,,1043000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,9520000.000,,,6918000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3197000.000,-1749000.000,-3660000.000,-3966000.000,-3622000.000,-3113000.000,-5379000.000,-5423000.000,-7190000.000,-5875000.000,-5314000.000,-4709000.000,-4645000.000,-6902000.000,-6241000.000,-6468000.000,-5980000.000,-7555000.000,-6524000.000,-6065000.000,-6057000.000,-11577000.000,-11483000.000
AdditionalPaidInCapitalCommonStock,145056000.000,145059000.000,145061000.000,145067000.000,145070000.000,145091000.000,145102000.000,145119000.000,145170000.000,145190000.000,145222000.000,145235000.000,145246000.000,145256000.000,145387000.000,145411000.000,145434000.000,145441000.000,145496000.000,145506000.000,145530000.000,145535000.000,145577000.000
AdvancesFromFederalHomeLoanBanks,,,,,3000000.000,12000000.000,28660000.000,16000000.000,52096000.000,66555000.000,40483000.000,52677000.000,63438000.000,,71219000.000,109430000.000,100988000.000,,88952000.000,72617000.000,56943000.000,,79718000.000
AmountAvailableForDividendDistributionWithoutAffectingCapitalAdequacyRequirements,,,,,,,5100000.000,,,,,,,,,,,,,,,,
