,2012-02-29,2013-02-28,2014-02-28,2015-02-28
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,705000.000,715000.000,364000.000,278000.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,5212000.000,3447000.000,1261000.000,10307000.000
AdmissionsRevenue,28274000.000,29584000.000,22893000.000,23961000.000
AllocatedShareBasedCompensationExpense,,,231000.000,262000.000
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,382000.000,386000.000,16000.000
AmortizationOfDebtDiscountPremium,,678000.000,324000.000,80000.000
AmortizationOfFinancingCosts,,,,323000.000
AmortizationOfIntangibleAssets,,200000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1151032.000,911663.000,91167.000
AssetImpairmentCharges,1348000.000,,798000.000,104000.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,13000.000,
BusinessCombinationConsiderationTransferred1,,,14451000.000,
CapitalLeaseObligationsIncurred,,,26000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-1420000.000,4049000.000,-2959000.000,1364000.000
ComprehensiveIncomeNetOfTax,,1964000.000,-569000.000,-10162000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,83000.000,,-1218000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-5811000.000,,-569000.000,-11380000.000
CostOfGoodsAndServicesSold,17264000.000,18745000.000,15368000.000,19784000.000
CostOfGoodsSold,1383000.000,3456000.000,2254000.000,2095000.000
CurrentFederalTaxExpenseBenefit,,121000.000,-128000.000,
CurrentForeignTaxExpenseBenefit,,88000.000,,
CurrentIncomeTaxExpenseBenefit,,279000.000,-163000.000,
CurrentStateAndLocalTaxExpenseBenefit,,70000.000,-35000.000,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,104000.000,118000.000,107000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,,0.030,0.030
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,1.000,1.000
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,0.030,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,0.600,0.600
Depreciation,,3000000.000,2900000.000,3300000.000
DepreciationAndAmortization,,,,4560000.000
DepreciationDepletionAndAmortization,3922000.000,3525000.000,4150000.000,4560000.000
EarningsPerShareBasic,-0.120,0.040,-0.010,-2.130
EarningsPerShareDiluted,-0.120,0.040,-0.010,-2.130
EffectOfExchangeRateOnCashAndCashEquivalents,-25000.000,13000.000,9000.000,
EffectiveIncomeTaxRateContinuingOperations,,0.130,-0.173,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.348,-0.292,-0.371
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,0.041,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,0.019,-0.048,0.031
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.048,,
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,,0.009,-0.173,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.021,,
ForeignCurrencyTransactionGainLossRealized,,,-137000.000,-313000.000
ForeignCurrencyTransactionLossBeforeTax,,0.000,,
GainLossOnDispositionOfAssets,-256000.000,-134000.000,115000.000,4000.000
GainLossOnDispositionOfAssets1,,,,4000.000
GainLossOnSaleOfPropertyPlantEquipment,,,115000.000,4000.000
