,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,55174000.000,62242000.000,617071000.000,663829000.000,669313000.000,622868000.000,602454000.000,639980000.000,629753000.000,631771000.000,763950000.000,759011000.000,699741000.000
AccountsPayableAndOtherAccruedLiabilities,43493000.000,224229000.000,231476000.000,225493000.000,202814000.000,165044000.000,260610000.000,574673000.000,701349000.000,549702000.000,494139000.000,604561000.000,119766000.000,174659000.000,176328000.000,117716000.000,96161000.000,113325000.000,145507000.000,153972000.000,161610000.000,155556000.000,154712000.000
AccountsReceivableFairValueDisclosure,,80565000.000,81782000.000,77900000.000,68107000.000,60402000.000,53975000.000,53671000.000,50890000.000,45849000.000,43545000.000,39328000.000,29933000.000,25201000.000,22935000.000,20800000.000,19313000.000,16542000.000,14118000.000,12681000.000,15010000.000,15033000.000,13848000.000
AccountsReceivableGross,,,,,225813000.000,208307000.000,259032000.000,261076000.000,270552000.000,256058000.000,322109000.000,275174000.000,243468000.000,219547000.000,251146000.000,263829000.000,251199000.000,218002000.000,,,,269695000.000,
AccountsReceivableNet,1287000.000,231921000.000,228128000.000,228592000.000,225790000.000,208284000.000,259009000.000,260450000.000,269021000.000,253959000.000,319195000.000,271685000.000,238977000.000,215629000.000,248378000.000,259920000.000,246775000.000,214398000.000,227146000.000,251116000.000,196939000.000,267962000.000,224282000.000
AccruedFeesAndOtherRevenueReceivable,,,,,,,44657000.000,69977000.000,64790000.000,60688000.000,54794000.000,59993000.000,55001000.000,51183000.000,53807000.000,50351000.000,43377000.000,42773000.000,,,,35698000.000,
AccruedIncomeTaxes,,,,,,,,7733000.000,21280000.000,,,,34720000.000,,,,,,,,72925000.000,,
AccruedLiabilitiesFairValueDisclosure,,23699000.000,21515000.000,20838000.000,19760000.000,18583000.000,24246000.000,32636000.000,85723000.000,99802000.000,26571000.000,16665000.000,22225000.000,30024000.000,37937000.000,13652000.000,36838000.000,6475000.000,20795000.000,36408000.000,18522000.000,11804000.000,14271000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,41074000.000,,,,80717000.000,,,134018000.000,,,,183259000.000,,,,222386000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,973000.000,584000.000,416000.000,474000.000,468000.000,508000.000,493000.000,491000.000,470000.000,439000.000,498000.000,502000.000,287000.000,395000.000,422000.000,511000.000,646000.000,813000.000,838000.000,854000.000,840000.000,933000.000,916000.000
AdditionalPaidInCapitalCommonStock,128702000.000,170661000.000,178598000.000,183130000.000,188294000.000,191571000.000,561963000.000,564973000.000,570101000.000,574784000.000,580572000.000,588315000.000,597659000.000,600643000.000,603926000.000,609044000.000,614889000.000,591454000.000,591491000.000,595212000.000,597139000.000,596067000.000,596905000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,,,,23000.000,626000.000,1531000.000,2099000.000,2914000.000,3489000.000,4491000.000,3918000.000,2768000.000,3909000.000,4424000.000,3604000.000,,,,1733000.000,
AllowanceForDoubtfulAccountsReceivable,,,,,23000.000,23000.000,24114000.000,26903000.000,30905000.000,37460000.000,52238000.000,60502000.000,85135000.000,112427000.000,116874000.000,105445000.000,113294000.000,120338000.000,120082000.000,124387000.000,124055000.000,146781000.000,150305000.000
AmountOfRestrictedNetAssetsForConsolidatedAndUnconsolidatedSubsidiaries,,,,,,,,,,,,,,798800000.000,,,,785000000.000,,,,600600000.000,
Assets,2073101000.000,4096889000.000,4093587000.000,4053604000.000,4070717000.000,3985186000.000,10978177000.000,13571102000.000,16930212000.000,16807299000.000,17387529000.000,17484276000.000,18441962000.000,18991977000.000,19308167000.000,19344532000.000,18776333000.000,18591501000.000,18279935000.000,17589775000.000,17508411000.000,16758896000.000,16199975000.000
AssetsFairValueDisclosure,,,,,746789000.000,725148000.000,6764186000.000,8066518000.000,,11339960000.000,11578409000.000,11944193000.000,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,,,,,,71085000.000,0.000
AssetsSoldUnderAgreementsToRepurchaseRepurchaseLiability,,,,,,,,,,,,,,,,,10890000.000,,,,,,
AvailableForSaleSecuritiesDebtSecurities,1844000.000,,,,,,,,,,,,,,,,,,,,,,
BeneficialInterest,,2268366000.000,2224754000.000,2207333000.000,2165808000.000,2119486000.000,2072728000.000,2026291000.000,1980868000.000,1939082000.000,1887862000.000,1844537000.000,1797302000.000,1751459000.000,1706367000.000,1108032000.000,1080606000.000,1051679000.000,1025704000.000,999499000.000,970065000.000,943956000.000,916952000.000
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,,,6100000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,95000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityEquityInterestsIssuedAndIssuable,,,,,,41346000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,136346000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,,5159804000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,136346000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,,,19573000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,,,7069000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,,,,,20024000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredTaxLiabilitiesNoncurrent,,,,,,20530000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,46747000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,,20000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,,5023458000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt,,,,,,110455000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentAssets,,,,,,2395000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,,19919000.000,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,10900000.000,6650000.000,5900000.000,0.000,0.000,0.000,,,,,,,,,
CapitalLeaseObligations,,,,,,,,,,,,,,,,,,,,,,0.000,
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,2131000.000,,,,480000.000,,,,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,,,,,,64956000.000,,,105585000.000,,,,143498000.000,,,,,
CapitalizedComputerSoftwareGross,,,,,,,,,,,189964000.000,,,207175000.000,,,,213923000.000,,,,,
CapitalizedComputerSoftwareNet,,,,,,,,,,,125008000.000,,,101590000.000,,,,70425000.000,,,,62700000.000,
CashAndCashEquivalentsAtCarryingValue,289947000.000,36171000.000,32652000.000,57104000.000,38335000.000,38536000.000,442054000.000,624725000.000,532620000.000,405355000.000,491885000.000,562704000.000,325912000.000,320175000.000,338490000.000,343780000.000,268601000.000,202828000.000,194418000.000,312893000.000,285682000.000,224598000.000,237174000.000
CertainLoansAcquiredInTransferNonaccretableDifference,,,,,,,4921000.000,,,,3920000.000,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYield,,,,,14135000.000,13551000.000,13015000.000,,,,11766000.000,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAcquiredDuringPeriodAtAcquisitionAtFairValue,,,,,,,1672000.000,,,,1351000.000,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAcquiredDuringPeriodCashFlowsExpectedToBeCollectedAtAcquisition,,,,,,,1672000.000,,,,1351000.000,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAcquiredDuringPeriodContractuallyRequiredPaymentsReceivableAtAcquisition,,,,,,,6593000.000,,,,5271000.000,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesCarryingAmountNet,,,,,26754000.000,26600000.000,27367000.000,,,,24677000.000,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesOutstandingBalance,,,,,42858000.000,42182000.000,41941000.000,,,,38282000.000,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000
CommonStockSharesIssued,25830087.000,27650118.000,27875158.000,27957418.000,28830015.000,28855253.000,36687785.000,36887287.000,36956904.000,37014110.000,37377274.000,37616093.000,37710133.000,37711623.000,37732229.000,37792297.000,37802297.000,35573405.000,35632811.000,36137082.000,36311037.000,36391129.000,36464218.000
CommonStockSharesOutstanding,25830087.000,27650118.000,27875158.000,27957418.000,28830015.000,28855253.000,36687785.000,36887287.000,36956904.000,37014110.000,37377274.000,37616093.000,37710133.000,37711623.000,37732229.000,37792297.000,37802297.000,35573405.000,35632811.000,36137082.000,36311037.000,36391129.000,36464218.000
CommonStockValue,259000.000,277000.000,279000.000,280000.000,289000.000,289000.000,367000.000,369000.000,370000.000,370000.000,374000.000,376000.000,377000.000,377000.000,377000.000,377000.000,378000.000,355000.000,356000.000,361000.000,363000.000,364000.000,365000.000
