,2011-08-31,2012-02-29,2012-05-31,2012-08-31,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28
EarningsPerShareBasic,-0.010,-0.060,-0.020,-0.020,-0.000,-0.000,0.000,0.000,0.000
ExchangeFees,,,,,,1781.000,1706.000,,
FeesAndCommissionsTransferAgent,,,,,137.000,-398.000,-137.000,,
GeneralAndAdministrativeExpense,2069.000,16625.000,6187.000,5190.000,-6637.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,16625.000,,,6637.000,,,,346.000
InterestExpense,,121.000,121.000,-121.000,,,,,
LaborAndRelatedExpense,121.000,10375.000,1937.000,940.000,,,,,857.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,6011.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,6011.000
NetCashProvidedByUsedInOperatingActivities,,,,,,,,,-6011.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,,,,,-6011.000
NetIncomeLoss,-2069.000,-16746.000,-6308.000,-5311.000,-6637.000,-8929.000,-6043.000,-16629.000,-6357.000
OperatingIncomeLoss,,-16625.000,,,,-8929.000,-6043.000,,-6357.000
OtherExpenses,,,-121.000,-121.000,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,6011.000
ProfessionalFees,1948.000,6250.000,4250.000,4250.000,-6500.000,6750.000,4200.000,26911.000,5500.000
ProfitLoss,,,,,-6637.000,,,,
WeightedAverageNumberOfSharesOutstandingBasic,280920.000,280920.000,280920.000,280920.000,90280920.000,90280920.000,90280920.000,-180561840.000,90280920.000
