,2014-12-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,-445.000,,,,-508128.000,,,
CostsAndExpensesRelatedParty,,,,,,3180.000,,,
EarningsPerShareBasic,,,,,,,,-0.030,
EarningsPerShareBasicAndDiluted,-0.040,-0.040,-0.120,-0.020,-0.030,0.030,0.070,,
EarningsPerShareDiluted,,,,,,,,-0.030,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,12389.000,,,,-4645.000,,,
GainLossRelatedToLitigationSettlement,,,1573650.000,,,335000.000,144648.000,,
GrossProfit,,,,,,600000.000,2400000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,1735625.000,-567815.000,
IncomeTaxExpenseBenefit,,,,,,,-240000.000,,
IncreaseDecreaseInAccountsPayable,,,,,,-335000.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,234215.000,,,,-293594.000,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,3180.000,,,
IncreaseDecreaseInDeferredRevenue,,,,,,-600000.000,,,
IncreaseDecreaseInOtherAccruedLiabilities,,-3000.000,,,,-4000.000,,,
IncreaseDecreaseInPrepaidExpense,,3060.000,,,,,,,
InterestExpense,794.000,23823.000,36454.000,75102.000,145120.000,54129.000,,,
InterestIncomeExpenseNet,,,1.000,2.000,,,,,
InterestIncomeOther,58.000,,,,,48.000,63.000,25.000,5.000
NetCashProvidedByUsedInFinancingActivities,,500000.000,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,500000.000,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-500445.000,,,,-508128.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-500445.000,,,,-508128.000,,,
NetIncomeLoss,-655350.000,-796493.000,-2268549.000,-339225.000,-744473.000,672972.000,1495625.000,-567815.000,-463845.000
OperatingIncomeLoss,-654547.000,-760281.000,-2247579.000,-265676.000,-597190.000,729778.000,1731781.000,569754.000,-1603891.000
OtherNonoperatingIncomeExpense,-803.000,-36212.000,-20970.000,-73549.000,-147283.000,-56806.000,3844.000,1939.000,538.000
ProceedsFromIssuanceOfCommonStock,,500000.000,,,,,,,
ResearchAndDevelopmentExpense,549915.000,600051.000,27371.000,40480.000,-1818014.000,,108021.000,373507.000,
Revenues,,,,,,600000.000,2400000.000,,
SalesRevenueNet,,,,,,600000.000,2400000.000,,
SellingGeneralAndAdministrativeExpense,104632.000,160230.000,3793858.000,225196.000,114980.000,205222.000,704846.000,196247.000,458986.000
ShareBasedCompensation,,,,,,8250.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,30000.000,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,0.700,,,,,,,
StockIssuedDuringPeriodSharesNewIssues,,500000.000,,,,,,,
StockOptionPlanExpense,,55504.000,,,,37339.000,,,
UnrealizedGainLossOnDerivatives,-67.000,-12389.000,15483.000,1551.000,-2164.000,-2725.000,3781.000,1914.000,533.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,22094040.000,21860645.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,16779546.000,17786303.000,18308898.000,21075310.000,-37397214.000,21646840.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,21831783.000,21860645.000,
