,2011-03-31,2011-06-30,2011-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-2430000.000,,
AmortizationOfFinancingCosts,2891000.000,,
AmortizationOfFinancingCostsAndDiscounts,,1100000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2100000.000,2200000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,3000000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,109217000.000,,
ComprehensiveIncomeNetOfTax,,87888000.000,80554000.000
DeferredIncomeTaxExpenseBenefit,-4856000.000,,
DepreciationAndAmortization,14762000.000,15854000.000,15251000.000
EarningsPerShareBasic,0.770,1.250,1.180
EarningsPerShareDiluted,0.750,1.230,1.160
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,54000.000,,
FiniteLivedIntangibleAssetsAmortizationExpense,,10000000.000,10000000.000
GoodwillPurchaseAccountingAdjustments,,,3800000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,70253000.000,131792000.000,126888000.000
IncomeLossFromEquityMethodInvestments,92000.000,,
IncomeTaxExpenseBenefit,26033000.000,47870000.000,47897000.000
IncomeTaxesPaidNet,22459000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-21659000.000,,
IncreaseDecreaseInAccountsReceivable,94762000.000,,
IncreaseDecreaseInInsuranceLiabilities,72910000.000,,
IncreaseDecreaseInOtherOperatingCapitalNet,-1167000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-4918000.000,,
IncrementalCommonSharesAttributableToNonvestedSharesWithForfeitableDividends,,300867.000,284534.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,863974.000,812410.000
InterestExpense,10276000.000,5978000.000,5735000.000
InterestPaidNet,8839000.000,,
InvestmentIncomeInterestAndDividend,3324000.000,3382000.000,3442000.000
NetCashProvidedByUsedInFinancingActivities,156279000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,156279000.000,,
NetCashProvidedByUsedInInvestingActivities,-22829000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-22829000.000,,
NetCashProvidedByUsedInOperatingActivities,-24233000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-24233000.000,,
NetIncomeLoss,44220000.000,83922000.000,78991000.000
OperatingExpenses,1331636000.000,1249559000.000,1204412000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,3966000.000,1563000.000
PaymentsForProceedsFromOtherInvestingActivities,-6000.000,,
PaymentsOfDebtIssuanceCosts,41000.000,,
PaymentsToAcquireMarketableSecurities,57323000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,7557000.000,,
PaymentsToAcquireRestrictedInvestments,10766000.000,,
PolicyholderBenefitsAndClaimsIncurredNet,1170413000.000,1106962000.000,1049869000.000
PremiumsEarnedNet,1386136000.000,1362733000.000,1315577000.000
ProceedsFromIssuanceOfCommonStock,301509000.000,,
ProceedsFromRepaymentsOfBankOverdrafts,14697000.000,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,30726000.000,,
ProceedsFromSaleOfAvailableForSaleSecurities,10128000.000,,
ProceedsFromSaleOfRestrictedInvestments,11957000.000,,
ProceedsFromStockOptionsExercised,20022000.000,,
RepaymentsOfLongTermDebt,272751000.000,,
Revenues,1401889000.000,1381351000.000,1331300000.000
SalesRevenueNet,1401889000.000,1381351000.000,1331300000.000
SellingGeneralAndAdministrativeExpense,136185000.000,120765000.000,133557000.000
ShareBasedCompensation,2342000.000,,
VariableInterestEntityActivityBetweenVIEAndEntityOperatingIncomeOrLoss,,128000.000,252000.000
VariableInterestEntityActivityBetweenVIEAndEntityRevenues,,4300000.000,4400000.000
WeightedAverageNumberOfDilutedSharesOutstanding,59067394.000,68157850.000,68186547.000
WeightedAverageNumberOfSharesOutstandingBasic,57796247.000,66993009.000,67089603.000
