,2013-09-30,2013-12-31,2014-03-31,2014-12-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,600.000,,,111229.000,224539.000,115284.000,132859.000
AccountsPayableCurrent,,600.000,600.000,,,,4390.000
AccountsReceivableNetCurrent,,,,,,100.000,875.000
AdditionalPaidInCapital,,,,,,598428.000,689893.000
AdditionalPaidInCapitalCommonStock,8100.000,37800.000,37800.000,293649.000,381807.000,,
Assets,6238.000,25015.000,11940.000,119793.000,1346.000,1559.000,1464.000
AssetsCurrent,6238.000,25015.000,11940.000,14793.000,1346.000,1559.000,1464.000
Cash,,,,,,1459.000,589.000
CashAndCashEquivalentsAtCarryingValue,6238.000,25015.000,11940.000,14793.000,1346.000,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.001,0.001,0.001
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,480000000.000,480000000.000,480000000.000
CommonStockSharesIssued,9000000.000,12000000.000,12000000.000,60000000.000,60000000.000,60000000.000,60000000.000
CommonStockSharesOutstanding,9000000.000,12000000.000,12000000.000,60000000.000,60000000.000,60000000.000,60000000.000
CommonStockValue,900.000,1200.000,1200.000,6000.000,60000.000,60000.000,60000.000
ConvertibleLongTermNotesPayable,,,,4811.000,19724.000,14146.000,15914.000
ConvertibleNotesPayableCurrent,,,,,,17646.000,40627.000
DebtInstrumentCarryingAmount,,,,,437807.000,216621.000,
DebtInstrumentUnamortizedDiscount,,,,255838.000,383083.000,134744.000,220022.000
IntangibleAssetsNetExcludingGoodwill,,,,105000.000,,,
InterestPayableCurrent,,,,,,15239.000,29906.000
InterestPayableCurrentAndNoncurrent,,,,,,12918.000,13864.000
Liabilities,600.000,600.000,600.000,119881.000,262267.000,175233.000,237560.000
LiabilitiesAndStockholdersEquity,6238.000,25015.000,11940.000,119793.000,1346.000,1559.000,1464.000
LiabilitiesCurrent,,600.000,600.000,111229.000,224539.000,148169.000,207782.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,35000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,402807.000,,
OperatingLossCarryforwards,,,,,609000.000,,
OtherAccruedLiabilitiesNoncurrent,,,,3841.000,18004.000,,
OtherCommitment,,,,,,654428.000,745893.000
OtherCommitmentDueInNextTwelveMonths,,,,,,187390.000,295649.000
OtherCommitmentDueInSecondYear,,,,,,250417.000,142158.000
OtherCommitmentDueInThirdYear,,,,,,216621.000,308086.000
PreferredStockParOrStatedValuePerShare,,,,0.000,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,10000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,,,,,1000000.000,1000000.000,1000000.000
PreferredStockSharesOutstanding,,,,,1000000.000,1000000.000,1000000.000
PreferredStockValue,,,,,1000.000,1000.000,1000.000
RetainedEarningsAccumulatedDeficit,-3362.000,-14585.000,-27660.000,-299737.000,-703728.000,-833102.000,-986989.000
StockholdersEquity,5638.000,24415.000,11340.000,-88.000,-260921.000,-173674.000,-236096.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5638.000,24415.000,11340.000,-88.000,-260921.000,-173674.000,-236096.000
