,2011-07-02,2012-06-30,2012-09-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2015-04-04,2015-07-04,2015-10-03,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,174000.000,,,304000.000,,,201000.000,,,,203000.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,,-887000.000,,,,-4010000.000,,,-6297000.000,,,53000.000,,,,1319000.000
AllocatedShareBasedCompensationExpense,,,,,,,,174000.000,,,304000.000,,,201000.000,,,,203000.000
AmortizationOfIntangibleAssets,,,,38000.000,,,,20000.000,,,22000.000,,,23000.000,,,,17000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,62500.000,97500.000,,,,30000.000,,,240000.000,,,69500.000,,,,40000.000
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,0.050,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,1107000.000,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,34839000.000,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,,,92000.000,,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,313000.000,532000.000,226000.000,335000.000,442000.000,907000.000,603000.000,615000.000,379000.000,1557000.000,394000.000,263000.000,75000.000,114000.000,92000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,-227000.000,,,,-3722000.000,,,-5883000.000,,,-882000.000,,,,14000.000
ComprehensiveIncomeNetOfTax,,,,686000.000,,,,872000.000,,,-291000.000,,,1293000.000,,,,554000.000
CostOfServices,26054000.000,26097000.000,25164000.000,30609000.000,31117000.000,30636000.000,34055000.000,36312000.000,36554000.000,33221000.000,34663000.000,33196000.000,32275000.000,34500000.000,33275000.000,29551000.000,32092000.000,34589000.000
Depreciation,,,,,,,,,,,,,,367000.000,,,,380000.000
DepreciationAndAmortization,,,,269000.000,,,,271000.000,,,316000.000,,,390000.000,,,,397000.000
DepreciationDepletionAndAmortization,279000.000,259000.000,415000.000,269000.000,281000.000,279000.000,282000.000,271000.000,277000.000,337000.000,316000.000,334000.000,434000.000,390000.000,399000.000,388000.000,392000.000,397000.000
EarningsPerShareBasic,0.100,0.040,0.050,,,0.090,,,0.160,0.150,,0.050,0.080,,,0.010,,
EarningsPerShareBasicAndDiluted,,,,0.080,0.120,,,0.100,,,,,,0.080,0.070,,,0.050
EarningsPerShareDiluted,0.090,0.040,0.050,,,0.090,,,0.150,0.150,0.110,0.050,0.070,,,0.010,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,-54000.000,,,,-337000.000,,,-465000.000,,,2000.000,,,,4000.000
EffectiveIncomeTaxRateContinuingOperations,,,,0.402,,,,0.391,,,0.375,,,0.382,,,,0.390
ForeignCurrencyTransactionGainLossBeforeTax,32000.000,6000.000,-1000.000,5000.000,3000.000,10000.000,-23000.000,-48000.000,49000.000,25000.000,-11000.000,11000.000,-61000.000,12000.000,11000.000,-14000.000,2000.000,2000.000
GoodwillImpairmentLoss,,,,,,,,,,,,,,,,,,0.000
GrossProfit,10460000.000,9656000.000,9675000.000,10621000.000,11262000.000,10684000.000,11794000.000,12257000.000,12955000.000,13161000.000,13303000.000,12090000.000,12802000.000,12676000.000,12104000.000,10144000.000,12106000.000,11752000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,,,,,,,,,,0.000,,0.000
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,0.000,,,,,,,,,,
IncomeLossFromContinuingOperations,1242000.000,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,2047000.000,1011000.000,1095000.000,1605000.000,1701000.000,1802000.000,-2521000.000,1976000.000,3062000.000,2839000.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,,2220000.000,1092000.000,1732000.000,1621000.000,1443000.000,294000.000,-56000.000,902000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.100,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,0.090,,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,805000.000,506000.000,461000.000,645000.000,231000.000,660000.000,-939000.000,773000.000,1045000.000,962000.000,832000.000,403000.000,770000.000,620000.000,580000.000,184000.000,160000.000,352000.000
IncomeTaxesPaid,,,,18000.000,,,,677000.000,,,455000.000,,,,,,,98000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,1259000.000,,,,36000.000,,,1519000.000,,,-491000.000,,,,-607000.000
IncreaseDecreaseInAccountsReceivable,,,,5893000.000,,,,4247000.000,,,4991000.000,,,2222000.000,,,,-720000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,367000.000,,,,-309000.000,,,-155000.000,,,-16000.000,,,,157000.000
IncreaseDecreaseInAccruedSalaries,,,,-83000.000,,,,,,,,,,,,,,
IncreaseDecreaseInDeferredIncomeTaxes,,,,-165000.000,,,,-159000.000,,,-125000.000,,,-111000.000,,,,-98000.000
IncreaseDecreaseInDeposits,,,,,,,,-42000.000,,,-2000.000,,,1000.000,,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,911000.000,,,,1050000.000,,,-1631000.000,,,-1813000.000,,,,51000.000
IncreaseDecreaseInOtherAccountsPayable,,,,-1501000.000,,,,377000.000,,,,,,,,,,
IncreaseDecreaseInOtherReceivables,,,,-3233000.000,,,,312000.000,,,2106000.000,,,-2827000.000,,,,-217000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,-455000.000,,,,1227000.000,,,68000.000,,,-1053000.000,,,,21000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,211797.000,194731.000,71711.000,99569.000,123400.000,-159569.000,184634.000,189552.000,217850.000,210261.000,233493.000,272877.000,67198.000,101924.000,136150.000,-184482.000,101114.000
InterestIncomeExpenseNet,-8000.000,-10000.000,-11000.000,-6000.000,-16000.000,-14000.000,-19000.000,-14000.000,-12000.000,-19000.000,-124000.000,-129000.000,-113000.000,-212000.000,-96000.000,-114000.000,-117000.000,-138000.000
InterestPaid,,,,21000.000,,,,23000.000,,,128000.000,,,192000.000,,,,113000.000
LineOfCreditFacilityIncreaseAdditionalBorrowings,,,,14200000.000,,,,,,,,,,,,,,
LossContingencyDamagesSoughtValue,,,,10400000.000,,,,10600000.000,,,1400000.000,,,1900000.000,,,,1500000.000
NetCashProvidedByUsedInFinancingActivities,,,,67000.000,,,,-94000.000,,,108000.000,,,-1545000.000,,,,-1767000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,67000.000,,,,-94000.000,,,108000.000,,,-1545000.000,,,,-1767000.000
NetCashProvidedByUsedInInvestingActivities,,,,-313000.000,,,,-484000.000,,,-617000.000,,,-393000.000,,,,-92000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,-313000.000,,,,-484000.000,,,-617000.000,,,-393000.000,,,,-92000.000
NetCashProvidedByUsedInOperatingActivities,,,,73000.000,,,,-2807000.000,,,-4909000.000,,,1054000.000,,,,1869000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,73000.000,,,,-2807000.000,,,-4909000.000,,,1054000.000,,,,1869000.000
NetIncomeLoss,1242000.000,505000.000,634000.000,960000.000,1470000.000,1142000.000,-1582000.000,1203000.000,2017000.000,1877000.000,1388000.000,689000.000,962000.000,1001000.000,863000.000,110000.000,-216000.000,550000.000
NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,,,,,,,,,,,90000.000,,,,,,,
NonoperatingIncomeExpense,24000.000,-4000.000,-12000.000,,,,,,,,,-118000.000,-174000.000,,,,,
OperatingCostsAndExpenses,8437000.000,8641000.000,8568000.000,9107000.000,9548000.000,8878000.000,14273000.000,10219000.000,9930000.000,10328000.000,10948000.000,10880000.000,10896000.000,10855000.000,10576000.000,9722000.000,11762000.000,10714000.000
OperatingIncomeLoss,2023000.000,1015000.000,1107000.000,1514000.000,1714000.000,1806000.000,-2479000.000,2038000.000,3025000.000,2833000.000,2355000.000,1210000.000,1906000.000,1821000.000,1528000.000,422000.000,344000.000,1038000.000
