,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,38973000.000,32654000.000,23038000.000,21447000.000,34501000.000,35686000.000,27943000.000,27572000.000,30200000.000,30236000.000,29666000.000,38130000.000,38114000.000
AccountsReceivableNetCurrent,45989000.000,52322000.000,38286000.000,39938000.000,40911000.000,44121000.000,43910000.000,37625000.000,39339000.000,43803000.000,45856000.000,45337000.000,42723000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,11590000.000,17702000.000,23582000.000,20570000.000,13689000.000,19694000.000,25713000.000,21705000.000,13452000.000,19692000.000,25871000.000,21400000.000,12977000.000
AccruedInsuranceCurrent,,,,28660000.000,,,,31371000.000,,,,33144000.000,
AccruedLiabilitiesAndOtherLiabilities,56196000.000,70656000.000,70700000.000,71117000.000,74512000.000,70707000.000,74868000.000,63120000.000,72282000.000,64600000.000,71778000.000,64581000.000,68061000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1093436000.000,1134378000.000,1177356000.000,1214450000.000,1256127000.000,1266911000.000,1264058000.000,1288281000.000,1262911000.000,1350434000.000,1368532000.000,1397514000.000,1428182000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-2536000.000,582000.000,-3127000.000,-7546000.000,-5834000.000,-10420000.000,-7436000.000,-12360000.000,-13215000.000,-11394000.000,-6372000.000,-4594000.000
AdditionalPaidInCapital,,1102807000.000,1111410000.000,1129815000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,1138782000.000,1143791000.000,1149957000.000,1152155000.000,1154622000.000,1158615000.000,1162237000.000,1165651000.000,1169583000.000
AllowanceForDoubtfulAccountsReceivableCurrent,4778000.000,4876000.000,5217000.000,4567000.000,4736000.000,4805000.000,5207000.000,4773000.000,4598000.000,4354000.000,4344000.000,4022000.000,4038000.000
Assets,3174985000.000,3279614000.000,3241105000.000,3265707000.000,3207701000.000,3112997000.000,3134924000.000,2985844000.000,2898098000.000,2840671000.000,2888982000.000,2892523000.000,2888254000.000
AssetsCurrent,226985000.000,173017000.000,163364000.000,221122000.000,183881000.000,153813000.000,274146000.000,171923000.000,186910000.000,164417000.000,251309000.000,245420000.000,226392000.000
AssetsHeldForSaleCurrent,,0.000,,,,,,,,,,,
AssetsNoncurrent,2948000000.000,3106597000.000,3077741000.000,3044585000.000,3023820000.000,2959184000.000,2860778000.000,2813921000.000,2711188000.000,2676254000.000,2637673000.000,2647103000.000,2661862000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,70453000.000,35523000.000,43477000.000,37504000.000,42939000.000,29544000.000,9048000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,70453000.000,35523000.000,43477000.000,37504000.000,42939000.000,29544000.000,9048000.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,1.000,1.000,1.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,63827000.000,102968000.000,108488000.000,109857000.000,81853000.000,56497000.000,117569000.000,86709000.000,83338000.000,64051000.000,148183000.000,160596000.000,161495000.000
CashAndCashEquivalentsFairValueDisclosure,63827000.000,102968000.000,108488000.000,109857000.000,81853000.000,56497000.000,117569000.000,86709000.000,83338000.000,64051000.000,148183000.000,160596000.000,161495000.000
CashFDICInsuredAmount,,,,250000.000,,,,250000.000,,,,250000.000,
CommonStockParOrStatedValuePerShare,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000
CommonStockSharesIssued,,130747632.000,130778665.000,130778365.000,130942453.000,130957053.000,130983804.000,130974073.000,131578163.000,131685795.000,131688659.000,131750715.000,132450118.000
CommonStockSharesOutstanding,,130691988.000,130722563.000,130695274.000,130859362.000,130721265.000,129638534.000,124302318.000,122879468.000,116796649.000,116791800.000,116790470.000,117488784.000
CommonStockValueOutstanding,,1307000.000,1307000.000,1307000.000,1309000.000,1307000.000,1310000.000,1310000.000,1316000.000,1317000.000,1317000.000,1318000.000,1325000.000
ConstructionInProgressGross,6771000.000,5892000.000,3066000.000,946000.000,7219000.000,7341000.000,5902000.000,3480000.000,15616000.000,21611000.000,36782000.000,62067000.000,75504000.000
CustomerLoyaltyProgramLiabilityCurrent,,,,5484000.000,,,,5732000.000,,,,5923000.000,
DebtInstrumentUnamortizedDiscount,,,,,,,,8200000.000,,,,6700000.000,
DeferredFinanceCostsGross,,,,,,,,,28700000.000,,,,
DeferredFinanceCostsNet,,,,,,,,,21400000.000,,,,
DeferredFinanceCostsNoncurrentNet,7319000.000,30338000.000,29318000.000,28295000.000,27266000.000,26260000.000,25211000.000,,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,11682000.000,,,,12602000.000,,,,10794000.000,
DeferredTaxAssetsGross,,,,125677000.000,,,,94669000.000,,,,57396000.000,
DeferredTaxAssetsLiabilitiesNet,,,,-339750000.000,,,,353588000.000,,,,343028000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,3629000.000,5665000.000,,,,,,,,,,
