,2011-09-30
AmortizationOfCapitalizedValueOfBusinessAcquiredAsset,-921466000.000
BenefitsLossesAndExpenses,-768486000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,327058000.000
EquityMethodInvestmentOtherThanTemporaryImpairment,0.000
GainLossOnDerivativeInstrumentsNetPretax,-561066000.000
IncomeLossFromContinuingOperations,469944000.000
IncomeTaxExpenseBenefit,159071000.000
InterestCreditedToPolicyholdersAccountBalances,79252000.000
InterestExpense,10674000.000
NetInvestmentIncome,73933000.000
OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,16185000.000
OtherExpenses,85090000.000
PolicyholderBenefitsAndClaimsIncurredNet,-22036000.000
PremiumsEarnedNet,33473000.000
ProfitLoss,310873000.000
RealizedInvestmentGainsLosses,-8498000.000
Revenues,-298542000.000
SalesRevenueNet,-363977000.000
