,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,87468000.000,87360000.000,86902000.000,90385000.000,98389000.000,67302000.000,120981000.000,99663000.000,99554000.000,107909000.000,126025000.000,108329000.000,110452000.000,102806000.000,132405000.000,115384000.000,113621000.000,113527000.000,131204000.000,138511000.000,129944000.000,108210000.000,117740000.000,125279000.000,123010000.000
AccrualForEnvironmentalLossContingenciesGross,,,,,,,23800000.000,19300000.000,19000000.000,14000000.000,14000000.000,10100000.000,16800000.000,16800000.000,16800000.000,16800000.000,6800000.000,6800000.000,5300000.000,3500000.000,3500000.000,3500000.000,500000.000,500000.000,500000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,232395000.000,240867000.000,249528000.000,261133000.000,274097000.000,286535000.000,300035000.000,313425000.000,324686000.000,328635000.000,316617000.000,332543000.000,349138000.000,365713000.000,379688000.000,397681000.000,416095000.000,435708000.000,450184000.000,470824000.000,490710000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,-17701000.000,-11411000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,-475000.000,-475000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-19714000.000,-22343000.000,-21490000.000,-19749000.000,-21451000.000,-21573000.000,-19963000.000,-18176000.000,-11886000.000,-11669000.000,-8582000.000,-7545000.000,-7847000.000,-5344000.000,-6424000.000,-7347000.000,-6455000.000,-9072000.000,-5632000.000,-8657000.000,-10392000.000,-7789000.000,-2262000.000,-959000.000,-933000.000
AdditionalPaidInCapitalCommonStock,669577000.000,668638000.000,667839000.000,671304000.000,662720000.000,666000000.000,669324000.000,671382000.000,674159000.000,683137000.000,685782000.000,688901000.000,692818000.000,694869000.000,697760000.000,702423000.000,705046000.000,707419000.000,713118000.000,715634000.000,718390000.000,720416000.000,721695000.000,724276000.000,727459000.000
Assets,2254489000.000,2238198000.000,2339629000.000,2415578000.000,2469999000.000,2503361000.000,2776722000.000,2687964000.000,2871480000.000,2895932000.000,3051170000.000,3005449000.000,3070560000.000,2983913000.000,3183135000.000,3122255000.000,3275495000.000,3292408000.000,3562381000.000,3431371000.000,3511225000.000,3429191000.000,3639336000.000,3607635000.000,3645156000.000
AssetsCurrent,1100911000.000,1067310000.000,1180729000.000,1263336000.000,1323661000.000,1355194000.000,1611033000.000,1474586000.000,1630444000.000,1574972000.000,1732185000.000,1688716000.000,1752599000.000,1627526000.000,1768959000.000,1683064000.000,1835308000.000,1823915000.000,2083112000.000,1931458000.000,1967235000.000,1857481000.000,2031044000.000,1946335000.000,1960160000.000
AssetsFairValueDisclosure,,,,,,,,,28300000.000,,,,,,,,,,,,,,,,
AssetsHeldForSaleCurrent,,,0.000,,,,,,,,,,28351000.000,,,,,,,,,,,,
