,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccountsPayableCurrent,200645000.000,181194000.000,177996000.000,,183383000.000,165064000.000,168486000.000
AccountsReceivableNetCurrent,285366000.000,243133000.000,215978000.000,,276529000.000,226814000.000,217611000.000
AccruedLiabilitiesCurrent,,,52237000.000,,,,66431000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,804006000.000,789375000.000,,808562000.000,,,831737000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,-2433000.000,-971000.000,978000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,-71222000.000,-71232000.000,-82040000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,62015000.000,83175000.000,89393000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,63426000.000,38104000.000,7173000.000,,-11640000.000,10972000.000,8331000.000
AdditionalPaidInCapitalCommonStock,348267000.000,348201000.000,335337000.000,,335357000.000,335371000.000,335475000.000
AllowanceForDoubtfulAccountsReceivableCurrent,5724000.000,5325000.000,4361000.000,4605000.000,4331000.000,4525000.000,4350000.000
Assets,1286818000.000,1268294000.000,1278256000.000,,1389206000.000,1401654000.000,1398959000.000
AssetsCurrent,725781000.000,760672000.000,760843000.000,,910236000.000,918987000.000,910303000.000
AssetsNoncurrent,160509000.000,137700000.000,149569000.000,,145939000.000,150709000.000,146410000.000
BankOverdrafts,2469000.000,20000.000,0.000,,,,
BuildingsAndImprovementsGross,,,,,,,146699000.000
CapitalLeasedAssetsGross,,,,,,,1061000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,622000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,149000.000
CashAndCashEquivalentsAtCarryingValue,110797000.000,66904000.000,72560000.000,,77773000.000,83081000.000,82252000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,48426816.000,48432860.000,48432860.000,48437917.000,48451417.000,48457461.000,48457461.000
CommonStockSharesOutstanding,48426816.000,48432860.000,48432860.000,48432860.000,48451417.000,48457461.000,48457461.000
CommonStockValue,484000.000,484000.000,484000.000,,485000.000,485000.000,485000.000
ConstructionInProgressGross,,,,,,,39453000.000
DeferredIncomeTaxLiabilities,,,,,,,45073000.000
DeferredTaxAssetsGross,,,,,,,113072000.000
DeferredTaxAssetsNet,,,,,,,108035000.000
DeferredTaxAssetsNetCurrent,,,,,,,-21732000.000
DeferredTaxAssetsNetNoncurrent,95128000.000,74814000.000,90512000.000,,88235000.000,92195000.000,86303000.000
DeferredTaxAssetsOther,,,,,,,13528000.000
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,12800000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,65262000.000
DeferredTaxAssetsValuationAllowance,,,,,,,5037000.000
DeferredTaxLiabilities,,,,,,,45073000.000
DeferredTaxLiabilitiesCurrent,,,,,,,-11537000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,8650000.000
DeferredTaxLiabilitiesNoncurrent,28885000.000,29068000.000,35184000.000,,34816000.000,34591000.000,33536000.000
DeferredTaxLiabilitiesOther,,,,,,,12428000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,13273000.000
DefinedBenefitPensionPlanLiabilitiesNoncurrent,64903000.000,61496000.000,79717000.000,,73900000.000,73185000.000,88779000.000
DefinedBenefitPlanEstimatedFutureEmployerContributionsInNextFiscalYear,,,,,,,14890000.000
DefinedBenefitPlanFairValueOfPlanAssets,,,,,,,230465000.000
DerivativeAssets,,,,,,459000.000,1628000.000
DerivativeLiabilities,,,,,3629000.000,2007000.000,493000.000
EmployeeRelatedLiabilitiesCurrent,62532000.000,61274000.000,67140000.000,,68874000.000,73551000.000,78878000.000
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInForeignCountries,,,,,390735000.000,390472000.000,402353000.000
FinancialInstrumentsOwnedCorporateDebtAtFairValue,,,,,,,23166000.000
FinancialInstrumentsOwnedCorporateEquitiesAtFairValue,,,,,,,4152000.000
FinancialInstrumentsOwnedDerivativesAndOtherContractualAgreementsAtFairValue,,,,,,,-15000.000
FinancialInstrumentsOwnedOtherSovereignGovernmentObligationsAtFairValue,,,,,,,42040000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,17712000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,1700000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,,,,,,,600000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,600000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,1400000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,1500000.000
FiniteLivedIntangibleAssetsGross,,,,,,,33374000.000
FiniteLivedIntangibleAssetsNet,,,,,,,15662000.000
Goodwill,36710000.000,35127000.000,34474000.000,,33817000.000,34882000.000,35255000.000
IntangibleAssetsNetExcludingGoodwill,17648000.000,17242000.000,16883000.000,,16090000.000,15988000.000,15662000.000
InventoryFinishedGoodsNetOfReserves,,,,,72068000.000,77154000.000,78905000.000
InventoryLIFOReserve,,,,,22476000.000,22901000.000,23123000.000
InventoryNet,226273000.000,226912000.000,217710000.000,,183283000.000,185341000.000,178226000.000
InventoryRawMaterials,,,,,90180000.000,88574000.000,
InventoryRawMaterialsNetOfReserves,,,,,,,79169000.000
InventoryWorkInProcess,,,,,43511000.000,42514000.000,
InventoryWorkInProcessNetOfReserves,,,,,,,43275000.000
LandAndLandImprovements,,,,,,,16427000.000
Liabilities,723417000.000,671612000.000,700430000.000,,733995000.000,697730000.000,702041000.000
LiabilitiesAndStockholdersEquity,1286818000.000,1268294000.000,1278256000.000,,1389206000.000,1401654000.000,1398959000.000
LiabilitiesCurrent,349929000.000,322487000.000,328191000.000,,373914000.000,355677000.000,340325000.000
LiabilitiesOtherThanLongtermDebtNoncurrent,166331000.000,146624000.000,172737000.000,,163223000.000,163895000.000,183338000.000
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,300000000.000,,0.000
LongTermDebt,,,,,200000000.000,180000000.000,178000000.000
LongTermDebtCurrent,1046000.000,929000.000,955000.000,,889000.000,948000.000,479000.000
LongTermDebtFairValue,,,,,,,178857000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,,,,,,,479000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,178325000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,53000.000
LongTermDebtNoncurrent,207157000.000,202501000.000,199502000.000,,196858000.000,178158000.000,178378000.000
MachineryAndEquipmentGross,,,,,,,970343000.000
MinorityInterest,91241000.000,92913000.000,90408000.000,,99294000.000,101708000.000,94275000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,17938000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,6794000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,7496000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,12392000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,15285000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,29332000.000
OtherAccruedLiabilitiesCurrent,54407000.000,53056000.000,,,94378000.000,91139000.000,
OtherAssetsCurrent,103345000.000,83035000.000,75868000.000,,86637000.000,85185000.000,73224000.000
OtherAssetsNoncurrent,11023000.000,10517000.000,7700000.000,,7797000.000,7644000.000,9190000.000
OtherLiabilitiesNoncurrent,23266000.000,25660000.000,26348000.000,,23157000.000,24631000.000,28341000.000
OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent,49277000.000,30400000.000,31488000.000,,31350000.000,31488000.000,32682000.000
PercentageOfFIFOInventory,,,,,,,0.860
PercentageOfLIFOInventory,,,,,,,0.140
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,4500000.000,4500000.000,4500000.000,4500000.000,4500000.000,4500000.000,4500000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,,0.000,0.000,0.000
ProductWarrantyAccrual,28830000.000,26014000.000,29863000.000,,26390000.000,24975000.000,26051000.000
ProductWarrantyAccrualClassifiedCurrent,,,,,26390000.000,24975000.000,26051000.000
PropertyPlantAndEquipmentGross,,,,,,,1173983000.000
PropertyPlantAndEquipmentNet,400528000.000,369922000.000,367844000.000,,333031000.000,331958000.000,342246000.000
PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,,,,,792960000.000,821572000.000,
RelatedPartyTransactionDueFromToRelatedParty,,140688000.000,178727000.000,,286014000.000,338566000.000,358990000.000
RestructuringReserve,,,,,4180000.000,4089000.000,4037000.000
RetainedEarningsAccumulatedDeficit,59983000.000,116980000.000,144424000.000,,231715000.000,255388000.000,258352000.000
ShortTermInvestments,,,,,,,3049000.000
StockholdersEquity,472160000.000,503769000.000,487418000.000,,555917000.000,602216000.000,602643000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,563401000.000,596682000.000,577826000.000,,655211000.000,703924000.000,696918000.000
SupplementalUnemploymentBenefitsSeveranceBenefits,,,,,4180000.000,4089000.000,
UndistributedEarningsOfForeignSubsidiaries,,,,,,,241507000.000
UnrecognizedTaxBenefits,,,,,,,1156000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,148000.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,-243000.000
ValuationAllowancesAndReservesBalance,,,,,,,4350000.000
WeightedAverageInterestRateOfTimeDeposits100000OrMoreThreeMonthsOrLess,,,,,0.006,0.004,
