,2011-06-30,2011-09-30
AccountsPayableCurrent,339107.000,417680.000
AccountsReceivableNetCurrent,9700.000,54795.000
AccruedLiabilitiesCurrent,63678.000,60848.000
AdditionalPaidInCapital,1714954.000,1714954.000
Assets,462049.000,498611.000
AssetsCurrent,49786.000,93948.000
CashAndCashEquivalentsAtCarryingValue,2110.000,4566.000
CommonStockParOrStatedValuePerShare,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000
CommonStockSharesIssued,31969427.000,31969427.000
CommonStockSharesOutstanding,31969427.000,31969427.000
CommonStockValue,10850668.000,10850668.000
DeferredRevenueNoncurrent,,44925.000
DueToOfficersOrStockholdersCurrent,70498.000,76762.000
IntangibleAssetsNetExcludingGoodwill,9643.000,9206.000
InventoryNet,34234.000,34587.000
Liabilities,1688302.000,1845706.000
LiabilitiesAndStockholdersEquity,462049.000,498611.000
LiabilitiesCurrent,642939.000,728537.000
LongTermNotesPayable,263754.000,253385.000
NotesPayableRelatedPartiesClassifiedCurrent,10000.000,10000.000
NotesPayableToBankCurrent,39628.000,40348.000
OtherLiabilitiesCurrent,12000.000,12000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010
PreferredStockSharesAuthorized,50000000.000,50000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
PreferredStockValue,0.000,0.000
PrepaidExpenseCurrent,3742.000,0.000
PropertyPlantAndEquipmentNet,402620.000,395457.000
RetainedEarningsAccumulatedDeficit,-13791875.000,-13912717.000
StockholdersEquity,-1226253.000,-1347095.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1226253.000,-1347095.000
TemporaryEquitySharesOutstanding,18256.000,18256.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,31969427.000,
