,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,8000.000,,,
AmortizationOfIntangibleAssets,84000.000,85000.000,81000.000,81000.000,82000.000,81000.000
BankOwnedLifeInsuranceIncome,84000.000,87000.000,88000.000,80000.000,82000.000,82000.000
BrokerageCommissionsRevenue,,76000.000,54000.000,49000.000,53000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,15852000.000,,,
CommonStockDividendsPerShareDeclared,0.050,0.050,0.070,0.090,0.090,0.120
Communication,98000.000,74000.000,96000.000,61000.000,55000.000,61000.000
ComprehensiveIncomeNetOfTax,,,903000.000,1103000.000,1181000.000,889000.000
CurrentFederalTaxExpenseBenefit,200000.000,248000.000,,,,
DepreciationNonproduction,,,232000.000,,,
DividendsCommonStockCash,,,168000.000,,,
EarningsPerShareBasic,0.330,0.380,0.430,0.430,0.490,0.490
EarningsPerShareDiluted,0.330,0.380,0.420,0.430,0.490,0.500
EquipmentExpense,204000.000,158000.000,192000.000,217000.000,197000.000,215000.000
FederalDepositInsuranceCorporationPremiumExpense,110000.000,101000.000,100000.000,100000.000,94000.000,96000.000
FeesAndCommissionsFiduciaryAndTrustActivities,293000.000,284000.000,298000.000,263000.000,276000.000,289000.000
GainLossOnSaleOfSecuritiesNet,,,3000.000,,,
GainLossOnSalesOfLoansNet,205000.000,309000.000,402000.000,476000.000,519000.000,711000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,962000.000,1135000.000,1299000.000,1336000.000,1522000.000,1623000.000
IncomeTaxExpenseBenefit,,,297000.000,309000.000,368000.000,456000.000
IncomeTaxesPaid,,,647000.000,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,-81000.000,,,
IncreaseDecreaseInAccruedLiabilities,,,-335000.000,,,
IncreaseDecreaseInDeposits,,,14026000.000,,,
IncreaseDecreaseInFederalFundsSold,,,26000.000,,,
IncreaseDecreaseInOtherOperatingAssets,,,176000.000,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,6678.000,6675.000,
InterestAndDividendIncomeOperating,4822000.000,4944000.000,4935000.000,4969000.000,5057000.000,5030000.000
InterestAndFeeIncomeLoansAndLeases,4386000.000,4512000.000,4511000.000,4629000.000,4679000.000,4659000.000
InterestExpense,951000.000,917000.000,794000.000,716000.000,673000.000,634000.000
InterestExpenseDeposits,803000.000,771000.000,661000.000,587000.000,554000.000,527000.000
InterestExpenseOther,148000.000,146000.000,133000.000,129000.000,119000.000,107000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,3496000.000,3652000.000,3916000.000,3778000.000,4034000.000,4096000.000
InterestIncomeExpenseNet,3871000.000,4027000.000,4141000.000,4253000.000,4384000.000,4396000.000
InterestIncomeSecuritiesTaxExempt,218000.000,237000.000,242000.000,246000.000,238000.000,233000.000
InterestIncomeSecuritiesTaxable,171000.000,164000.000,156000.000,63000.000,120000.000,111000.000
InterestPaid,,,798000.000,,,
LaborAndRelatedExpense,2346000.000,2378000.000,2421000.000,2267000.000,2492000.000,2533000.000
LifeInsuranceCorporateOrBankOwnedChangeInValue,,,88000.000,,,
NetCashProvidedByUsedInFinancingActivities,,,10566000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,10566000.000,,,
NetCashProvidedByUsedInInvestingActivities,,,5726000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,5726000.000,,,
NetCashProvidedByUsedInOperatingActivities,,,-440000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-440000.000,,,
NetIncomeLoss,762000.000,887000.000,1002000.000,1027000.000,1154000.000,1167000.000
NoninterestExpense,4188000.000,4238000.000,4282000.000,4142000.000,4317000.000,4484000.000
NoninterestIncome,1654000.000,1721000.000,1665000.000,1700000.000,1805000.000,2011000.000
NoninterestIncomeOtherOperatingIncome,119000.000,113000.000,154000.000,127000.000,137000.000,352000.000
OccupancyNet,336000.000,230000.000,283000.000,277000.000,237000.000,199000.000
OtherComprehensiveIncomeLossBeforeTax,,,,115000.000,41000.000,
OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,,,-151000.000,,,
OtherComprehensiveIncomeLossNetOfTax,,,,76000.000,27000.000,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,-99000.000,,,
OtherComprehensiveIncomeLossTax,,,-52000.000,39000.000,14000.000,140000.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,,-3000.000,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,-148000.000,115000.000,41000.000,-159000.000
OtherInterestAndDividendIncome,47000.000,31000.000,26000.000,31000.000,20000.000,27000.000
OtherNoninterestExpense,421000.000,545000.000,374000.000,451000.000,440000.000,147000.000
PaymentsForOriginationOfMortgageLoansHeldForSale,,,16267000.000,,,
PaymentsForProceedsFromLoansAndLeases,,,434000.000,,,
PaymentsOfDividendsCommonStock,,,167000.000,,,
PaymentsToAcquireAvailableForSaleSecurities,,,9251000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,137000.000,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,14696000.000,,,
ProceedsFromSaleOfLoansHeldForSale,,,15107000.000,,,
ProceedsFromSaleOfOtherRealEstate,,,826000.000,,,
ProfessionalFees,199000.000,253000.000,256000.000,280000.000,309000.000,340000.000
ProvisionForLoanLossesExpensed,375000.000,375000.000,225000.000,475000.000,350000.000,300000.000
RepaymentsOfShortTermDebt,,,151000.000,,,
ShareBasedCompensation,,,47000.000,,,
SuppliesAndPostageExpense,102000.000,139000.000,139000.000,105000.000,104000.000,104000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,2370045.000,2372009.000,
WeightedAverageNumberOfSharesOutstandingBasic,,,,2376334.000,2375915.000,
