,2012-03-31,2013-03-31,2014-03-31,2015-03-31,2016-03-31,2017-03-31
AdditionsToNoncurrentAssets,,326896000.000,,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,,48550000.000
AdvertisingExpense,,1100000.000,,,,
AllocatedShareBasedCompensationExpense,,,17804000.000,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,3067000.000,2723000.000
AmortizationOfBelowMarketLease,,,,,,4900000.000
AmortizationOfFinancingCosts,,,,,,3300000.000
AmortizationOfIntangibleAssets,,44086000.000,72754000.000,104788000.000,107628000.000,114797000.000
AssetRetirementObligationAccretionExpense,,,,,380000.000,517000.000
AssetRetirementObligationLiabilitiesIncurred,,,,,1486000.000,1703000.000
AssetRetirementObligationLiabilitiesSettled,,,,,191000.000,19000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,6717000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,1758000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,7839000.000,48183000.000,48498000.000,30011000.000,-187145000.000,142203000.000
CostOfGoodsAndServicesSold,1217023000.000,4039110000.000,9132699000.000,15958207000.000,10839037000.000,12321909000.000
CostOfServicesOilAndGas,,2244647000.000,4477397000.000,6560506000.000,3111717000.000,1572015000.000
DeferredIncomeTaxExpenseBenefit,324000.000,,,,,
DefinedContributionPlanCostRecognized,,,,,,3400000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,1900000.000,,,,
Depreciation,,39196000.000,59900000.000,105700000.000,136938000.000,119707000.000
DepreciationAndAmortization,15111000.000,68853000.000,120754000.000,193949000.000,228924000.000,223205000.000
DepreciationDepletionAndAmortization,17188000.000,77513000.000,132653000.000,210475000.000,249211000.000,237795000.000
EarlyRepaymentOfSeniorDebt,,,,,43421000.000,21193000.000
EarningsPerShareBasicAndDiluted,0.320,,,,,
EquityMethodInvestmentDividendsOrDistributions,,,,,17404000.000,3564000.000
GainLossOnDerivativeInstrumentsNetPretax,,-4381000.000,,,,
GainLossOnDispositionOfAssets,71000.000,-187000.000,-3597000.000,,,
GainLossOnDispositionOfAssets1,,,,-41184000.000,-320766000.000,209177000.000
GainLossOnSaleOfDerivatives,5974000.000,-4376000.000,-43655000.000,219421000.000,103223000.000,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,,,15188000.000
GainsLossesOnExtinguishmentOfDebt,,-5769000.000,,,28532000.000,
GasGatheringTransportationMarketingAndProcessingCosts,337000.000,,,,,
GasGatheringTransportationMarketingAndProcessingRevenue,6433000.000,,,,,
GeneralAndAdministrativeExpense,16009000.000,52698000.000,79860000.000,149430000.000,139541000.000,116566000.000
GoodwillAcquiredDuringPeriod,,,551786000.000,327350000.000,152368000.000,12858000.000
GoodwillImpairedAdjustmentToInitialEstimateAmount,,,,,,124662000.000
GoodwillImpairmentLoss,,0.000,,,380197000.000,
GoodwillPurchaseAccountingAdjustments,,,,,,-1166000.000
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,9982000.000,15042000.000,
GrossProfit,93450000.000,,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,0.000,,,,
IncomeLossAttributableToParent,,47940000.000,47655000.000,16661000.000,-198929000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,8465000.000,50065000.000,49695000.000,26262000.000,-187464000.000,145813000.000
IncomeLossFromContinuingOperationsNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,,,,,,0.950
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasic,,,,,,0.990
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,,,,-0.290,-2.350,
IncomeLossFromEquityMethodInvestments,,,1898000.000,12103000.000,16121000.000,3084000.000
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,,48190000.000,48758000.000,29884000.000,-187097000.000,143874000.000
IncomeTaxExpenseBenefit,601000.000,1875000.000,937000.000,-3622000.000,-367000.000,1939000.000
IncomeTaxesPaid,,1027000.000,1639000.000,22816000.000,,
IncomeTaxesPaidNet,,,,,,2022000.000
IncreaseDecreaseInAccountsPayable,35747000.000,-17281000.000,-146152000.000,-1965000.000,-421210000.000,
IncreaseDecreaseInAccountsReceivable,20179000.000,-2430000.000,-21388000.000,-50887000.000,-497560000.000,
IncreaseDecreaseInAccruedLiabilities,366000.000,-9592000.000,-61171000.000,-53844000.000,-26665000.000,
IncreaseDecreaseInCustomerAdvances,4582000.000,-11049000.000,-3074000.000,19585000.000,190000.000,
IncreaseDecreaseInDueFromAffiliatesCurrent,,,-18002000.000,9225000.000,-7980000.000,
IncreaseDecreaseInDueToAffiliates,4742000.000,-19690000.000,67361000.000,-51121000.000,-18499000.000,
IncreaseDecreaseInInventories,-30268000.000,-18433000.000,73321000.000,-243292000.000,-74686000.000,192190000.000
IncreaseDecreaseInOtherCurrentAssets,-9569000.000,-20769000.000,,,,
IncreaseDecreaseInOtherOperatingAssets,,,,,,53173000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,-9656000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-18900000.000,34505000.000,-10572000.000,
InterestCostsCapitalized,,,700000.000,100000.000,4012000.000,6887000.000
InterestExpense,7620000.000,32994000.000,58854000.000,110123000.000,133089000.000,150478000.000
InterestPaidNet,,27384000.000,31827000.000,90556000.000,117185000.000,117912000.000
InventoryWriteDown,,,,16800000.000,13300000.000,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,,0.001,0.001,0.001,0.001,0.001
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPMembersOrLimitedPartnersOwnershipInterest,,0.999,0.999,0.999,0.999,0.999
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,,,3292000.000
MinorityInterestDecreaseFromRedemptions,,,,,,12817000.000
NetCashProvidedByUsedInContinuingOperations,-8505000.000,3729000.000,-1121000.000,30863000.000,-13127000.000,-15912000.000
NetCashProvidedByUsedInFinancingActivities,198063000.000,417716000.000,1369016000.000,1134690000.000,80705000.000,374038000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,198063000.000,417716000.000,1369016000.000,1134690000.000,80705000.000,374038000.000
NetCashProvidedByUsedInInvestingActivities,-296897000.000,-546218000.000,-1455373000.000,-1366221000.000,-445327000.000,-363126000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-296897000.000,-546218000.000,-1455373000.000,-1366221000.000,-445327000.000,-363126000.000
NetCashProvidedByUsedInOperatingActivities,90329000.000,132231000.000,85236000.000,262394000.000,351495000.000,-26824000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,90329000.000,132231000.000,85236000.000,262394000.000,351495000.000,-26824000.000
NetIncomeLoss,,,,,,137042000.000
NetIncomeLossAllocatedToGeneralPartners,-8000.000,2917000.000,14148000.000,45679000.000,47620000.000,232000.000
NetIncomeLossAllocatedToLimitedPartners,7868000.000,45023000.000,33507000.000,-29018000.000,-246549000.000,106668000.000
NetIncomeLossAttributableToNoncontrollingInterest,-12000.000,-250000.000,-1103000.000,-13223000.000,-11832000.000,6832000.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,,,,-0.290,,
NoncontrollingInterestDecreaseFromDeconsolidation,,,2789000.000,,511291000.000,
NoncontrollingInterestIncreaseFromBusinessCombination,440000.000,,,,,
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,,,1301000.000,
OilAndGasRevenue,,2316288000.000,4558545000.000,6635384000.000,3217079000.000,1666884000.000
OperatingCostsAndExpenses,,169799000.000,259396000.000,372176000.000,401118000.000,307925000.000
OperatingExpenses,47300000.000,,,,,
OperatingIncomeLoss,15030000.000,87307000.000,106565000.000,87111000.000,-104603000.000,255083000.000
OperatingLeasesRentExpenseNet,,51354000.000,98300000.000,125500000.000,125500000.000,124300000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-25000.000,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,-7000.000,,,,
OtherComprehensiveIncomeLossNetOfTax,,,-260000.000,127000.000,-48000.000,-1671000.000
OtherNoncashIncomeExpense,-79000.000,-375000.000,-312000.000,-127000.000,47000.000,5036000.000
OtherNonoperatingIncomeExpense,290000.000,260000.000,86000.000,37171000.000,5575000.000,27762000.000
OtherSalesRevenueNet,,4233000.000,437713000.000,1916000.000,462000.000,844000.000
OtherUtilityCosts,,,426613000.000,2583000.000,182000.000,400000.000
PartnersCapitalAccountAcquisitions,296500000.000,,,806677000.000,28356000.000,3940000.000
PartnersCapitalAccountContributions,,,,10256000.000,11601000.000,721000.000
PartnersCapitalAccountDistributions,3850000.000,,,,,181581000.000
PartnersCapitalAccountPublicSaleOfUnits,75289000.000,,650155000.000,541128000.000,,
PartnersCapitalAccountSaleOfUnits,,,,,,287136000.000
PartnersCapitalAccountTreasuryUnitsPurchases,3418000.000,,,,17680000.000,
PartnersCapitalAccountUnitBasedCompensation,,3657000.000,9085000.000,23134000.000,33290000.000,68414000.000
PartnersCapitalAccountUnitsSaleOfUnits,,,,,,3321135.000
PaymentsForAdvanceToAffiliate,,,,8154000.000,15621000.000,3200000.000
PaymentsForProceedsFromDerivativeInstrumentInvestingActivities,,,,-199165000.000,-105662000.000,37442000.000
PaymentsForProceedsFromOtherInvestingActivities,-346000.000,,195000.000,-4000.000,0.000,0.000
PaymentsForRepurchaseOfEquity,,,,,17680000.000,0.000
PaymentsOfCapitalDistribution,,,,,,181581000.000
PaymentsOfDebtIssuanceCosts,2380000.000,20189000.000,24595000.000,11076000.000,10237000.000,33558000.000
PaymentsOfDividendsMinorityInterest,,,,,35720000.000,3292000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,3750000.000,13491000.000,19395000.000,0.000
PaymentsToAcquireBusinessesNetOfCashAcquired,297401000.000,490402000.000,1268810000.000,960922000.000,234652000.000,122832000.000
PaymentsToAcquireEquityMethodInvestments,,,11515000.000,33528000.000,11431000.000,2105000.000
PaymentsToAcquireInterestInJointVenture,,,,310000000.000,0.000,0.000
PaymentsToAcquireOilAndGasProperty,,,,24218000.000,0.000,
PaymentsToAcquireProductiveAssets,7544000.000,72475000.000,165148000.000,203760000.000,661885000.000,363871000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,390989000.000,969776000.000,791119000.000,
PreferredStockDividendsIncomeStatementImpact,,,,,,30142000.000
ProceedsFromCollectionOfAdvanceToAffiliate,,,,,,655000.000
ProceedsFromDerivativeInstrumentInvestingActivities,6464000.000,11579000.000,-35956000.000,,,
ProceedsFromDivestitureOfBusinesses,,,,,,22000000.000
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,,,12539000.000,15792000.000,9692000.000
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,74759000.000,-642000.000,650155000.000,541128000.000,0.000,287136000.000
ProceedsFromIssuanceOfConvertiblePreferredStock,,,,,,234975000.000
ProceedsFromIssuanceOfOtherLongTermDebt,,653000.000,880000.000,,53223000.000,0.000
ProceedsFromIssuanceOfSeniorLongTermDebt,,250000000.000,450000000.000,400000000.000,0.000,1200000000.000
