,2013-01-31,2014-01-31,2015-01-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-17000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2833000.000,2344000.000,1872000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,351000.000,1155000.000,0.000
AllocatedShareBasedCompensationExpense,2833000.000,,
AllowanceForDoubtfulAccountsReceivableChargeOffs,738000.000,,
AllowanceForDoubtfulAccountsReceivableRecoveries,79000.000,85000.000,3000.000
CapitalExpendituresIncurredButNotYetPaid,,,226000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,23939000.000,-3471000.000,-10083000.000
ComprehensiveIncomeNetOfTax,-16978000.000,-12280000.000,-15731000.000
CostOfGoodsSold,13510000.000,12342000.000,12452000.000
CostOfRevenue,14993000.000,14610000.000,15177000.000
CostOfServices,1483000.000,2268000.000,2725000.000
CurrentFederalTaxExpenseBenefit,,50000.000,
CurrentForeignTaxExpenseBenefit,283000.000,185000.000,323000.000
CurrentIncomeTaxExpenseBenefit,196000.000,237000.000,325000.000
CurrentStateAndLocalTaxExpenseBenefit,-87000.000,2000.000,2000.000
DeferredForeignIncomeTaxExpenseBenefit,179000.000,114000.000,59000.000
DeferredIncomeTaxExpenseBenefit,179000.000,114000.000,59000.000
DefinedBenefitPlanContributionsByEmployer,,0.000,0.000
Depreciation,2595000.000,2879000.000,
DepreciationDepletionAndAmortization,,2900000.000,2540000.000
EarningsPerShareBasicAndDiluted,-0.720,-0.450,-0.570
EffectOfExchangeRateOnCashAndCashEquivalents,-43000.000,-85000.000,-120000.000
EffectiveIncomeTaxRateContinuingOperations,-0.023,-0.030,-0.025
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.274,-0.477,-0.501
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,-0.013,-0.010,-0.007
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.048,-0.008,-0.079
EffectiveIncomeTaxRateReconciliationTaxContingenciesStateAndLocal,-0.048,0.059,0.178
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,0.032,0.076,0.062
EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,84000.000,,
GainLossOnDispositionOfAssets,-160000.000,2000.000,-10000.000
GeneralAndAdministrativeExpense,11730000.000,11595000.000,11984000.000
GrossProfit,24106000.000,28594000.000,26379000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-18836000.000,-14642000.000,-17817000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,2276000.000,2805000.000,2589000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-16560000.000,-11837000.000,-15228000.000
IncomeTaxExpenseBenefit,375000.000,351000.000,384000.000
IncomeTaxExpenseBenefitContinuingOperations,375000.000,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,4101000.000,5500000.000,6200000.000
IncomeTaxesPaid,3000.000,90000.000,155000.000
