,2012-10-31,2013-10-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3100000.000,3200000.000
AllocatedShareBasedCompensationExpense,3100000.000,3200000.000
AmortizationOfFinancingCosts,1200000.000,9700000.000
AssetImpairmentCharges,57900000.000,13100000.000
BusinessCombinationAcquisitionRelatedCosts,3200000.000,13100000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,6000000.000,22200000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,100000.000,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,400000.000,200000.000
ComprehensiveIncomeNetOfTax,-117000000.000,-36200000.000
ConcentrationRiskPercentage1,,0.110
CostOfGoodsSold,589800000.000,774000000.000
CurrentFederalTaxExpenseBenefit,,0.000
CurrentForeignTaxExpenseBenefit,,8700000.000
CurrentIncomeTaxExpenseBenefit,9200000.000,8700000.000
DeferredFederalIncomeTaxExpenseBenefit,,0.000
DeferredForeignIncomeTaxExpenseBenefit,,-15300000.000
DeferredIncomeTaxExpenseBenefit,34200000.000,-15300000.000
DeferredRevenueAdditions,25200000.000,17300000.000
DeferredRevenueRefundPayments,5700000.000,0.000
DeferredRevenueRevenueRecognized,13100000.000,18300000.000
DefinedBenefitPlanAmortizationOfNetGainsLosses,1300000.000,
DefinedBenefitPlanContributionsByEmployer,5800000.000,6600000.000
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1,900000.000,1000000.000
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1,100000.000,100000.000
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation,1100000.000,1100000.000
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents,100000.000,100000.000
DefinedBenefitPlanFutureAmortizationOfGainLoss,,900000.000
DefinedBenefitPlanUltimateHealthCareCostTrendRate,0.060,0.060
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,7000000.000
DepreciationDepletionAndAmortization,40800000.000,48400000.000
EffectOfExchangeRateOnCashAndCashEquivalents,-1400000.000,1600000.000
EffectiveIncomeTaxRateContinuingOperations,-0.689,0.156
EntityWideRevenueMajorCustomerPercentage,0.110,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,1000000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,1000000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,0.000,-100000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetIssues,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,0.000,0.000
