,2011-02-26,2011-12-03,2012-03-03,2012-09-01,2012-12-01,2013-03-02,2013-06-01,2013-08-31,2013-11-30,2014-03-01,2014-05-31,2014-08-30,2014-11-29,2015-02-28,2015-05-30,2015-08-29,2015-11-28,2016-02-27,2016-05-28
AllocatedShareBasedCompensationExpense,,,,,,,,2800000.000,2800000.000,2700000.000,,3000000.000,2700000.000,2400000.000,,4000000.000,2600000.000,2700000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2096240.000,2072970.000,2156949.000,2179007.000,1916184.000,-4298690.000,749631.000,2780570.000,780800.000,-1531219.000,709206.000,538380.000,676405.000,-1208306.000,643782.000,479912.000,531021.000,-1126039.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,12100000.000,,,,27400000.000,,,,-34800000.000,,,,-11700000.000,,,
CommonStockDividendsPerShareDeclared,0.022,0.022,0.022,0.090,0.090,0.125,0.125,0.125,0.125,0.140,0.140,0.140,0.140,0.140,0.140,0.148,0.148,0.148,0.146
ComprehensiveIncomeNetOfTax,,19700000.000,17200000.000,24400000.000,19200000.000,10600000.000,30300000.000,23200000.000,8400000.000,19800000.000,12900000.000,25100000.000,22900000.000,17700000.000,13500000.000,30900000.000,34200000.000,22500000.000,40800000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,0.000,0.000,200000.000,400000.000,300000.000,200000.000,300000.000,0.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,25100000.000,22900000.000,17900000.000,13900000.000,31200000.000,34400000.000,22800000.000,40800000.000
CostOfGoodsAndServicesSold,281800000.000,293500000.000,265600000.000,300000000.000,293300000.000,279100000.000,297300000.000,298100000.000,351600000.000,293000000.000,308300000.000,324100000.000,359700000.000,325900000.000,341100000.000,348600000.000,356000000.000,328700000.000,357400000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,5000000.000,,,,3400000.000,,,,,,,,,,,
DepreciationDepletionAndAmortization,,9600000.000,8900000.000,9500000.000,9500000.000,9100000.000,9400000.000,11100000.000,10500000.000,10700000.000,10100000.000,12000000.000,13200000.000,13400000.000,11200000.000,13700000.000,,,
DilutiveSecurities,,0.000,0.000,,,,,,,,,,,,,,,,
EarningsPerShareBasic,0.350,0.410,0.260,0.340,0.140,0.280,0.410,0.380,-1.370,0.330,0.290,0.430,0.470,0.350,0.390,0.560,0.580,0.460,0.680
