,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,614000.000,,,,790000.000,,,,767000.000,
AllocatedShareBasedCompensationExpense,,,,,,,,233000.000,,,,
AmortizationOfDebtDiscountPremium,,,62000.000,,62000.000,,62000.000,62000.000,62000.000,1046000.000,,
AmortizationOfFinancingCosts,,,2000.000,,,,2000.000,,,,272000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,858434.000,622394.000,,743930.000,110059.000,90000.000,953737.000,1685106.000,1615618.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,3301000.000,2035000.000
CapitalExpendituresIncurredButNotYetPaid,,,216000.000,,,,-101000.000,,,,-80000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,5200000.000,,,,-1831000.000,,,,-4574000.000,
ComprehensiveIncomeNetOfTax,,,-326000.000,1107000.000,-888000.000,4491000.000,178000.000,1241000.000,-3365000.000,-811000.000,-4364000.000,-824000.000
DeferredIncomeTaxExpenseBenefit,,,-126000.000,,,,-131000.000,,,,-234000.000,
DepreciationAndAmortization,1057000.000,1459000.000,1651000.000,1820000.000,1797000.000,2190000.000,2302000.000,2353000.000,2842000.000,2971000.000,3242000.000,3410000.000
EarningsPerShareBasic,0.180,0.020,-0.030,0.110,-0.040,0.210,0.000,-0.010,-0.230,-0.120,-0.200,-0.040
EarningsPerShareDiluted,0.170,0.020,-0.030,0.110,-0.040,0.200,0.000,-0.010,-0.230,-0.120,-0.200,-0.040
EffectOfExchangeRateOnCashAndCashEquivalents,,,10000.000,,,,-20000.000,,,,30000.000,
EffectiveIncomeTaxRateContinuingOperations,,,,0.490,1.820,,1.030,1.080,-0.370,15.750,-0.820,1.450
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,,,,0.250,0.250,0.250,-3.610,,
ForeignCurrencyTransactionGainLossUnrealized,,,-214000.000,,,,-51000.000,,,,-349000.000,
GainLossOnDispositionOfAssets,,,,,,,-4000.000,,,,-8000.000,
GainLossOnSaleOfPropertyPlantEquipment,,,-5000.000,,,,,,,,,
HealthCareOrganizationRevenue,,,,39117000.000,37299000.000,,41565000.000,45977000.000,43058000.000,48788000.000,49885000.000,55453000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,4218000.000,1106000.000,728000.000,3534000.000,814000.000,5815000.000,1824000.000,1566000.000,-2790000.000,-228000.000,-1932000.000,1545000.000
IncomeLossFromEquityMethodInvestments,,,98000.000,114000.000,-785000.000,1589000.000,-900000.000,-387000.000,52000.000,81000.000,-350000.000,-174000.000
IncomeTaxExpenseBenefit,1275000.000,791000.000,1259000.000,1724000.000,1478000.000,2338000.000,1886000.000,1688000.000,1035000.000,1896000.000,1582000.000,2238000.000
IncomeTaxExpenseBenefitContinuingOperations,,,,1724000.000,1478000.000,,1886000.000,,,,,
IncomeTaxesPaidNet,,,1289000.000,,,,2189000.000,,,,2235000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,1436000.000,,,,1824000.000,
IncreaseDecreaseInAccountsReceivable,,,2333000.000,,,,3300000.000,,,,2263000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,99000.000,,,,-177000.000,,,,-438000.000,
IncreaseDecreaseInDueFromAffiliatesCurrent,,,583000.000,,,,-209000.000,,,,-283000.000,
IncreaseDecreaseInDueToAffiliatesCurrent,,,1609000.000,,,,212000.000,,,,-50000.000,
IncreaseDecreaseInInventories,,,-421000.000,,,,104000.000,,,,164000.000,
IncreaseDecreaseInOtherOperatingAssets,,,1630000.000,,,,2028000.000,,,,942000.000,
IncreaseDecreaseInRestrictedCashForOperatingActivities,,,-1052000.000,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,1081225.000,,,,,,,,
InterestCostsCapitalized,,,,,,,125000.000,,35000.000,,28000.000,10000.000
InterestExpense,78000.000,109000.000,124000.000,91000.000,141000.000,100000.000,102000.000,226000.000,424000.000,1500000.000,359000.000,389000.000
InterestOnConvertibleDebtNetOfTax,,,,62000.000,62000.000,,0.000,62000.000,62000.000,,,
InterestPaid,,,,,,,18000.000,,,,239000.000,
InventoryWriteDown,,,11000.000,,,,3000.000,,,,2000.000,
InvestmentIncomeInterest,218000.000,192000.000,139000.000,134000.000,214000.000,324000.000,248000.000,241000.000,246000.000,228000.000,225000.000,226000.000
NetCashProvidedByUsedInFinancingActivities,,,-12035000.000,,,,-349000.000,,,,187000.000,
