,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentForAmortization,,,,16490000.000,17851000.000,22721000.000
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,10444000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,32070000.000,26312000.000,33240000.000,33687000.000,25364000.000,24981000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,463000.000,1321000.000,12677000.000,10988000.000,11600000.000,
AllocatedShareBasedCompensationExpense,32070000.000,26312000.000,,33687000.000,26203000.000,26924000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,20212000.000,15722000.000,16154000.000
AmortizationOfDebtDiscountPremium,6108000.000,12697000.000,13656000.000,14700000.000,15800000.000,7500000.000
AmortizationOfFinancingCosts,1816000.000,1872000.000,1680000.000,,,1000000.000
AmortizationOfIntangibleAssets,6609000.000,12430000.000,19326000.000,13571000.000,16100000.000,45600000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,27048000.000,32500000.000,27614000.000,28008000.000,4817000.000,21715000.000
AssetImpairmentCharges,,9700000.000,0.000,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,102000.000,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,65000.000,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,0.760
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,0.700
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,38045000.000
BusinessAcquisitionsProFormaRevenue,,,,,,968179000.000
BusinessCombinationIntegrationRelatedCosts,,,,,6480000.000,
CapitalizedComputerSoftwareAmortization,,,,7700000.000,7300000.000,
CapitalizedComputerSoftwareAmortization1,,,,,,7400000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,70895000.000,-40193000.000,-20474000.000,39562000.000,49952000.000,-38696000.000
