,2011-12-31,2012-12-31,2013-12-31
AdjustmentForAmortization,,54000.000,23000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1272000.000,836000.000,631000.000
AmortizationOfFinancingCosts,,7000.000,7000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-3805000.000,1270000.000,-6227000.000
ComprehensiveIncomeNetOfTax,-2272000.000,-10871000.000,-11230000.000
CostOfGoodsSold,47542000.000,41617000.000,33048000.000
CostOfServicesEnvironmentalRemediation,,225140.000,225140.000
CurrentFederalTaxExpenseBenefit,,,0.000
CurrentForeignTaxExpenseBenefit,,454000.000,437000.000
CurrentIncomeTaxExpenseBenefit,,456000.000,439000.000
CurrentStateAndLocalTaxExpenseBenefit,,2000.000,2000.000
DeferredFederalIncomeTaxExpenseBenefit,,,0.000
DeferredForeignIncomeTaxExpenseBenefit,,-391000.000,852000.000
DeferredIncomeTaxExpenseBenefit,-77000.000,-391000.000,852000.000
DeferredIncomeTaxesAndTaxCredits,,,852000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,0.000
DefinedBenefitPlanContributionsByPlanParticipants,,269000.000,234000.000
Depreciation,,1641000.000,1603000.000
DepreciationAndAmortization,1800000.000,1702000.000,1633000.000
EarningsPerShareBasic,-0.290,-1.160,-1.200
EarningsPerShareDiluted,-0.290,-1.160,-1.200
EffectOfExchangeRateOnCashAndCashEquivalents,154000.000,110000.000,133000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340
FederalIncomeTaxExpenseBenefitContinuingOperations,,,0.000
ForeignCurrencyTransactionGainLossBeforeTax,-139000.000,-224000.000,-193000.000
ForeignIncomeTaxExpenseBenefitContinuingOperations,,63000.000,1289000.000
GainLossOnSaleOfPropertyPlantEquipment,-6000.000,,51000.000
GrossProfit,28586000.000,16472000.000,14706000.000
ImpairmentOfLongLivedAssetsHeldForUse,,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-9254000.000,-7776000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,-1678000.000,-2401000.000
