,2015-11-30,2016-02-29,2016-05-31,2016-08-31
AccountsPayableCurrent,125.000,1125.000,1125.000,1125.000
AdditionalPaidInCapitalCommonStock,,900.000,900.000,900.000
Assets,,145.000,112.000,79.000
AssetsCurrent,,145.000,112.000,79.000
Cash,178.000,145.000,112.000,79.000
CashAndCashEquivalentsAtCarryingValue,178.000,145.000,112.000,79.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,900000000.000,900000000.000,900000000.000,900000000.000
CommonStockSharesIssued,3000000.000,3000000.000,3000000.000,3000000.000
CommonStockSharesOutstanding,3000000.000,3000000.000,3000000.000,3000000.000
CommonStockValue,,300.000,300.000,300.000
DeferredTaxAssetsGross,431.000,,,
DeferredTaxAssetsValuationAllowance,-431.000,,,
Liabilities,,1125.000,1125.000,1125.000
LiabilitiesAndStockholdersEquity,,145.000,112.000,79.000
LiabilitiesCurrent,,1125.000,1125.000,1125.000
OperatingLossCarryforwards,1147.000,,,2246.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,750000000.000,750000000.000,750000000.000,750000000.000
RetainedEarningsAccumulatedDeficit,,-2180.000,-2213.000,-2246.000
StockholdersEquity,,-980.000,-1013.000,-1046.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,-980.000,-1013.000,-1046.000
