,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,627000.000,746000.000,895000.000,,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,1838000.000,2425000.000,2728000.000,803000.000
AllowanceForLoanAndLeaseLossesLoansAcquired,,,,0.000,,
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,14907000.000,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,1627000.000,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,16019000.000,10291000.000,7427000.000,4480000.000,4655000.000
AmortizationOfDebtDiscountPremium,6519000.000,6125000.000,4787000.000,,,
AmortizationOfIntangibleAssets,577000.000,,288000.000,464000.000,415000.000,734000.000
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,,,0.000,0.000,0.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,2992000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,3226000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,234000.000,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,1364000.000,893000.000,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,346000.000,304000.000,
AvailableForSaleSecuritiesGrossRealizedLosses,,315000.000,54000.000,344000.000,63000.000,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,5620000.000,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,3226000.000,,
BankOwnedLifeInsuranceIncome,1423000.000,1344000.000,1410000.000,1453000.000,2017000.000,2562000.000
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,0.780,,,1.010
BusinessAcquisitionsProFormaNetIncomeLoss,,,27828000.000,,,45378000.000
BusinessCombinationAcquisitionRelatedCosts,,,2834000.000,,1152000.000,4103000.000
CashAcquiredFromAcquisition,,,74316000.000,,,68751000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,23280000.000,34987000.000,-4824000.000,6595000.000,9177000.000,57308000.000
CommonStockDividendsPerShareCashPaid,0.240,0.250,0.290,0.290,0.330,0.370
Communication,,,,,1448000.000,1631000.000
ComprehensiveIncomeNetOfTax,24395000.000,22807000.000,16358000.000,37327000.000,32108000.000,40961000.000
CurrentIncomeTaxExpenseBenefit,,9520000.000,12286000.000,15193000.000,16991000.000,22308000.000
DeferredIncomeTaxExpenseBenefit,,576000.000,164000.000,-34000.000,-824000.000,-987000.000
DefinedBenefitPlanActualReturnOnPlanAssets,,178000.000,236000.000,61000.000,9000.000,
DefinedBenefitPlanActuarialGainLoss,,176000.000,-295000.000,-401000.000,-213000.000,
