,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,-387000.000,,,,488000.000,,,,535000.000,,,,580000.000,,,,600000.000,607000.000
Assets,185195000.000,180064000.000,179281000.000,178369000.000,177274000.000,169695000.000,166645000.000,163411000.000,159107000.000,159475000.000,158415000.000,154714000.000,156911000.000,153775000.000,153895000.000,151779000.000,147147000.000,146244000.000,149144000.000,152340000.000,151089000.000,152512000.000,156638000.000,160862000.000
Cash,6658000.000,6154000.000,11167000.000,12602000.000,16367000.000,11711000.000,10068000.000,9782000.000,5345000.000,10692000.000,7483000.000,3683000.000,6788000.000,13380000.000,17251000.000,17127000.000,9516000.000,16611000.000,11645000.000,16401000.000,15986000.000,11040000.000,9683000.000,16668000.000
CashAndCashEquivalentsAtCarryingValue,6658000.000,6154000.000,11167000.000,12602000.000,16367000.000,11711000.000,10068000.000,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,5345000.000,10692000.000,7483000.000,3683000.000,6788000.000,13380000.000,17251000.000,17127000.000,9516000.000,16611000.000,11645000.000,,,,,
CommonStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
CommonStockSharesIssued,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000
CommonStockSharesOutstanding,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000,146522.000
CommonStockValue,1509000.000,1509000.000,1509000.000,1509000.000,1509000.000,1509000.000,1509000.000,1509000.000,1509000.000,1509000.000,1509000.000,1509000.000,1509000.000,1509000.000,1509000.000,1509000.000,1509000.000,1509000.000,1509000.000,1509000.000,1509000.000,1509000.000,1509000.000,1509000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,53870000.000,53415000.000,55569000.000,60557000.000,66080000.000
DebtInstrumentCollateralAmount,,,,,,,,,,,,,,,,1400000.000,,,,,,,,
DebtWeightedAverageInterestRate,,,,,0.065,0.064,0.064,0.064,0.043,0.042,,0.041,0.040,0.039,,0.038,,,,,,,,
DeferredFinanceCostsNet,248000.000,216000.000,104000.000,55000.000,41000.000,79000.000,95000.000,76000.000,60000.000,52000.000,31000.000,10000.000,31000.000,41000.000,112000.000,151000.000,165000.000,136000.000,122000.000,,,,115000.000,
DeferredTaxAssetsGross,,,,,,,,,,,0.000,,,,,,,,,,,,,
EquityMethodInvestments,,,,,,,,,,,,,,,,,,,,900000.000,900000.000,894000.000,892000.000,891000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,,,,,,,,,,,,,6190000.000,9603000.000,9457000.000,9273000.000,9066000.000,,5840000.000,,,,
FinancingReceivableAllowanceForCreditLosses,,,,,3921000.000,3985000.000,4005000.000,3012000.000,2960000.000,2757000.000,2856000.000,2721000.000,2928000.000,2487000.000,2454000.000,2455000.000,2403000.000,2111000.000,1785000.000,1830000.000,1809000.000,1807000.000,1875000.000,1880000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,,1026000.000,1018000.000,1018000.000,964000.000,964000.000,859000.000,744000.000,748000.000,768000.000,768000.000,784000.000,784000.000,783000.000,654000.000,670000.000,715000.000,617000.000,617000.000,803000.000,808000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,,2895000.000,2967000.000,2987000.000,2048000.000,1996000.000,1898000.000,2112000.000,1973000.000,2160000.000,1719000.000,1670000.000,1671000.000,1620000.000,1457000.000,1115000.000,1115000.000,1192000.000,1190000.000,1072000.000,1072000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,,142482000.000,139865000.000,18559000.000,135099000.000,133956000.000,130549000.000,131771000.000,132395000.000,133037000.000,123419000.000,123415000.000,121311000.000,124631000.000,116847000.000,124484000.000,125536000.000,124930000.000,131561000.000,139104000.000,136789000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,,19737000.000,18671000.000,18559000.000,16952000.000,19352000.000,17338000.000,18917000.000,16934000.000,16801000.000,14160000.000,11986000.000,11818000.000,11642000.000,11903000.000,11892000.000,11792000.000,11572000.000,11403000.000,8878000.000,8725000.000
FinancingReceivableModificationsPostModificationRecordedInvestment1,,,,,2526000.000,,,876000.000,,,,,,,,,,,,,,,,
FinancingReceivableModificationsPreModificationRecordedInvestment1,,,,,2526000.000,,,875000.000,,,,,,,,,,,,,,,,
FinancingReceivableModificationsRecordedInvestment,,,,,2504000.000,,,876000.000,,,,,,,,,,,,,,,,
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment,,,,,,,,2317000.000,,,,,,,,,,,,,,,,
FinancingReceivableRecordedInvestment30To59DaysPastDue,,,,,,12416000.000,7680000.000,15049000.000,2334000.000,9857000.000,5638000.000,3938000.000,5878000.000,1290000.000,4568000.000,,,,,,,,,
FinancingReceivableRecordedInvestment60To89DaysPastDue,,,,,,1453000.000,5197000.000,,,,1796000.000,1113000.000,1194000.000,3259000.000,2125000.000,,,,,,,,,
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,,,,,0.000,,,,,,,,,,,,,,,,,,,
FinancingReceivableRecordedInvestmentCurrent,,,,,,141242000.000,141094000.000,133627000.000,145044000.000,135663000.000,138699000.000,140972000.000,138351000.000,131100000.000,126875000.000,129000000.000,127538000.000,121801000.000,130503000.000,134746000.000,134442000.000,138625000.000,140806000.000,141320000.000
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,,,,,,3425000.000,3425000.000,3375000.000,5930000.000,2367000.000,4555000.000,3306000.000,4415000.000,1930000.000,1833000.000,,,,,,,,,
FinancingReceivableRecordedInvestmentNonaccrualStatus,,,,,19514000.000,18449000.000,18338000.000,16731000.000,19132000.000,16030000.000,17609000.000,15627000.000,15495000.000,14160000.000,8805000.000,8653000.000,8495000.000,8772000.000,8779000.000,8697000.000,8494000.000,8344000.000,8878000.000,8725000.000
FinancingReceivableRecordedInvestmentPastDue,,,,,,17294000.000,16302000.000,18424000.000,8264000.000,12224000.000,11989000.000,8357000.000,11487000.000,6479000.000,8526000.000,4129000.000,8735000.000,6949000.000,5873000.000,2582000.000,2060000.000,4339000.000,7176000.000,4194000.000
ForeclosedAssets,1374000.000,1374000.000,1374000.000,2091000.000,2091000.000,3050000.000,2914000.000,4379000.000,3420000.000,3684000.000,3308000.000,4478000.000,3373000.000,5463000.000,3931000.000,3931000.000,3872000.000,3254000.000,3486000.000,0.000,0.000,0.000,,0.000
ImpairedFinancingReceivableRecordedInvestment,,,,,,,,,19352000.000,17338000.000,,16934000.000,16801000.000,14160000.000,,11818000.000,10949000.000,11210000.000,,11792000.000,11572000.000,,,
ImpairedFinancingReceivableRelatedAllowance,,,,,2895000.000,2967000.000,,,1996000.000,1898000.000,,1973000.000,2160000.000,1719000.000,,1671000.000,1620000.000,1457000.000,,1115000.000,1192000.000,,,
ImpairedFinancingReceivableUnpaidPrincipalBalance,,,,,20177000.000,18671000.000,,,,,,,,,,,,,,,,,,
ImpairedFinancingReceivableWithNoRelatedAllowanceRecordedInvestment,,,,,,7054000.000,,,7919000.000,3661000.000,,3569000.000,4906000.000,3746000.000,,3191000.000,2199000.000,1935000.000,,1837000.000,1778000.000,,,
ImpairedFinancingReceivableWithRelatedAllowanceRecordedInvestment,,,,,12632000.000,11617000.000,,,11433000.000,13677000.000,,13365000.000,11895000.000,10414000.000,,8627000.000,9443000.000,9968000.000,,9955000.000,9794000.000,,,
