,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,3790000.000,4724000.000,5728000.000,6722000.000,10394000.000,8274000.000,8267000.000,10251000.000,11228000.000,15926000.000,11363000.000,13196000.000,9607000.000,10680000.000,10819000.000,13679000.000,11206000.000,14865000.000,17013000.000,13132000.000,8111000.000,9260000.000
AccountsReceivableNetCurrent,,,,,,,,5514000.000,4888000.000,7024000.000,1305000.000,4241000.000,4970000.000,7262000.000,8397000.000,11269000.000,14418000.000,15475000.000,15686000.000,21601000.000,14106000.000,23975000.000
AccruedLiabilitiesCurrent,8017000.000,8850000.000,11948000.000,10961000.000,10002000.000,13338000.000,14061000.000,16398000.000,17057000.000,17322000.000,16740000.000,15485000.000,14213000.000,13793000.000,13958000.000,17514000.000,19442000.000,21974000.000,22132000.000,21016000.000,22063000.000,18953000.000
AccruedRentCurrent,,,,,,,300000.000,,,,500000.000,,,,600000.000,,,,600000.000,500000.000,,
AccruedRentCurrentAndNoncurrent,,,,,,,5000000.000,,,,5100000.000,,,,5300000.000,,,,5400000.000,5000000.000,4400000.000,3600000.000
AccruedRentNoncurrent,,,,,,,4700000.000,,,,4600000.000,,,,4700000.000,,,,4800000.000,4500000.000,,
AccruedRoyaltiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,46483000.000,46921000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,34026000.000,34774000.000,35559000.000,36215000.000,36936000.000,37875000.000,38976000.000,40311000.000,41634000.000,42900000.000,39131000.000,38826000.000,39680000.000,40528000.000,41479000.000,42584000.000,43794000.000,44460000.000,46290000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,23000.000,-26000.000,-30000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-15000.000,-1000.000,20000.000,20000.000,38000.000,-18000.000,-27000.000,-1535000.000,-1495000.000,-1451000.000,-1291000.000,-4185000.000,-3872000.000,-4444000.000,4363000.000,3835000.000,-128000.000,912000.000,5041000.000
