,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,,,,,,,,,,145791.000,122768.000,99632.000,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,925387.000,1345014.000,1195816.000,1215971.000,1450665.000,1456895.000,1232122.000,1297676.000,1156979.000,1758660.000,1597928.000,2258954.000,2180004.000,2772812.000,2680000.000,2003000.000,2269000.000,2917000.000,3495000.000
AccountsPayableCurrent,11449162.000,12108249.000,12356101.000,10594421.000,7811521.000,7637141.000,8230771.000,7573177.000,8348721.000,6694633.000,7512135.000,6835253.000,5994722.000,6985373.000,7433111.000,7650268.000,6614928.000,6383544.000,6628000.000,5998000.000,7359000.000,6741000.000,6590000.000
AccountsReceivableGrossCurrent,,,,,9695923.000,8298527.000,10165290.000,9122633.000,8795511.000,8011176.000,8573407.000,9686433.000,9562804.000,9497247.000,9522601.000,10677039.000,11057166.000,10551323.000,11013000.000,11243000.000,11946000.000,12874000.000,13479000.000
AccountsReceivableNetCurrent,13345203.000,14219014.000,11541181.000,10916039.000,8867016.000,7302149.000,9186044.000,8386449.000,8291130.000,7694589.000,8191398.000,9144940.000,8865019.000,8880364.000,9073138.000,10212111.000,10523059.000,10006030.000,10552000.000,10678000.000,11412000.000,12508000.000,13006000.000
AccruedInsuranceCurrent,,,,,103210.000,220715.000,257270.000,122378.000,64935.000,427395.000,362744.000,171273.000,34022.000,482007.000,417785.000,237684.000,18924.000,459376.000,457000.000,192000.000,205000.000,490000.000,466000.000
AccruedPayrollTaxesCurrent,,,,,731634.000,917244.000,847309.000,873993.000,1101483.000,606275.000,674015.000,817616.000,806690.000,818544.000,898388.000,1275775.000,1293272.000,1725220.000,1787000.000,1179000.000,1450000.000,1990000.000,1246000.000
AccruedSalariesCurrent,,,,,-11390.000,138677.000,-26706.000,100033.000,17438.000,169785.000,49889.000,142308.000,67877.000,206364.000,21572.000,136216.000,56939.000,-5922.000,70000.000,243000.000,123000.000,3000.000,138000.000
AccruedSalesCommissionCurrent,,,,,59385.000,64000.000,64004.000,58443.000,58000.000,61000.000,87252.000,80470.000,101534.000,113193.000,110445.000,130000.000,160474.000,128399.000,136000.000,140000.000,132000.000,172000.000,157000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,2915236.000,3001879.000,3119858.000,3150176.000,3237499.000,3316254.000,3310045.000,3037198.000,3102093.000,3097422.000,3188987.000,3276984.000,3344158.000,3434405.000,3506000.000,3523000.000,3087000.000,3151000.000,3172000.000
