,2011-09-30,2012-02-29,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31
AccountsPayableAndAccruedLiabilitiesCurrent,,1595.000,1594.000,9545.000,3595.000,9595.000,9195.000,14500.000,11701.000,29366.000,39101.000,55038.000,86841.000,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,94322.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,18000.000,39000.000,66000.000,,,
AccruedLiabilitiesCurrent,,,,,,,,,168.000,483.000,798.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,59.000,59.000,59.000,59.000,59.000,59.000,59.000,59.000,59.000,59.000,-58517.000,147730.000,
AdditionalPaidInCapital,,1575822.000,2184805.000,2192805.000,2616805.000,2616805.000,2616805.000,2616805.000,2616805.000,2684593.000,2684593.000,-60795.000,-60795.000,597480.000
Assets,,297509.000,722039.000,643655.000,985999.000,764563.000,657687.000,30125.000,17145.000,2215.000,1625.000,355989.000,335423.000,30851.000
AssetsCurrent,,247061.000,198124.000,112441.000,254988.000,187622.000,80948.000,28588.000,15745.000,815.000,225.000,95565.000,91634.000,30851.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,425000.000,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationMineralRights,,,,,425000.000,,,,,,,,,
BusinessAcquisitionSharePrice,,,,,,0.350,,,,,,,,
CapitalizedCostsMineralInterestsInProvedProperties,,47696.000,,,728868.000,575000.000,575000.000,0.000,,,,,,
Cash,,,,,254988.000,187622.000,74403.000,28588.000,15745.000,815.000,225.000,4007.000,76.000,8155.000
CashAndCashEquivalentsAtCarryingValue,,233561.000,194624.000,112441.000,254988.000,187622.000,74403.000,28588.000,15745.000,815.000,225.000,,,8155.000
CommonStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,,-315617.000,-470906.000,
CommonStockSharesAuthorized,,499000000.000,499000000.000,499000000.000,499000000.000,499000000.000,499000000.000,499000000.000,499000000.000,16633333.000,499000000.000,500000000.000,500000000.000,
CommonStockSharesIssued,,74653215.000,75669881.000,67669881.000,68669881.000,68669881.000,68669881.000,68669881.000,68669881.000,2288996.000,2288996.000,98598041.000,105364441.000,
CommonStockSharesOutstanding,,74653215.000,75669881.000,67669881.000,68669881.000,68669881.000,68669881.000,68669881.000,68669881.000,2288996.000,2288996.000,98598041.000,105364441.000,
CommonStockSharesSubscriptions,,,,,,,,,,,,,,21491.000
CommonStockValue,,74653.000,75670.000,67670.000,68670.000,68670.000,68670.000,68670.000,68670.000,2289.000,2289.000,95116.000,95116.000,113682.000
ConvertibleNotesPayable,,,,,,,,,,,,543166.000,495994.000,157957.000
ConvertibleNotesPayableCurrent,,,,,,,,,7191.000,24137.000,24491.000,543166.000,495994.000,
DebtInstrumentUnamortizedDiscount,,,,,,,,,17809.000,863.000,509.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,-944652.000,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,414212.000,,,,
DepositAssets,,1200.000,1400.000,1400.000,1400.000,1400.000,1400.000,1400.000,1400.000,1400.000,1400.000,,24096.000,
Deposits,,,,,,,,,,,,,,22696.000
DepositsAssetsCurrent,,,,,,,,,,,,24096.000,,
DerivativeLiabilitiesCurrent,,,,,,,,,15640.000,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,1540764.000,1627099.000,,,,,,,2816381.000,,,
Liabilities,,,,,,,,,,,,2373731.000,2618365.000,2222379.000
LiabilitiesAndStockholdersEquity,,297509.000,722039.000,643655.000,985999.000,764563.000,657687.000,30125.000,17145.000,2215.000,1625.000,355989.000,335423.000,30851.000
LiabilitiesCurrent,,1595.000,1594.000,9545.000,3595.000,9595.000,9195.000,14500.000,52700.000,92986.000,130390.000,1826063.000,1749745.000,1401990.000
LongTermDebt,,,,,,,,,,,,,,820389.000
LongTermNotesPayable,,,,,,,,,,,,547668.000,868620.000,
NotesPayable,,,,,,,,,,,,1176849.000,1436852.000,
NotesPayableCurrent,,,,,,,,,,,,629181.000,568232.000,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,,598678.000,598678.000,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,598677.000
NotesPayableToBankCurrent,,,,,,,,,,,,,,551034.000
NotesReceivableRelatedPartiesCurrent,,,,,,,6545.000,,,,,,,
OtherAssets,,48896.000,522768.000,530269.000,730268.000,576400.000,576400.000,1400.000,1400.000,1400.000,1400.000,,,
PreferredStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
PreferredStockSharesAuthorized,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,
PreferredStockSharesIssued,,675000.000,675000.000,675000.000,675000.000,675000.000,675000.000,675000.000,675000.000,675000.000,675000.000,0.000,0.000,
PreferredStockSharesOutstanding,,675000.000,675000.000,675000.000,675000.000,675000.000,675000.000,675000.000,675000.000,675000.000,675000.000,0.000,0.000,
PreferredStockValue,,675.000,675.000,675.000,675.000,675.000,675.000,675.000,675.000,675.000,675.000,,,
PrepaidExpenseCurrent,,13500.000,3500.000,,,,,,,,,,,
PropertyPlantAndEquipmentNet,,1552.000,1147.000,945.000,743.000,541.000,339.000,137.000,,,,,,
RetainedEarningsAccumulatedDeficit,,-1355295.000,,,-1703805.000,-1931241.000,-2037717.000,-2670584.000,-2721764.000,-2778387.000,,-2309163.000,-2935899.000,-2924181.000
SaleOfStockPricePerShare,,,,,,0.600,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,356154.000,,,,,,,,,,,
SharePrice,,,,,,0.500,,,,,,,,
