,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AllocatedShareBasedCompensationExpense,,,,8800.000,10400.000,,4700.000,4800.000,4800.000,6300.000,800.000,1300.000,,,,,
AmortizationOfIntangibleAssets,,,,1500.000,1500.000,,1500.000,1500.000,1500.000,1500.000,1500.000,11100.000,10600.000,14000.000,7300.000,3300.000,1200.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,1233000.000,1073585.000,,836000.000,760000.000,71000.000,-1592000.000,69400.000,61400.000,61400.000,-141200.000,46000.000,46000.000,46000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-1273705.000,,,,-555096.000,,,,-1814969.000,,,,-999452.000,,
ComprehensiveIncomeNetOfTax,,,-86929.000,30149.000,-336509.000,7120.000,-29675.000,-153289.000,-154048.000,-166945.000,-392240.000,1983.000,-137610.000,-62934.000,-635721.000,-227775.000,476721.000
CostOfGoodsAndServicesSold,3509250.000,3743127.000,2939595.000,3093862.000,3641838.000,2852923.000,2718253.000,3723744.000,3603644.000,3413638.000,2531035.000,3762809.000,3232259.000,3106272.000,2310646.000,2692626.000,2283152.000
DeferredIncomeTaxExpenseBenefit,,,39000.000,,,,-23627.000,,,,,,,,-248606.000,,
Depreciation,,,,138500.000,133700.000,,146000.000,145800.000,145800.000,144700.000,138000.000,149400.000,137100.000,118200.000,106000.000,146000.000,129000.000
DepreciationAmortizationAndAccretionNet,,,139358.000,140000.000,136000.000,169379.000,147008.000,147335.000,147000.000,146944.000,139451.000,150849.000,161000.000,128600.000,112861.000,149000.000,130000.000
DepreciationAndAmortization,108225.000,110901.000,122717.000,123463.000,117438.000,151399.000,126510.000,126861.000,126752.000,125960.000,119210.000,131639.000,129367.000,122672.000,94157.000,130955.000,129921.000
