,2013-06-30,2014-12-31,2015-12-31,2016-12-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,,198597.000,,
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,345458.000,203252.000
AdjustmentsToAdditionalPaidInCapitalOther,522082.000,,,
AmortizationOfDebtDiscountPremium,,,145415.000,72310.000
AmortizationOfFinancingCosts,,3334.000,102257.000,316026.000
AmortizationOfIntangibleAssets,,179431.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,6005.000,-25892.000,-12533.000
CostOfRevenue,,407680.000,328971.000,216949.000
CurrentFederalStateAndLocalTaxExpenseBenefit,,-876483.000,-1064187.000,-1244450.000
CurrentFederalTaxExpenseBenefit,,-775545.000,-941497.000,-1100820.000
CurrentStateAndLocalTaxExpenseBenefit,,-100938.000,-122690.000,-143630.000
DebtConversionConvertedInstrumentAmount1,,774167.000,,
DebtConversionConvertedInstrumentSharesIssued1,,33000000.000,,
DebtInstrumentDecreaseForgiveness,57459.000,,,
DebtInstrumentIncreaseDecreaseOtherNet,57459.000,,,
DebtIssuanceCosts,,,192699.000,495223.000
DeferredFederalIncomeTaxExpenseBenefit,,775545.000,941497.000,1100820.000
DeferredFederalStateAndLocalTaxExpenseBenefit,,876483.000,1064187.000,1244450.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,100938.000,122690.000,143630.000
Depreciation,,19166.000,0.000,
EarningsPerShareBasicAndDiluted,,-0.090,-0.040,-0.020
EffectiveIncomeTaxRateContinuingOperations,0.427,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,1085644.000,,
EffectiveIncomeTaxRateReconciliationDeductions,,,0.000,
EffectiveIncomeTaxRateReconciliationDeductionsOther,,5477.000,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.087,,,
ExplorationAbandonmentAndImpairmentExpense,,4505.000,,
GainLossOnSaleOfPropertyPlantEquipment,,-250.000,,
GeneralAndAdministrativeExpense,27418.000,1779878.000,1469201.000,1197975.000
GoodwillImpairmentLoss,,-972895.000,,
GrossProfit,,348705.000,214065.000,222329.000
ImpairmentOfLongLivedAssetsHeldForUse,,977400.000,,
IncomeLossFromContinuingOperations,-27418.000,-2938388.000,-1620484.000,-1293463.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.000,,,
IncomeLossFromExtraordinaryItemsBeforeTaxPerDilutedShare,,42392913.000,74761927.000,176839038.000
IncomeTaxExpenseBenefit,,,0.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-1262519.000,-1018511.000,-1169297.000
IncomeTaxReconciliationTaxContingenciesStateAndLocal,,-113471.000,-91540.000,-105092.000
IncreaseDecreaseInAccountsPayable,,-840788.000,929928.000,851735.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,6022.000,,,
IncreaseDecreaseInAccountsReceivable,,10688.000,18786.000,8520.000
IncreaseDecreaseInAccruedLiabilities,,313214.000,560632.000,787748.000
IncreaseDecreaseInDueToRelatedParties,21396.000,,,
IncreaseDecreaseInIntangibleAssetsCurrent,,-32776.000,,
IncreaseDecreaseInInventories,,165646.000,58511.000,32973.000
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,47015.000,,,
IncreaseDecreaseInPrepaidExpense,,-66619.000,14882.000,10347.000
IncrementalCommonSharesAttributableToEquityUnitPurchaseAgreements,,5000000.000,,
InducedConversionOfConvertibleDebtExpense,,,-211304.000,-114793.000
InterestExpense,,760849.000,1273255.000,1872684.000
MarketingAndAdvertisingExpense,,295643.000,109594.000,68130.000
NetCashProvidedByUsedInFinancingActivities,,526358.000,887169.000,1248244.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,526358.000,887169.000,1248244.000
NetCashProvidedByUsedInInvestingActivities,,-33026.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-33026.000,,
NetCashProvidedByUsedInOperatingActivities,,-487327.000,-913061.000,-1260777.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-487327.000,-913061.000,-1260777.000
NetIncomeLoss,-27418.000,-3713292.000,-2995626.000,-3455227.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-3713292.000,-2995626.000,-3455227.000
OperatingCostsAndExpenses,21396.000,,,
OperatingExpenses,27418.000,3288093.000,1834549.000,1515792.000
OtherIncome,,-13055.000,46300.000,174287.000
OtherNoncashIncomeExpense,,-773904.000,-1375142.000,-2161764.000
PaidInKindInterest,,103712.000,414743.000,692661.000
ProceedsFromBankDebt,,758719.000,1421326.000,1723411.000
ProceedsFromRepaymentsOfDebt,,-232361.000,-534157.000,-475167.000
ProceedsFromWarrantExercises,150000.000,,,
ProfitLoss,,,-2995626.000,-3455227.000
ResearchAndDevelopmentExpense,,235172.000,255754.000,249687.000
Revenues,,756385.000,543036.000,439278.000
SaleOfStockConsiderationReceivedPerTransaction,,1650000.000,,
SalesRevenueNet,,769440.000,496736.000,264991.000
StockIssuedDuringPeriodValueIssuedForServices,,8750.000,40850.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,42392913.000,74761927.000,176839038.000
WeightedAverageNumberOfSharesOutstandingBasic,81536333.000,42392913.000,74761927.000,176839038.000
