,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,209310.000,249628.000,172838.000,246477.000,160174.000,147765.000,193497.000,166073.000,121944.000,90175.000,115881.000,129475.000,123931.000,101385.000,86447.000,81386.000,109712.000,59986.000,55665.000,66195.000
AccountsReceivableGrossCurrent,48349.000,34998.000,21034.000,51689.000,56067.000,13870.000,38245.000,36987.000,66209.000,3205.000,153.000,13717.000,1461.000,,,,57031.000,45270.000,34736.000,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,21685.000,8840.000,5231.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,502782.000,495782.000,543762.000,562217.000,612592.000,635472.000,651773.000,657973.000,707496.000,615265.000,604371.000,639001.000,623452.000,,,,578738.000,581044.000,632322.000,668936.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-382381.000,-395822.000,-394420.000,-399123.000,-387855.000,-390738.000,-394439.000,-399962.000,-400107.000,-312430.000,-325137.000,-313661.000,-331640.000,-340593.000,-373969.000,-367840.000,-386339.000,-401002.000,-351614.000,-350020.000
AdditionalPaidInCapital,12804206.000,12822186.000,12867476.000,12867476.000,12867476.000,12867476.000,12867476.000,12867476.000,12867476.000,12867476.000,12867476.000,12867476.000,12867476.000,12867476.000,12917025.000,12917025.000,12917025.000,12917025.000,12917025.000,12917025.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,,7300.000,7900.000,2700.000
Assets,1021325.000,918706.000,836053.000,720461.000,1163154.000,795087.000,715844.000,573309.000,614141.000,590288.000,599024.000,591637.000,636779.000,589174.000,574047.000,558785.000,458836.000,532077.000,1003035.000,833018.000
AssetsCurrent,400964.000,365743.000,332696.000,335954.000,696207.000,444825.000,454176.000,360651.000,394652.000,305309.000,312385.000,311296.000,366541.000,340374.000,353682.000,343960.000,274793.000,368576.000,840826.000,674313.000
BankOverdrafts,,,9.472,402.000,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,,,50976.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,,50976.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,,50976.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,,50976.000,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,,,,50976.000,,,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,12800.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,10889.000,14210.000,0.000,,303497.000,79399.000,83488.000,7981.000,1020.000,6987.000,26076.000,1765.000,33767.000,3337.000,44910.000,40636.000,,110160.000,555478.000,399184.000
