,2011-09-30,2012-03-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,,,,,,,87970.000,,,,63365.000
AdjustmentsToAdditionalPaidInCapitalOther,,7490.000,7168.000,,,,1537.000,,,,725.000,,,,671.000
AmortizationOfDebtDiscountPremium,,880160.000,103102.000,,,,62682.000,,,,69084.000,,,,68040.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,0.000,,,,,,,,
AssetImpairmentCharges,,,0.000,,,,,,,,5000.000,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,23323.000,10098.000,,,,22088.000,,,,-13821.000,,,,-210.000
DebtConversionConvertedInstrumentAmount1,,,,,,,60000.000,,,,,,,,
DebtConversionOriginalDebtAmount1,,,,,,,,,,,6920.000,,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,0.000,,,,87970.000,,,,63365.000
EarningsPerShareBasicAndDiluted,-0.010,-0.040,-0.010,-0.010,-0.010,0.010,-0.010,-0.520,-9.360,-2.660,-0.130,-0.040,-0.040,-0.730,-0.010
GeneralAndAdministrativeExpense,,,76517.000,,,,,,,,,,,,
ImpairmentOfInvestments,,,,0.000,50000.000,,0.000,0.000,0.000,150000.000,5000.000,5000.000,10000.000,0.000,0.000
IncomeTaxesPaid,,,0.000,,,,0.000,,,,0.000,,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,4091.000,33015.000,,,,27286.000,,,,96216.000,,,,19608.000
IncreaseDecreaseInInterestPayableNet,,9226.000,9040.000,,,,12017.000,,,,20659.000,,,,33927.000
IncreaseDecreaseInPrepaidExpense,,,0.000,,,,,,,,,,,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,,,,,,,,86324431.000,,,,102601785.000
InterestExpense,,,,,,,,42488.000,52644.000,,90468.000,124560.000,186847.000,76952.000,102637.000
InterestIncomeExpenseNet,,,,-133061.000,-167014.000,,-76236.000,,,,,,,,
InterestPaid,,,0.000,,,,0.000,,,,0.000,,,,0.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,0.000,,,,0.000,,,,0.000,,,,
NetCashProvidedByUsedInFinancingActivities,,96463.000,53600.000,,,,100636.000,,,,87970.000,,,,63365.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,96463.000,53600.000,,,,100636.000,,,,87970.000,,,,63365.000
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,0.000,,,,-55000.000,,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,0.000,,,,-55000.000,,,,0.000
NetCashProvidedByUsedInOperatingActivities,,-73140.000,-43502.000,,,,-78548.000,,,,-46791.000,,,,-63575.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-73140.000,-43502.000,,,,-78548.000,,,,-46791.000,,,,-63575.000
NetIncomeLoss,-486614.000,-974107.000,-195827.000,-225329.000,-287440.000,-201095.000,-482070.000,-138038.000,-3171821.000,-311216.000,-238475.000,-234943.000,-334207.000,-5846887.000,-185821.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,,,,,,,,,,5400000.000,,,,
NoncashOrPartNoncashAcquisitionPayablesAssumed1,,,,,,,,,,,200000.000,,,,
NonoperatingIncomeExpense,-33919.000,-896876.000,-119310.000,-133061.000,-217014.000,-103225.000,-76236.000,-42488.000,-52644.000,-212601.000,-95468.000,-129560.000,-196847.000,-5726952.000,-102637.000
NotesIssued1,,,,,,,0.000,,,,87970.000,,,,63365.000
OperatingIncomeLoss,-452695.000,-77231.000,-76517.000,-92268.000,-70426.000,-97870.000,-405834.000,-95550.000,-3119177.000,-98615.000,-143007.000,-105383.000,-137360.000,-119935.000,-83184.000
OtherNoncashExpense,,,,,,,,,,,0.000,,,,
OtherNonoperatingIncomeExpense,,,,,,,,,,,-95468.000,,,,
PaidInKindInterest,,7490.000,7168.000,,,,,,,,,,,,
PaymentsToAcquireInterestInJointVenture,,,0.000,,,,0.000,,,,5000.000,,,,0.000
PaymentsToAcquireProductiveAssets,,,,,,,,,,,50000.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,,,,,,,0.000
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,0.000,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,,,30000.000,,,,,,,,
ProceedsFromLoans,,,,,,,70636.000,,,,87970.000,,,,63365.000
ProceedsFromPaymentsForOtherFinancingActivities,,96463.000,53600.000,,,,,,,,,,,,
Revenues,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
SalesRevenueNet,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
SellingGeneralAndAdministrativeExpense,452695.000,77231.000,,92268.000,70426.000,,405834.000,95550.000,3119177.000,98615.000,143007.000,105383.000,137360.000,119935.000,83184.000
ShortTermDebtRefinancedAmount,,,,,,,,,,,,,,,63365.000
StockIssued1,,,0.000,,,,,,,,,,,,4100.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,931683.000,,,,,60000.000,,,,6920.000,,,,9147.000
StockIssuedDuringPeriodValueNewIssues,,,,,,,330000.000,,,,,,,,
StockIssuedDuringPeriodValuePurchaseOfAssets,,,,,,,,,,,5400000.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,37672243.000,40549681.000,53713054.000,-80918027.000,66848188.000,265450.000,338794.000,-67125598.000,1773086.000,5245487.000,9202794.000,-9142230.000,13964832.000
