,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,4829.000,6753.000,1243.000
AdditionalPaidInCapital,10000.000,49150.000,
AdditionalPaidInCapitalCommonStock,,,49150.000
Assets,7250.000,44889.000,28317.000
AssetsCurrent,7250.000,44889.000,28317.000
CashAndCashEquivalentsAtCarryingValue,7196.000,44797.000,27195.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,10000000.000,14350000.000,14350000.000
CommonStockSharesOutstanding,10000000.000,10000000.000,14350000.000
CommonStockValue,10000.000,14350.000,14350.000
DeferredTaxAssetsGross,,8624.000,
DeferredTaxAssetsValuationAllowance,,8624.000,
Liabilities,4829.000,6753.000,1243.000
LiabilitiesAndStockholdersEquity,7250.000,44889.000,28317.000
LiabilitiesCurrent,4829.000,6753.000,1243.000
OperatingLossCarryforwards,,25364.000,
OtherReceivablesNetCurrent,,,818.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001
PreferredStockSharesAuthorized,25000000.000,25000000.000,25000000.000
PreferredStockSharesIssued,0.000,,0.000
PreferredStockSharesOutstanding,0.000,,0.000
RestrictedCashAndCashEquivalentsAtCarryingValue,54.000,92.000,304.000
RetainedEarningsAccumulatedDeficit,-17579.000,-25364.000,-36426.000
StockholdersEquity,2421.000,38136.000,27074.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2421.000,38136.000,27074.000
