,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,10000.000,,,,,,,,,,,,,,,,
AccrualForEnvironmentalLossContingenciesIncreaseDecreaseForRevisionInEstimates,,100000.000,,,-330000.000,,,,,,,,,,,,
AccrualForEnvironmentalLossContingenciesPayments,,100000.000,,,46000.000,,,,,,,,,,,,
AccrualForEnvironmentalLossContingenciesProvisionForNewLosses,,200000.000,,,,,,,,,,,,,,,
AdditionsToOtherAssetsAmount,,,,,,,,,-1822000.000,,,,,,,,
AllocatedShareBasedCompensationExpense,100000.000,,,,,,,,,,400000.000,,1300000.000,600000.000,700000.000,-1300000.000,900000.000
AmortizationOfAboveAndBelowMarketLeases,-49000.000,,,,-8000.000,,,,183000.000,,,,29000.000,,,,27000.000
AmortizationOfFinancingCosts,614000.000,,,,983000.000,,,,369000.000,,,,369000.000,,,,424000.000
AmortizationOfIntangibleAssets,1000000.000,1100000.000,1100000.000,1400000.000,1500000.000,2300000.000,2400000.000,5100000.000,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,122784.000,47490.000,,,,,,,
AssetManagementFees1,,,,,,,,,,,,,3345000.000,,,,
AssetRetirementObligationAccretionExpense,,,,,30000.000,,,,,,,,,,,,
AssetRetirementObligationRevisionOfEstimate,,,,,,,,,496000.000,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,1500000.000,3582000.000,1948000.000,178000.000,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,,390038000.000,512644000.000,522651000.000,570872000.000,
BusinessCombinationAcquisitionRelatedCosts,,,400000.000,,,5600000.000,100000.000,,,,,,,,,,
BusinessCombinationConsiderationTransferred1,,,,,,,,,60400000.000,,,,,,,,
BusinessCombinationConsiderationTransferredOther1,,,,,,,,,,,17500000.000,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,,,,,,,,,,,,,1100000.000,,,,
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentInventory,,,,,,,,,,,,,91000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-4760000.000,,,,-2763000.000,,,,-10307000.000,,,,783000.000,,,,4408000.000
ConcentrationRiskPercentage1,,,,,,,,,0.100,,,,,,,,
CostOfGoodsSold,,,,,,,,,449651000.000,609147000.000,577740000.000,420779000.000,330550000.000,472129000.000,448812000.000,462748000.000,431840000.000
CostOfServicesEnvironmentalRemediation,,,,,,,,,,,400000.000,,600000.000,200000.000,300000.000,,
CostsAndExpenses,464353000.000,479074000.000,483117000.000,479338000.000,476535000.000,765617000.000,824312000.000,594213000.000,,,,,,,,,
CostsAndExpensesRelatedParty,,,,,,,,,96040000.000,135431000.000,123264000.000,90502000.000,70252000.000,103513000.000,96384000.000,89671000.000,81968000.000
