,2011-04-01,2011-07-01
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,53000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1214000.000
CapitalExpendituresIncurredButNotYetPaid,1700000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-6950000.000,
ComprehensiveIncomeNetOfTax,,-20302000.000
CostOfRevenue,185690000.000,126309000.000
DeferredIncomeTaxExpenseBenefit,7510000.000,
DepreciationDepletionAndAmortization,6129000.000,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,2812000.000
EarningsPerShareBasic,0.350,-0.390
EarningsPerShareDiluted,0.350,-0.390
EffectOfExchangeRateOnCashAndCashEquivalents,1482000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,4198000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,4198000.000,
GeneralAndAdministrativeExpense,32353000.000,36330000.000
GrossProfit,163314000.000,113818000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,736000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,29509000.000,-29745000.000
IncomeTaxExpenseBenefit,11538000.000,-9639000.000
IncomeTaxesPaidNet,13779000.000,
IncreaseDecreaseInAccountsAndOtherReceivables,-11638000.000,
IncreaseDecreaseInAccountsPayableTrade,-23416000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,-6661000.000,
IncreaseDecreaseInAccruedLiabilities,-37054000.000,
IncreaseDecreaseInInventories,7165000.000,
IncreaseDecreaseInOtherOperatingLiabilities,837000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1808000.000,
InterestExpense,188000.000,128000.000
InterestPaid,221000.000,
InvestmentIncomeInterest,131000.000,155000.000
NetCashProvidedByUsedInFinancingActivities,33897000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,33897000.000,
NetCashProvidedByUsedInInvestingActivities,-7991000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-7991000.000,
NetCashProvidedByUsedInOperatingActivities,-34338000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-34338000.000,
NetIncomeLoss,17971000.000,-20106000.000
NonoperatingIncomeExpense,1624000.000,1167000.000
OperatingExpenses,135429000.000,144730000.000
OperatingIncomeLoss,27885000.000,-30912000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,,-2599000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,2390000.000
OtherNonoperatingIncomeExpense,1681000.000,1140000.000
PaymentsForProceedsFromOtherInvestingActivities,-662000.000,
PaymentsForRepurchaseOfCommonStock,915000.000,
PaymentsToAcquirePropertyPlantAndEquipment,8653000.000,
ProceedsFromPaymentsForOtherFinancingActivities,-785000.000,
ProceedsFromStockOptionsExercised,31399000.000,
ProvisionForDoubtfulAccounts,648000.000,
Revenues,349004000.000,240127000.000
SalesRevenueNet,349004000.000,240127000.000
SellingAndMarketingExpense,103076000.000,107664000.000
ShareBasedCompensation,3611000.000,3382000.000
UnrealizedGainLossOnDerivatives,-382000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,52004000.000,51191000.000
WeightedAverageNumberOfSharesOutstandingBasic,50912000.000,51191000.000
