,2017-03-31
AccretionExpense,257000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,719000.000
AllocatedShareBasedCompensationExpense,719000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,60538000.000
CommonStockDividendsPerShareDeclared,0.150
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangeDueToNetIncomeAttributableToParentAndEffectsOfChangesNet,7568000.000
CostOfRevenue,632033000.000
DeferredIncomeTaxExpenseBenefit,1103000.000
DepreciationAndAmortization,6853000.000
DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsPaid,21907000.000
Dividends,2903000.000
EffectiveIncomeTaxRateContinuingOperations,0.102
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityTransfersNet,0.000
GainLossOnDispositionOfAssets1,318000.000
GoodwillAcquiredDuringPeriod,45832000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,55068000.000
IncomeTaxExpenseBenefit,5627000.000
IncomeTaxesPaidNet,38000.000
IncreaseDecreaseInInventories,60943000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-2622000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-1350000.000
InterestPaid,15810000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,21907000.000
NetCashProvidedByUsedInFinancingActivities,136886000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,136886000.000
NetCashProvidedByUsedInInvestingActivities,-91122000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-91122000.000
NetCashProvidedByUsedInOperatingActivities,14774000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,14774000.000
NetIncomeLossAttributableToNoncontrollingInterest,41988000.000
NetIncomeLossAvailableToCommonStockholdersBasic,7453000.000
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,131000.000
OperatingExpenses,182025000.000
OperatingIncomeLoss,69757000.000
OtherNonoperatingIncomeExpense,-14689000.000
PaidInKindInterest,1169000.000
PaymentsOfDebtIssuanceCosts,1171000.000
PaymentsOfDividends,2903000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,75448000.000
ProceedsFromIssuanceOfLongTermDebt,94762000.000
ProceedsFromRepaymentsOfShortTermDebt,70348000.000
ProfitLoss,49441000.000
ProvisionForDoubtfulAccounts,-20000.000
RepaymentsOfLongTermCapitalLeaseObligations,357000.000
RepaymentsOfLongTermDebt,1850000.000
Revenues,883815000.000
SalesRevenueNet,883815000.000
SellingGeneralAndAdministrativeExpense,175490000.000
ShareBasedCompensation,719000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,4000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,0.000
