,2017-03-26
AdvertisingExpense,137000.000
AmortizationOfIntangibleAssets,1244.000
AssetImpairmentCharges,1200000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,198892.000
CostOfServicesDirectLabor,0.000
Depreciation,600000.000
DepreciationAndAmortization,567942.000
DepreciationDepletionAndAmortization,567942.000
DisposalGroupNotDiscontinuedOperationLossGainOnWriteDown,1202717.000
EarningsPerShareBasic,-0.070
EarningsPerShareDiluted,-0.070
EffectiveIncomeTaxRateContinuingOperations,0.000
FoodAndBeverageCostOfSales,1470446.000
GainLossOnSaleOfPropertyPlantEquipment,-1202717.000
GeneralAndAdministrativeExpense,304392.000
IncomeLossAttributableToParent,-1850230.000
IncomeLossFromContinuingOperations,-1850230.000
IncreaseDecreaseInAccountsPayable,217837.000
IncreaseDecreaseInAccountsReceivable,385715.000
IncreaseDecreaseInAccruedLiabilities,396836.000
IncreaseDecreaseInDeferredLiabilities,-117315.000
IncreaseDecreaseInIntangibleAssetsCurrent,-51000.000
IncreaseDecreaseInInventories,-39370.000
IncreaseDecreaseInPrepaidExpense,-96350.000
LaborAndRelatedExpense,1945752.000
NetCashProvidedByUsedInInvestingActivities,-19896.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-19896.000
NetCashProvidedByUsedInOperatingActivities,218788.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,218788.000
OccupancyCosts,386814.000
OperatingExpenses,7029526.000
OperatingIncomeLoss,-1889423.000
OperatingLeasesRentExpenseNet,300000.000
OtherCostAndExpenseOperating,1151463.000
OtherNonoperatingIncome,39193.000
PaymentsToAcquirePropertyPlantAndEquipment,19896.000
ProceedsFromLinesOfCredit,1000000.000
Revenues,5140103.000
SalesRevenueNet,5140103.000
WeightedAverageNumberOfDilutedSharesOutstanding,26692119.000
WeightedAverageNumberOfSharesOutstandingBasic,26692119.000
