,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilities,,,,2000.000,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,15000.000,15000.000,17000.000,,,,,,,,,,,,,,13510000.000,19479000.000
AccountsPayableCurrent,,,,,811600.000,1115064.000,1987766.000,797928.000,975264.000,1844690.000,1772335.000,3246441.000,3828000.000,8807000.000,1708000.000,2128000.000,,
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,,,,,,,4007000.000,1542000.000
AccruedIncomeTaxes,,,0.000,0.000,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,590235.000,1048072.000,1602916.000,2632983.000,4929601.000,4224372.000,6863174.000,6951067.000,13860000.000,11187000.000,12892000.000,11641000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,115118.000,163717.000,225569.000,371700.000,634331.000,1006411.000,1427536.000,1889254.000,2671000.000,3525000.000,4316000.000,5155000.000,3522000.000,3490000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,-31116.000,5562.000,-40426.000,-53340.000,-25093.000,-74791.000,-11582.000,-249000.000,15000.000,63000.000,-15000.000,-123000.000,-99000.000
AdditionalPaidInCapital,,91613.000,91613.000,91613.000,57360406.000,109379936.000,109761792.000,110670365.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,111561894.000,165913267.000,237421462.000,238889648.000,284252000.000,285966000.000,342215000.000,344251000.000,346549000.000,349895000.000
Assets,1095.000,91348.000,50710.000,47652.000,53318840.000,102064381.000,98587003.000,99374401.000,85304072.000,116243279.000,177044504.000,175333824.000,196148000.000,175301000.000,205338000.000,189785000.000,144914000.000,119153000.000
AssetsCurrent,,,3210.000,2652.000,52475089.000,78873643.000,76252176.000,77318817.000,71277747.000,89484109.000,111218772.000,143079545.000,136208000.000,118261000.000,157306000.000,129285000.000,111850000.000,107962000.000
AssetsFairValueDisclosure,,,,,,100381000.000,95147000.000,94674000.000,76634000.000,107565000.000,166388000.000,163106000.000,172149000.000,151192000.000,174649000.000,152483000.000,132960000.000,107987000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,32000.000,2000.000,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,48000.000,125000.000,99000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,129030000.000,108743000.000,75460000.000
AvailableForSaleSecurities,,,,,,47783000.000,60582000.000,73144000.000,70288000.000,64521000.000,112832000.000,105539000.000,125766000.000,112845000.000,135931000.000,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,0.000,0.000,13000.000,31000.000,47000.000,3000.000,62000.000,83000.000,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,40000.000,53000.000,38000.000,106000.000,59000.000,252000.000,47000.000,20000.000,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,,47814000.000,60576000.000,73184000.000,70341000.000,64546000.000,112907000.000,105551000.000,126015000.000,112830000.000,135868000.000,,,
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,,,,,,,,129014000.000,108620000.000,75361000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,31000.000,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,,,,53311.000,171638.000,173847.000,176084.000,178349.000,181000.000,183000.000,185000.000,,,
CapitalLeaseObligationsNoncurrent,,,,,,,,116689.000,344188.000,299889.000,255020.000,209574.000,164000.000,117000.000,70000.000,,,
CapitalLeasedAssetsGross,,,,,,,,170000.000,635730.000,,,,,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,170000.000,619014.000,570512.000,555442.000,523655.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,186182.000,555478.000,507000.000,431104.000,409994.000,361000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,62061.000,194002.000,,,,194000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,0.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,0.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,62060.000,167474.000,,,,0.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,62061.000,194002.000,,,,167000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,0.000,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,16182.000,39652.000,,,,16000.000,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,170000.000,515826.000,,,,345000.000,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,0.000,16716.000,65218.000,80289.000,112075.000,,,,,,
CapitalizedComputerSoftwareGross,,,,,110857.000,136509.000,,,112451.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,1095.000,91348.000,3210.000,2652.000,51803716.000,52597549.000,34564871.000,21529992.000,6345663.000,43043953.000,53555536.000,57567420.000,46383000.000,38347000.000,38718000.000,23469000.000,24340000.000,32626000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,52598000.000,34565000.000,21530000.000,6346000.000,,,57567000.000,46383000.000,38347000.000,38718000.000,23469000.000,24340000.000,32626000.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,,,,107600000.000,166400000.000,163100000.000,172100000.000,151200000.000,174600000.000,152500000.000,133000000.000,108000000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,25000000.000,25000000.000,,,100000000.000,100000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,8000000.000,8000000.000,,,13934876.000,19575144.000,19579588.000,19579588.000,19584769.000,25250185.000,29598915.000,29619706.000,32339081.000,32366670.000,41651820.000,41652863.000,41665779.000,41836760.000
CommonStockSharesOutstanding,8000000.000,8000000.000,,,13934876.000,19575144.000,19579588.000,19579588.000,19584769.000,25250185.000,29598915.000,29619706.000,32339081.000,32366670.000,41651820.000,41652863.000,41665779.000,41836760.000
CommonStockValue,80.000,87.000,,,,,,,,,,,,,,,,
CommonStockValueOutstanding,,,87.000,87.000,139.000,196.000,1958.000,1958.000,1958.000,2525.000,2960.000,2962.000,3000.000,3000.000,4000.000,4000.000,4000.000,4000.000
ConstructionInProgressGross,,,,,,,,,,,,,11000000.000,,,,,
DebtInstrumentInterestRateEffectivePercentage,0.080,0.080,,,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,1050000.000,,,630000.000,630000.000,630000.000,,,,,,,,
DeferredIncomeTaxAssetsNet,,,,,,,,,,,,,0.000,,,,0.000,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,1060000.000,,,,610000.000,
DeferredRentCreditNoncurrent,,,,,,,,,,,,,70000.000,,,,,2643000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,,,,13143000.000,,,,11856000.000,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,,,,,,,,,,5865000.000,,,,5376000.000,
DeferredTaxAssetsNet,-2864.000,-3397.000,,,,,,,,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,6008000.000,,,,22828000.000,,,,62600000.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,2864.000,3397.000,,,,,,,,,,,35131000.000,,,,68427000.000,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,19093.000,1131.000,,,,,,,,,,,,,,,,
DeferredTaxAssetsOther,,,,,,,,,,,,,846000.000,,,,680000.000,
DeferredTaxAssetsOtherLossCarryforwards,,,65464.000,69220.000,,,,,,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,,,,,,3224000.000,,,,6571000.000,
DeferredTaxAssetsTaxDeferredExpense,,,,,,,,,,,,,62542000.000,,,,99309000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,,,,,,,1485000.000,,,,1295000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,,,2848000.000,,,,5104000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,0.000,0.000,,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,-1131.000,,,6008000.000,0.000,0.000,0.000,22828000.000,,,,61482000.000,,,,98699000.000,
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,,,,,158000.000,,,,,,,,,,,,
DerivativeLiabilities,,,,,,,182000.000,156000.000,,,,,,,,,,
DerivativeLiabilitiesCurrent,,,,,129400.000,157600.000,181800.000,155500.000,,,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,19093.000,22644.000,-65464.000,-69220.000,15572940.000,19679731.000,25102254.000,35805507.000,55562586.000,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,,,,3844000.000,1181000.000,1755000.000,2492000.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,3027539.000,5808903.000,8000700.000,11144501.000,9782363.000,12500000.000,13000000.000,19200000.000,23000000.000,21700000.000,19100000.000,16600000.000,15500000.000,17000000.000
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,,,,,,,,,,,,,,0.000,
FairValueAssetsLevel2ToLevel1TransfersAmount,,,,,,,,,,,,,,,,,0.000,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,129400.000,157600.000,181800.000,155500.000,,,,,,,,,,
FurnitureAndFixturesGross,,,,,59095.000,59095.000,115461.000,137262.000,278895.000,288030.000,348789.000,355715.000,,,,,,
InvestmentsFairValueDisclosure,,,,,,,,,,,,,,,,,108620000.000,
LeaseholdImprovementsGross,,,,,,,133067.000,136356.000,2326963.000,2331748.000,2348897.000,2348897.000,2349000.000,2349000.000,2355000.000,2355000.000,374000.000,279000.000
Liabilities,20108.000,22292.000,24474.000,25172.000,11531235.000,12395096.000,13919945.000,24548011.000,29356146.000,29421770.000,31883787.000,43262595.000,60163000.000,62829000.000,63219000.000,68996000.000,50144000.000,61172000.000
LiabilitiesAndStockholdersEquity,1095.000,91348.000,50710.000,47652.000,53318840.000,102064381.000,98587003.000,99374401.000,85304072.000,116243279.000,177044504.000,175333824.000,196148000.000,175301000.000,205338000.000,189785000.000,144914000.000,119153000.000
LiabilitiesCurrent,,,,,1531235.000,3078513.000,5297924.000,3639722.000,7476503.000,9742909.000,9978260.000,14681412.000,24758000.000,29439000.000,14785000.000,13957000.000,17517000.000,21021000.000
LiabilitiesFairValueDisclosure,,,,,,158000.000,182000.000,156000.000,,,,,,,,,,
LiabilitiesFairValueDisclosureRecurring,,,,,129400.000,,,,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,10000000.000,,,,,,,,,,,,,
LongTermDebt,,,,,10000000.000,10000000.000,10000000.000,21000000.000,21000000.000,21000000.000,21000000.000,31000000.000,31000.000,31000.000,32000000.000,32000000.000,32000000.000,32000000.000
LongTermDebtCurrent,,,,,,,,,,,,,,,,188000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,,,,,,5333000.000,5333000.000,,
