,2011-12-31,2012-12-31,2013-12-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,2087000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,-476000.000,,
AllocatedShareBasedCompensationExpense,,9483000.000,14383000.000
AmortizationOfDebtDiscountPremium,1897000.000,1897000.000,1897000.000
AmortizationOfFinancingCosts,6462000.000,5377000.000,6457000.000
AmortizationOfIntangibleAssets,,64100000.000,40500000.000
AssetImpairmentCharges,0.000,0.000,72576000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,7563000.000,-27367000.000,-1155000.000
CommonStockDividendsPerShareCashPaid,0.370,0.470,0.490
ComprehensiveIncomeNetOfTax,-5947000.000,-12255000.000,-29775000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,4991000.000,23484000.000,-84096000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-956000.000,-35739000.000,-113871000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesIssuanceOfEquityBySubsidiaryToNoncontrollingInterests,,8610000.000,-7224000.000
CostOfPurchasedOilAndGas,,1262093000.000,1546987000.000
CostsAndExpenses,1939469000.000,1621022000.000,1991948000.000
CurrentFederalTaxExpenseBenefit,,-6692000.000,-13840000.000
CurrentIncomeTaxExpenseBenefit,,1742000.000,7789000.000
CurrentStateAndLocalTaxExpenseBenefit,,-396000.000,-818000.000
DeferredIncomeTaxExpenseBenefit,-4540000.000,-8384000.000,-18003000.000
Depreciation,,98200000.000,99800000.000
DepreciationAndAmortization,125358000.000,162300000.000,140285000.000
DerivativeGainLossOnDerivativeNet,,,-2304000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,0.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,0.000,,
DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,,,1.330
DividendsCommonStockCash,17872000.000,-22925000.000,24044000.000
DividendsShareBasedCompensation,,3813000.000,
EarningsPerShareBasic,-0.120,,-0.600
EarningsPerShareBasicAndDiluted,,-0.260,
EarningsPerShareDiluted,-0.120,,-0.600
