,2011-03-31,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,2782000.000,3915000.000,3483000.000,2818000.000,3933000.000,4114000.000,3590000.000,3894000.000,7809000.000,8011000.000,11084000.000,12583000.000,15718000.000,14432000.000,19887000.000,19397000.000,24805000.000,26235000.000,36090000.000,20003000.000,21599000.000
AccountsReceivableNet,1243000.000,473000.000,1184000.000,1373000.000,1266000.000,593000.000,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,2240000.000,1897000.000,1429000.000,2272000.000,1519000.000,2222000.000,3818000.000,2907000.000,4633000.000,3256000.000,,,,9017000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,202605000.000,,233202000.000,245409000.000,,272783000.000,281963000.000,297193000.000,,329173000.000
AccumulatedDistributionsInExcessOfNetIncome,33447000.000,23623000.000,29652000.000,29363000.000,30510000.000,34806000.000,22127000.000,22695000.000,439000.000,-3043000.000,-969000.000,-765000.000,569000.000,3566000.000,1898000.000,-19862000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,15725000.000,5327000.000,7181000.000,7589000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,8147000.000,6375000.000,9786000.000,9982000.000,8970000.000,9538000.000,6024000.000,7109000.000,6223000.000,4555000.000,875000.000,27910000.000,26268000.000,6074000.000,8456000.000,5731000.000,-3079000.000
AdditionalPaidInCapitalCommonStock,464963000.000,465503000.000,465678000.000,467110000.000,467357000.000,467600000.000,469569000.000,470639000.000,470892000.000,753635000.000,762703000.000,762918000.000,1033896000.000,1035318000.000,1035551000.000,1085136000.000,1085896000.000,1135726000.000,1173588000.000,1173588000.000,1254780000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Assets,522139000.000,522297000.000,579563000.000,572904000.000,598400000.000,675273000.000,700141000.000,887234000.000,917114000.000,1455820000.000,1483127000.000,1488168000.000,1982960000.000,2012820000.000,2133125000.000,2146349000.000,2159234000.000,2335454000.000,2387770000.000,2403633000.000,2515979000.000
AssetsFairValueDisclosure,,,11364000.000,11772000.000,13142000.000,11806000.000,,,,,,,,,,,,,,,
AssetsHeldForSaleAtCarryingValue,29381000.000,29381000.000,29381000.000,29381000.000,29381000.000,0.000,1611000.000,1611000.000,0.000,0.000,,,,,,,,,,,
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,,1346000.000,,,,0.000,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,,,,,9186000.000,11415000.000,10576000.000,10977000.000,34667000.000,37492000.000,18624000.000,18744000.000,10065000.000,
AvailableForSaleSecuritiesAmortizedCost,,,4183000.000,4183000.000,4088000.000,4088000.000,4088000.000,4088000.000,4088000.000,4088000.000,4088000.000,4088000.000,4088000.000,4088000.000,4088000.000,,,,,,
