,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,15000000.000,,,,6900000.000,,,,21500000.000,,,,25800000.000,,,,22900000.000,,,,21900000.000,,,,23300000.000,
AllocatedShareBasedCompensationExpense,,,2900000.000,,8600000.000,12200000.000,15700000.000,16100000.000,23000000.000,19600000.000,15500000.000,19800000.000,26300000.000,14500000.000,13100000.000,13800000.000,24500000.000,13700000.000,12400000.000,12100000.000,23300000.000,16700000.000,14200000.000,15400000.000,24800000.000,19100000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,7200000.000,1800000.000,,5300000.000,7500000.000,9700000.000,10000000.000,14200000.000,12100000.000,9600000.000,12200000.000,16200000.000,9000000.000,8100000.000,8500000.000,15100000.000,8500000.000,7700000.000,7400000.000,14400000.000,10300000.000,8800000.000,9500000.000,15300000.000,11800000.000
AmortizationOfIntangibleAssets,35500000.000,35700000.000,36200000.000,37200000.000,35100000.000,35100000.000,34500000.000,34900000.000,35100000.000,34200000.000,34700000.000,24900000.000,32300000.000,32300000.000,32200000.000,31500000.000,37000000.000,41100000.000,36700000.000,35400000.000,32900000.000,33200000.000,33000000.000,32900000.000,32300000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1800000.000,1500000.000,10600000.000,-8900000.000,12400000.000,5800000.000,2600000.000,-15600000.000,1600000.000,1100000.000,1000000.000,15400000.000,1200000.000,1100000.000,900000.000,-2100000.000,2100000.000,1100000.000,2300000.000,-3400000.000,3900000.000,1300000.000,1200000.000,-5200000.000,1600000.000,1200000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-96200000.000,,,,-71200000.000,,,,-49200000.000,,,,-1039300000.000,,,,-971300000.000,,,,-123900000.000,,,,-392200000.000,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,,,,,0.000,,,,,,,,,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,-1100000.000,,,,0.000,,,,0.000,,,,0.000,,,,,,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-20800000.000,,,,-65800000.000,,,,-7200000.000,,,,-41200000.000,,,,-10000000.000,,,,-6700000.000,,,,-10100000.000,
CommonStockDividendsPerShareDeclared,0.070,0.120,0.120,,0.000,0.160,0.160,,0.000,0.210,0.210,,0.250,0.250,0.250,,0.290,0.290,0.290,,0.320,0.320,0.320,,0.400,0.400
ComprehensiveIncomeNetOfTax,119600000.000,,,,260600000.000,152500000.000,491800000.000,146300000.000,1800000.000,325800000.000,291500000.000,294400000.000,43000000.000,311100000.000,75100000.000,-45100000.000,-229000000.000,140200000.000,198600000.000,148200000.000,294400000.000,672600000.000,397900000.000,-58300000.000,237700000.000,534800000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,6600000.000,7100000.000,-6100000.000,5400000.000,7800000.000,-1600000.000,20100000.000,12100000.000,5900000.000,4300000.000,3200000.000,3100000.000,4300000.000,2800000.000,2200000.000,4600000.000,4100000.000,3700000.000,10500000.000,7800000.000,-2500000.000,-4300000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,267200000.000,159600000.000,485700000.000,151700000.000,9600000.000,324200000.000,311600000.000,306500000.000,48900000.000,315400000.000,78300000.000,-42000000.000,-224700000.000,143000000.000,200800000.000,152800000.000,298500000.000,676300000.000,408400000.000,-50500000.000,240200000.000,539100000.000
CostOfGoodsAndServicesSold,,2708400000.000,2771800000.000,,2249400000.000,2644000000.000,2454400000.000,2410400000.000,2192100000.000,2678800000.000,2504700000.000,1299900000.000,1954800000.000,2439900000.000,2327000000.000,2261100000.000,2086700000.000,2494500000.000,2379400000.000,2341000000.000,2047000000.000,2512300000.000,2418700000.000,2351300000.000,2126100000.000,2653100000.000
CostOfGoodsSold,2249800000.000,,,,,,,,,,,,,,,,,,,,,,,,,
DeferredCompensationArrangementWithIndividualCompensationExpense,,400000.000,,,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanNetPeriodicBenefitCost,,,,,,,,,,,,,,,,,,,,,,,,,-8200000.000,
DepreciationAmortizationAndAccretionNet,,,,,,,,,94700000.000,,,,82300000.000,,,,87900000.000,,,,88000000.000,,,,86700000.000,
DepreciationAndAmortization,98300000.000,,,,,,,,,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,98000000.000,,,,,,,,,,,,,,,,,,,,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,-800000.000,,,,,,,,-3100000.000,-3800000.000,-2700000.000,,-2100000.000,-800000.000,-800000.000,,-800000.000,-700000.000,-800000.000,,600000.000,,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,15600000.000,,,,,,,,,,,,,,,,,,,,,,,,,
