,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-206250.000,,,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,,,,-227200.000,,
Depreciation,,,,,,,1441.000,,,,,,
DepreciationAndAmortization,,,,,,,,1439.000,,,1852.000,,
DepreciationDepletionAndAmortization,67226.000,66834.000,1193.000,1193.000,1194.000,1440.000,,,1439.000,,1852.000,278.000,277.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,68521.000
DividendsSharebasedCompensationStock,,,,,,,100000.000,,,,,,
EarningsPerShareBasicAndDiluted,0.000,,,,,,,0.000,0.000,,-0.010,,0.000
FinancingInterestExpense,,,,,,,,,,,,633.000,
ForeignCurrencyTransactionGainBeforeTax,,,,,,,,,,,,,1394.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,,-914.000,
GeneralAndAdministrativeExpense,111532.000,97245.000,117309.000,154221.000,136933.000,123678.000,189719.000,75289.000,136710.000,118468.000,143110.000,111629.000,78813.000
GoodwillAndIntangibleAssetImpairment,,,,,,,,,,,,,-427200.000
GrossProfit,,,,,,,64863.000,,,,,,
IncomeLossFromContinuingOperations,,,,,,,,,,,,-189307.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-170912.000,-156103.000,-121485.000,-148308.000,-123787.000,-186787.000,-284205.000,-259238.000,-333714.000,-399787.000,-290456.000,-213871.000,-536621.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,-259238.000,,,,,-498583.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,-6591.000,
IncomeTaxExpenseBenefit,0.000,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaidNet,,,,,,,0.000,,,,0.000,,
IncreaseDecreaseInOperatingAssets,,,20302.000,,,,-54168.000,,,,7802.000,,
IncreaseDecreaseInOperatingLiabilities,,,-119860.000,,,,96560.000,,,,20633.000,,
IncreaseDecreaseInRestrictedCash,,,,,,,-140372.000,,,,,,
