,2011-09-30,2012-03-31,2012-09-30
AdjustmentForAmortization,116462.000,106303.000,97080.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,0.000,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,0.000,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-1110542.000,7748278.000,-28652296.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-2284111.000,-8402442.000,-29414384.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,0.000,0.000,0.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,-232497.000,-318482.000,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,327356.000,219982.000,0.000
ComprehensiveIncomeNetOfTax,666626.000,2733896.000,588320.000
CostOfGoodsAndServicesSold,26243925.000,22263718.000,15645826.000
Depreciation,828300.000,706086.000,701093.000
DividendsPreferredStock,-183276.000,181284.000,183284.000
EarningsPerShareBasic,-0.080,0.040,-0.110
EarningsPerShareDiluted,-0.080,0.030,-0.110
EffectOfExchangeRateOnCashAndCashEquivalents,3052071.000,,4118392.000
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,3049479.000,988124.000,4121307.000
EffectOfExchangeRateOnCashAndCashEquivalentsDiscontinuedOperations,2592.000,111966.000,-2915.000
GeneralAndAdministrativeExpense,6658126.000,1686054.000,2071873.000
GrossProfit,6995928.000,6026688.000,1503154.000
IncomeLossFromContinuingOperations,-2381892.000,1730222.000,-3309942.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2090351.000,2350746.000,-3310175.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.080,0.050,-0.110
IncomeLossFromContinuingOperationsPerDilutedShare,-0.070,0.040,-0.100
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-138604.000,-177118.000,-188109.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.000,-0.010,0.010
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.010,-0.010,0.010
IncomeTaxExpenseBenefit,291541.000,620524.000,-233.000
IncomeTaxesPaid,184464.000,946490.000,-438919.000
IncreaseDecreaseInAccountsPayable,-3049248.000,1725053.000,-2345389.000
IncreaseDecreaseInAccountsReceivable,-1816908.000,4411775.000,2746521.000
IncreaseDecreaseInAccruedLiabilities,131478.000,81192.000,-198985.000
IncreaseDecreaseInAccruedTaxesPayable,461123.000,2572064.000,-1508349.000
IncreaseDecreaseInCustomerDeposits,-4035854.000,939873.000,1571066.000
IncreaseDecreaseInDeferredIncomeTaxes,14663.000,1460212.000,-6013.000
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,-7113376.000,0.000
IncreaseDecreaseInDueToEmployeesCurrent,-168004.000,-39293.000,-5179.000
IncreaseDecreaseInDueToRelatedParties,,1803265.000,-297900.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,-2287549.000,,
IncreaseDecreaseInInventories,1834312.000,2901809.000,19298264.000
IncreaseDecreaseInNotesReceivables,-30340.000,518364.000,-29304.000
IncreaseDecreaseInOtherReceivables,-6931630.000,3430172.000,228254.000
IncreaseDecreaseInPrepaidExpense,24170.000,-10077.000,-488642.000
IncreaseDecreaseInPrepaidTaxes,452652.000,13361.000,3823.000
IncreaseDecreaseInRestrictedCash,2104824.000,11121.000,-818243.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,0.000
InterestExpense,2020637.000,1853134.000,2429828.000
InterestPaid,1710691.000,1853134.000,2429885.000
InvestmentIncomeInterest,12528.000,37610.000,6637.000
NetCashProvidedByUsedInContinuingOperations,-2378970.000,8500942.000,-29414384.000
NetCashProvidedByUsedInDiscontinuedOperations,94859.000,-98500.000,0.000
NetCashProvidedByUsedInFinancingActivities,4269658.000,221635.000,2132837.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,4269658.000,221635.000,2132837.000
NetCashProvidedByUsedInInvestingActivities,-2922731.000,-1120575.000,603126.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2690234.000,-802093.000,603126.000
NetCashProvidedByUsedInOperatingActivities,-3631038.000,9301382.000,-32150347.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3958394.000,9081400.000,-32150347.000
NetIncomeLoss,-2520496.000,1553104.000,-3498051.000
NetIncomeLossAvailableToCommonStockholdersBasic,-2703772.000,1371820.000,-3681335.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,-3681335.000
NonoperatingIncomeExpense,-1993914.000,-1382514.000,-2248299.000
OperatingExpenses,7092365.000,2293428.000,2565030.000
OperatingIncomeLoss,-96437.000,3733260.000,-1061876.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,3187122.000,1180792.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,4086371.000
OtherNonoperatingExpense,0.000,0.000,331.000
OtherNonoperatingIncome,14195.000,433010.000,175223.000
PaymentsForDepositsWithOtherInstitutions,14468.000,46151.000,-14863.000
PaymentsOfDividends,0.000,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,569439.000,744821.000,229980.000
PaymentsToAcquireShortTermInvestments,1503.000,,
PaymentsToSuppliersAndEmployees,40300779.000,16225734.000,46148642.000
PriorPeriodReclassificationAdjustment,,0.000,
ProceedsFromCustomers,38211741.000,27636136.000,15807346.000
ProceedsFromInterestReceived,12527.000,37610.000,6734.000
ProceedsFromOtherOperatingActivities,13272.000,433012.000,175181.000
ProceedsFromShortTermDebt,4269658.000,,
ProductWarrantyExpense,74455.000,228219.000,-70.000
RecapitalizationCosts,0.000,0.000,
Revenues,33239853.000,28290406.000,17148980.000
SalesRevenueNet,33239853.000,28290406.000,17148980.000
SellingExpense,359784.000,379155.000,493227.000
ShareBasedCompensation,0.000,0.000,
WeightedAverageNumberOfDilutedSharesOutstanding,32505000.000,45100531.000,32505000.000
WeightedAverageNumberOfSharesIssuedBasic,,,32505000.000
WeightedAverageNumberOfSharesOutstandingBasic,32505000.000,32505000.000,32505000.000
