,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableCurrent,45345000.000,45393000.000,47318000.000,54094000.000,94438000.000,76876000.000,77398000.000
AccountsReceivableNetCurrent,99584000.000,166399000.000,153033000.000,193009000.000,199506000.000,104269000.000,145824000.000
AccruedBonusesCurrent,,33346000.000,38022000.000,41516000.000,31406000.000,33331000.000,44199000.000
AccruedIncomeTaxesCurrent,15088000.000,0.000,0.000,0.000,4626000.000,,
AccruedLiabilitiesCurrent,,73764000.000,73908000.000,78785000.000,71705000.000,81380000.000,114437000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-34623000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,3100000.000,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,19800000.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,1600000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1949000.000,-23298000.000,-23567000.000,-21315000.000,-20481000.000,-19914000.000,-17003000.000
AdditionalPaidInCapitalCommonStock,728806000.000,778120000.000,743367000.000,796979000.000,804906000.000,852661000.000,851334000.000
Assets,1404332000.000,1491348000.000,1471186000.000,1451959000.000,1498731000.000,1923490000.000,1863783000.000
AssetsCurrent,1017077000.000,1057098000.000,1015040000.000,551154000.000,617071000.000,1097199000.000,1068607000.000
AssetsFairValueDisclosure,,,,,,596084000.000,642586000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,10054000.000,10248000.000,8103000.000,0.000,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,600374000.000,644121000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,99986000.000,289368000.000,134333000.000,75721000.000,297238000.000,65396000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,19884000.000,18068000.000,12793000.000,12754000.000,14724000.000,12778000.000
AvailableForSaleSecuritiesCurrent,,655600000.000,590000000.000,245500000.000,246000000.000,573500000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,329602000.000,321706000.000,174839000.000,146379000.000,321749000.000,317350000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,330085000.000,321223000.000,174600000.000,146605000.000,321919000.000,318288000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,26575000.000,24300000.000,17400000.000,17350000.000,17350000.000,17350000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,19884000.000,18068000.000,12793000.000,12754000.000,12766000.000,12778000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,327303000.000,296177000.000,98334000.000,106675000.000,261275000.000,309421000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,327965000.000,296406000.000,98374000.000,106868000.000,261399000.000,311520000.000
AvailableForSaleSecuritiesFairValueDisclosure,,677934000.000,635697000.000,285767000.000,266227000.000,596084000.000,642586000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,-4869000.000,-4596000.000
AvailableForSaleSecuritiesNoncurrent,,22400000.000,45700000.000,40300000.000,20200000.000,22600000.000,12800000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses1,,,,,,-4626000.000,-4572000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses1,,,,,,-243000.000,-24000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,,579000.000,3061000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,455900000.000,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,335800000.000,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssets,,,,5800000.000,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,112300000.000,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,2000000.000,,,
CashAndCashEquivalentsAtCarryingValue,306809000.000,150201000.000,184047000.000,42823000.000,96298000.000,256094000.000,130115000.000
ConvertibleDebtCurrent,,169145000.000,169145000.000,169145000.000,169145000.000,181000.000,181000.000
ConvertibleDebtFairValueDisclosures,,,,202500000.000,220500000.000,707600000.000,789700000.000
ConvertibleDebtNoncurrent,169326000.000,181000.000,181000.000,181000.000,181000.000,591162000.000,594739000.000
DeferredRevenueCurrent,,13799000.000,9094000.000,13703000.000,13630000.000,17129000.000,11351000.000
DeferredTaxAssetParentsBasisInDiscontinuedOperation,,,31900000.000,,,,
DeferredTaxAssetsCapitalLossCarryforwards,,,,1590000.000,,,
DeferredTaxAssetsEquityMethodInvestments,,,,15579000.000,,,
DeferredTaxAssetsGrossCurrent,,,,85927000.000,,,
DeferredTaxAssetsGrossNoncurrent,,,,136832000.000,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,12720000.000,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,114555000.000,,,
DeferredTaxAssetsNetCurrent,79351000.000,24602000.000,28735000.000,12720000.000,13781000.000,69214000.000,73476000.000
DeferredTaxAssetsNetNoncurrent,33103000.000,95516000.000,92234000.000,114555000.000,127421000.000,61429000.000,58963000.000
DeferredTaxAssetsOther,,,,1380000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,12000000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,14567000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,98822000.000,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,-10663000.000,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,-16980000.000,,,
DeferredTaxLiabilitiesCurrent,,,,-62544000.000,,,
