,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2013-02-12,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,22147000.000,21373000.000,27542000.000,,,,,,,,,,,,,,,,,,,,
AccountsPayableTradeCurrent,,,,,18491000.000,25111000.000,42387000.000,45109000.000,41971000.000,40750000.000,52793000.000,40904000.000,49003000.000,45011000.000,63549000.000,21038000.000,33810000.000,25619000.000,24825000.000,9651000.000,12316000.000,22068000.000,18397000.000,16169000.000
AccountsReceivableGrossCurrent,,7425000.000,8897000.000,11075000.000,8850000.000,9888000.000,10887000.000,16768000.000,16366000.000,21702000.000,16625000.000,19013000.000,22572000.000,24778000.000,15308000.000,8625000.000,11669000.000,7556000.000,6713000.000,5551000.000,6143000.000,9556000.000,11595000.000,8316000.000
AccountsReceivableNetCurrent,,9016000.000,12906000.000,13429000.000,11405000.000,14610000.000,20431000.000,29221000.000,26893000.000,37851000.000,33615000.000,26798000.000,28851000.000,29754000.000,21603000.000,12520000.000,15516000.000,12011000.000,9506000.000,6447000.000,7181000.000,12157000.000,13524000.000,9308000.000
AccruedLiabilitiesCurrent,,204000.000,209000.000,162000.000,151000.000,188000.000,75000.000,96000.000,2139000.000,2161000.000,31000.000,1716000.000,2106000.000,2204000.000,72000.000,117000.000,95000.000,99000.000,115000.000,107000.000,62000.000,53000.000,44000.000,9000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,341367000.000,346239000.000,351214000.000,358232000.000,376673000.000,390407000.000,396816000.000,404088000.000,412544000.000,423069000.000,429408000.000,440322000.000,453153000.000,434726000.000,447345000.000,456721000.000,527353000.000,604289000.000,645652000.000,680057000.000,690135000.000,696892000.000,702653000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-315000.000,-287000.000,-6000.000,-539000.000,210000.000,31000.000,-107000.000,-317000.000,-418000.000,-607000.000,-669000.000,-639000.000,-674000.000,0.000,,,,,,,,,
AdditionalPaidInCapital,,247995000.000,248480000.000,249016000.000,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,249738000.000,250162000.000,250998000.000,251472000.000,252184000.000,252703000.000,253193000.000,253670000.000,308696000.000,309127000.000,309773000.000,310592000.000,312032000.000,313025000.000,313852000.000,314698000.000,342424000.000,343198000.000,343982000.000,409688000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,105000.000,,,,407000.000,,,,407000.000,,,,296000.000,,,,228000.000,
