,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AmortizationOfIntangibleAssets,1400000.000,4300000.000,28200000.000,28400000.000
AssetImpairmentCharges,,,514096000.000,15535000.000
AssetRetirementObligationAccretionExpense,4326000.000,4846000.000,5943000.000,6794000.000
AssetRetirementObligationLiabilitiesIncurred,14143000.000,13769000.000,9121000.000,5515000.000
AssetRetirementObligationLiabilitiesSettled,1943000.000,4181000.000,7377000.000,10650000.000
AssetRetirementObligationRevisionOfEstimate,-5214000.000,16623000.000,2105000.000,10117000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-309471000.000,-45872000.000,32481000.000,259378000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangeDueToNetIncomeAttributableToParentAndEffectsOfChangesNet,,,68200000.000,341600000.000
CostsAndExpenses,735566000.000,883262000.000,1655257000.000,1180081000.000
CurrentFederalTaxExpenseBenefit,2258000.000,-625000.000,590000.000,4477000.000
CurrentIncomeTaxExpenseBenefit,2894000.000,-556000.000,1448000.000,5817000.000
CurrentStateAndLocalTaxExpenseBenefit,636000.000,69000.000,858000.000,1340000.000
DeferredFederalIncomeTaxExpenseBenefit,725000.000,171000.000,348000.000,1622000.000
DeferredIncomeTaxExpenseBenefit,-314000.000,2583000.000,1932000.000,2555000.000
DeferredOtherTaxExpenseBenefit,-46530000.000,-38160000.000,-41844000.000,-135400000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-1039000.000,2412000.000,1584000.000,933000.000
DepreciationAndAmortization,145916000.000,183156000.000,,
DepreciationDepletionAndAmortization,145916000.000,183156000.000,244163000.000,272933000.000
EffectiveIncomeTaxRateContinuingOperations,0.010,0.010,-0.050,0.010
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.000,0.000,0.000,0.000
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,0.003,
EquityMethodInvestmentDividendsOrDistributions,,62967000.000,82054000.000,82185000.000
FairValueOfAssetsAcquired,,4833000.000,0.000,0.000
GainOnBusinessInterruptionInsuranceRecovery,,,,16270000.000
GeneralAndAdministrativeExpense,33464000.000,37458000.000,41217000.000,49248000.000
GoodwillImpairmentLoss,0.000,,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,284967000.000,389406000.000,-63166000.000,605352000.000
IncomeLossFromEquityMethodInvestments,,57836000.000,71251000.000,78717000.000
IncomeTaxExpenseBenefit,2580000.000,2027000.000,3380000.000,8372000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,,2200000.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,0.000,0.000
IncomeTaxReconciliationNondeductibleExpense,0.000,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-1359000.000,2481000.000,2411000.000,2093000.000
IncomeTaxesPaid,552000.000,,,
IncomeTaxesPaidNet,,-90000.000,0.000,838000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,3154000.000,58365000.000
IncreaseDecreaseInAccountsReceivable,34148000.000,4112000.000,5671000.000,48998000.000
IncreaseDecreaseInAccruedLiabilities,22700000.000,-53477000.000,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,724000.000,4295000.000
IncreaseDecreaseInOtherOperatingLiabilities,-10512000.000,3473000.000,,
IncreaseDecreaseInOutstandingChecksFinancingActivities,-1763000.000,1693000.000,-1751000.000,2079000.000
InterestExpense,51797000.000,76769000.000,113874000.000,116628000.000
InterestIncomeRelatedParty,16900000.000,16900000.000,16900000.000,16900000.000
InterestPaidNet,47098000.000,67648000.000,94720000.000,107657000.000
InventoryWriteDown,,,443000.000,168000.000
NaturalGasMidstreamCosts,364285000.000,437956000.000,528435000.000,494194000.000
NetCashProvidedByUsedInFinancingActivities,694295000.000,2044713000.000,-167868000.000,451836000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,694295000.000,2044713000.000,-167868000.000,451836000.000
NetCashProvidedByUsedInInvestingActivities,-1416066000.000,-2621559000.000,-466424000.000,-1105534000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1416066000.000,-2621559000.000,-466424000.000,-1105534000.000
NetCashProvidedByUsedInOperatingActivities,412300000.000,530974000.000,666773000.000,913076000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,412300000.000,530974000.000,666773000.000,913076000.000
NetIncomeLoss,160214000.000,221911000.000,87863000.000,345772000.000
NetIncomeLossAllocatedToLimitedPartners,155528000.000,222867000.000,86121000.000,334446000.000
NetIncomeLossAttributableToNoncontrollingInterest,122173000.000,165468000.000,-154409000.000,251208000.000
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,2247000.000,,57353000.000,0.000
OperatingCostsAndExpenses,168657000.000,199305000.000,296774000.000,308010000.000
OperatingIncomeLoss,317929000.000,448337000.000,34386000.000,704535000.000
OtherNonoperatingIncomeExpense,1935000.000,938000.000,-578000.000,545000.000
OtherOperatingActivitiesCashFlowStatement,2449000.000,2736000.000,17698000.000,-3262000.000
PartnersCapitalAccountAcquisitions,-465500000.000,-356250000.000,-174276000.000,-712500000.000
PartnersCapitalAccountContributions,,23488000.000,31467000.000,
PartnersCapitalAccountDistributions,137000000.000,228481000.000,306477000.000,374082000.000
PartnersCapitalAccountPrivatePlacementOfUnits,,750000000.000,,686937000.000
PartnersCapitalAccountReturnOfCapital,5855000.000,10733000.000,,
PartnersCapitalOther,381000.000,792000.000,488000.000,1153000.000
PaymentOfFinancingAndStockIssuanceCosts,2367000.000,,,
PaymentsForCapitalImprovements,646471000.000,673004000.000,602289000.000,479993000.000
PaymentsForProceedsFromOtherInvestingActivities,1338000.000,,,
PaymentsOfDividends,137000000.000,228481000.000,306477000.000,374082000.000
PaymentsOfDividendsMinorityInterest,130706000.000,,,
PaymentsToAcquireBusinessesAndInterestInAffiliates,51974000.000,64278000.000,11442000.000,27000.000
PaymentsToAcquireEquityMethodInvestments,,857000.000,,
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,18055000.000,16244000.000,21238000.000
ProceedsFromInsuranceSettlementInvestingActivities,,,,17465000.000
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,,0.000,0.000,
ProceedsFromIssuanceOfLongTermDebt,957503000.000,1648028000.000,889606000.000,1323198000.000
ProceedsFromPartnershipContribution,4458000.000,23788000.000,31467000.000,
ProfitLoss,282387000.000,387379000.000,-66546000.000,596980000.000
RepaymentsOfLongTermDebt,710000000.000,650000000.000,611150000.000,900000000.000
Revenues,1053495000.000,1273763000.000,1561372000.000,1804270000.000
SalesRevenueNet,1053495000.000,1273763000.000,1561372000.000,1804270000.000
ShareBasedCompensation,3822000.000,4105000.000,4445000.000,4986000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,4398.000,3618.000,5658.000
