,2011-08-31,2012-05-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,17653.000
CostOfGoodsSold,437532.000,524859.000
CostsAndExpenses,730404.000,930467.000
DeferredIncomeTaxExpenseBenefit,,-1460.000
DepreciationDepletionAndAmortization,,15339.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-39869.000,-18647.000
IncomeTaxExpenseBenefit,-18877.000,1780.000
IncomeTaxesPaid,,10920.000
IncreaseDecreaseInAccountsPayable,,65083.000
IncreaseDecreaseInAccountsReceivable,,100602.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,770.000
IncreaseDecreaseInAccruedLiabilities,,-57679.000
IncreaseDecreaseInDeferredIncomeTaxes,,-92624.000
IncreaseDecreaseInInventories,,-11911.000
IncreaseDecreaseInPrepaidExpense,,19960.000
InterestExpense,-471.000,-587.000
NetCashProvidedByUsedInOperatingActivities,,17653.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,17653.000
NetIncomeLoss,-20992.000,-20427.000
NonoperatingIncomeExpense,471.000,2633.000
OperatingIncomeLoss,-40340.000,-21280.000
OtherIncome,,2046.000
SalesRevenueGoodsNet,690064.000,909187.000
SellingGeneralAndAdministrativeExpense,292872.000,405608.000
WeightedAverageNumberOfDilutedSharesOutstanding,12263009.000,12332476.000
WeightedAverageNumberOfSharesOutstandingBasic,12263009.000,12332476.000
