,2011-09-30,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,,,,,,,,,,,,,,6047.000,,
AmortizationOfIntangibleAssets,,,,,,,,,,,,1511.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,-11859.000,,,,-27528.000,,
CashPeriodIncreaseDecrease,,,,,,,,-76916.000,,,,,,,,,,
ClosedBlockOperationsResultsBeforeIncomeTaxes,,,,,,,,,,,,98101.000,-129948.000,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,105570.000,-108579.000,,,,,
CostOfGoodsSold,,,,,,,,,,,,,,29230.000,,43568.000,1158773.000,81075.000
CostOfRevenue,0.000,,0.000,0.000,,,0.000,124628.000,41389.000,762037.000,75621.000,51319.000,44308.000,29230.000,118771.000,43568.000,1158773.000,81075.000
CurrentIncomeTaxExpenseBenefit,,,0.000,0.000,,,,,,,,0.000,0.000,,,,,
Depreciation,,,,,,,,,,,,,,,,2200.000,,
DepreciationAndAmortization,,,,,,,,1556.000,1615.000,1618.000,1527.000,1511.000,1515.000,1419.000,1434.000,2200.000,2272.000,2355.000
DerivativeGainOnDerivative,,,,,,,,,,,,,,,,7001.000,,
EarningsPerShareBasic,,,,,,,,,,,,,,-0.000,,-0.000,0.000,-0.000
EarningsPerShareBasicAndDiluted,0.000,,0.000,0.000,,,-0.020,-0.010,0.000,0.000,0.000,0.000,0.000,,,,,
EarningsPerShareDiluted,,,,,,,,,,,,,,-0.000,,-0.000,0.000,-0.000
EffectOfExchangeRateOnCash,,,,,,,,-13303.000,,,,7287.000,,,,,,
ForeignCurrencyTransactionGainBeforeTax,,,,,,,,,,,,-2118.000,-13113.000,-29892.000,10816.000,10641.000,-4588.000,34321.000
ForeignCurrencyTransactionGainLossRealized,,,,,,,,,,,,7469.000,21369.000,,,-33848.000,,
GeneralAndAdministrativeExpense,0.000,,0.000,10000.000,,5878.000,,,,,,,,93400.000,,75187.000,88124.000,134546.000
GrossProfit,0.000,,0.000,0.000,,,0.000,62204.000,13145.000,104336.000,-78650.000,194456.000,5358.000,5912.000,10575.000,38051.000,176777.000,20016.000
IncomeLossFromContinuingOperations,0.000,,0.000,-10000.000,,-5878.000,-28448.000,-891387.000,-66462.000,-547397.000,-267603.000,101926.000,-116878.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,-117470.000,,-25075.000,78724.000,-86062.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,-117470.000,,-25075.000,78724.000,-86062.000
IncomeTaxesPaid,,,,,,,,0.000,,,,0.000,,,,,,
IncomeTaxesPaidNet,,,,,,,,0.000,0.000,0.000,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,,298370.000,,,,-50753.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,,,,6735.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,-186820.000,,,,-64935.000,,,,,,
IncreaseDecreaseInCustomerAdvancesAndDeposits,,,,,,,,,,,,,,,,6.000,,
IncreaseDecreaseInDueFromRelatedParties,,,,,,,,,,,,15554.000,,,,,,
IncreaseDecreaseInDueToRelatedParties,,,,,,,,,,,,0.000,,,,,,
IncreaseDecreaseInInventories,,,,,,,,0.000,,,,1513.000,,,,-5074.000,,
IncreaseDecreaseInOtherCurrentLiabilities,,,,,,,,,,,,9485.000,,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,,,,,,,,,,,-313.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,-366614.000,,,,23832.000,,,,2247.000,,
IncreaseDecreaseInPrepaidExpense,,,,,,-5000.000,,,,,,,,,,,,
IncreaseDecreaseInReceivables,,,,,,,,,,,,,,,,3282.000,,
InterestAndDebtExpense,,,,,,,,,,,,,,-1329.000,,14261.000,-7657.000,30823.000
InterestExpense,,,,,,,,-1957.000,-1384.000,-1592.000,-3523.000,-1707.000,43.000,1329.000,-13887.000,-3381.000,-3439.000,-3505.000
InterestIncomeExpenseNet,3.000,,1.000,1.000,,,0.000,,,,,,,,,,,
InterestPaid,,,,,,,,1970.000,,,,1707.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,10878.000,,0.000,,,,-144446.000,,,,-8500.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,10878.000,,0.000,,,,-144446.000,,,,-8500.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,0.000,,,,0.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,0.000,,,,0.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,,,,-10878.000,,-76916.000,,,,132587.000,,,,-19028.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,,-10878.000,,-76916.000,,,,132587.000,,,,-19028.000,,
NetIncomeLoss,3.000,,1.000,-9999.000,,-5878.000,-28448.000,-904161.000,-45848.000,-545583.000,-269985.000,98101.000,-129948.000,,,-25075.000,78724.000,-86062.000
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,,,,,,,,0.000,,,,,,,,,,
NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,,,,,,,,0.000,,,,,,,,,,
NonoperatingIncomeExpense,,,,,,,,,,,,,,-29892.000,,,,
OperatingCostsAndExpenses,0.000,,0.000,10000.000,,5878.000,,,,,,,,,,,,
OperatingExpenses,,,,,,,28448.000,953591.000,79607.000,651733.000,188953.000,92530.000,122236.000,94819.000,678500.000,77387.000,90396.000,136901.000
