,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableCurrent,3359643.000,3366529.000,3336876.000,3326211.000,2872875.000,2892362.000,2933743.000,2902653.000,2890738.000,2902125.000,2889819.000,2879235.000,2907533.000,2877120.000,2888728.000,2931105.000,2918022.000
AccountsReceivableNet,,,,,14264.000,21576.000,24895.000,22513.000,20264.000,42062.000,17318.000,21069.000,48194.000,20989.000,17572.000,52688.000,20722.000
AccountsReceivableNetCurrent,88033.000,71172.000,54504.000,41170.000,14264.000,21576.000,24895.000,22513.000,20264.000,42062.000,17318.000,21069.000,48194.000,20989.000,17572.000,52688.000,20722.000
AccruedLiabilitiesCurrent,,,,,,,,,544770.000,549720.000,,,,,,,
AdditionalPaidInCapital,19398984.000,13289251.000,13289251.000,13352625.000,13352625.000,13352625.000,13437513.000,13437513.000,13437513.000,13437513.000,13437513.000,13437513.000,13601316.000,13601316.000,13601316.000,13640113.000,13678821.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000
AssetRetirementObligation,,,,,28840.000,29640.000,30040.000,30440.000,30840.000,31240.000,31640.000,32040.000,32440.000,32840.000,33240.000,33640.000,34040.000
AssetRetirementObligationCurrent,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AssetRetirementObligationsNoncurrent,46590.000,48860.000,48860.000,28840.000,28840.000,29640.000,30040.000,30440.000,30840.000,31240.000,31640.000,32040.000,32440.000,32840.000,33240.000,33640.000,34040.000
Assets,3122962.000,2930027.000,1980656.000,1797933.000,2756454.000,2708122.000,2594983.000,2494658.000,2423159.000,2622275.000,2387182.000,2266876.000,2209100.000,2127765.000,1860133.000,1878919.000,625351.000
AssetsCurrent,246808.000,244905.000,196245.000,236892.000,761653.000,633191.000,511359.000,466426.000,369239.000,613755.000,531321.000,407289.000,370707.000,278854.000,175402.000,164054.000,91065.000
CapitalizedCostsAssetRetirementCosts,,,,,39600.000,39600.000,39600.000,39600.000,39600.000,39600.000,39600.000,39600.000,39600.000,39600.000,39600.000,39600.000,39600.000
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortizationCumulative,,,,,1293979.000,,,,,,,,,1325405.000,1212701.000,1212701.000,
CapitalizedCostsWellsAndRelatedEquipmentAndFacilities,,,,,152881.000,123583.000,157309.000,157309.000,157309.000,166809.000,183809.000,183809.000,183809.000,183809.000,183809.000,183809.000,183809.000
