,2011-06-30,2012-03-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2017-03-31
AdjustmentForAmortization,,,,,,,,,,,,,,709000.000
AmortizationOfDebtDiscountPremium,,1249587.000,46365.000,4077.000,6786.000,10004.000,351.000,314.000,87030.000,0.000,,,,16000.000
AmortizationOfFinancingCosts,,,46365.000,,,,,,,,,,,7000.000
AmortizationOfFinancingCostsAndDiscounts,,31499.000,13334.000,1161.000,,,,,,,,,,
AssetImpairmentCharges,,,,,,,,,,,,,,29137000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,3000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-32456.000,200.000,,,,-10276.000,,,,-49938.000,,,29000.000
CostOfRevenue,2111.000,,,,,,,,,,,,,205000.000
CostsAndExpenses,10976.000,,,,,,,,,,,,,
DebtInstrumentPeriodicPayment,,,,,,,,,,,10000.000,,,
DebtInstrumentPeriodicPaymentPrincipal,,,,,289000.000,,,,,,,,,
DepreciationAndAmortization,25.000,,,,,,,,,,,,,914000.000
DepreciationDepletionAndAmortization,,,,,,,,,,,,,,33000.000
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,,,,,,,,,,71466533.000,,,
EarningsPerShareBasicAndDiluted,,-0.160,-0.020,-0.120,-0.150,-0.030,-0.040,-0.030,-0.040,-0.030,-0.030,-0.030,-0.030,-0.620
FairValueAdjustmentOfWarrants,,,,633710.000,6874.000,,,,,,,,,
FairValueAssumptionsExpectedDividendRate,,,0.000,,,,,,,,,,,
GeneralAndAdministrativeExpense,10951.000,212813.000,300.000,42323.000,265100.000,63450.000,173850.000,158318.000,90928.000,115201.000,130471.000,111200.000,99899.000,3056000.000
GrossProfit,16889.000,,,,,,,,,,,,,324000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,5913.000,,,,,,,,,,,,,-3909000.000
