,2012-03-03,2013-03-02,2014-03-01,2015-02-28,2016-02-27,2017-03-04
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,400000.000,2600000.000,3300000.000,3900000.000,
AmortizationOfIntangibleAssets,,2600000.000,1900000.000,2100000.000,1600000.000,4000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,538000.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,111000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,118000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,7000.000,,
AvailableForSaleSecuritiesGrossRealizedGains,,300000.000,,100000.000,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,127000.000,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,118000.000,,
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareBasic,,,,,,3.480
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareDiluted,,,,,,3.470
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,100124000.000
BusinessAcquisitionsProFormaRevenue,,,,,,1196504000.000
BusinessCombinationAcquisitionRelatedCosts,,,500000.000,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,15900000.000,,,
CapitalExpendituresIncurredButNotYetPaid,546000.000,553000.000,761000.000,2656000.000,2737000.000,3254000.000
CashAcquiredFromAcquisition,,,1600000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,29936000.000,-16377000.000,-8629000.000,24315000.000,,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,9682000.000,-41095000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-3427000.000,-193000.000,,,,
CommonStockDividendsPerShareCashPaid,0.326,0.360,0.370,0.410,0.455,0.515
CommonStockDividendsPerShareDeclared,0.326,0.360,,,,
ComprehensiveIncomeNetOfTax,,16790000.000,22107000.000,41156000.000,56291000.000,86071000.000
CostOfGoodsSold,545343000.000,554491000.000,606193000.000,725392000.000,737619000.000,822510000.000
CurrentFederalTaxExpenseBenefit,,5036000.000,15711000.000,7328000.000,35888000.000,35610000.000
CurrentForeignTaxExpenseBenefit,,409000.000,1437000.000,1790000.000,-636000.000,-147000.000
CurrentIncomeTaxExpenseBenefit,,5614000.000,18588000.000,10316000.000,38118000.000,38392000.000
CurrentStateAndLocalTaxExpenseBenefit,,169000.000,1440000.000,1198000.000,2866000.000,2929000.000
DeferredFederalIncomeTaxExpenseBenefit,,2680000.000,-4549000.000,4738000.000,-5403000.000,-945000.000
DeferredForeignIncomeTaxExpenseBenefit,,-138000.000,-353000.000,-101000.000,-224000.000,-42000.000
DeferredIncomeTaxExpenseBenefit,-1115000.000,3557000.000,-5280000.000,4274000.000,-6139000.000,-1065000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,1015000.000,-378000.000,-363000.000,-512000.000,-78000.000
DefinedBenefitPlanActualReturnOnPlanAssets,,242000.000,-66000.000,134000.000,-62000.000,73000.000
DefinedBenefitPlanActuarialGainLoss,,-539000.000,113000.000,-2424000.000,907000.000,-54000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,-211000.000,-163000.000,-172000.000,-249000.000,-225000.000
DefinedBenefitPlanAmountToBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossNextFiscalYear,,,,249000.000,,200000.000
DefinedBenefitPlanAmountsThatWillBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossInNextFiscalYear,,200000.000,200000.000,,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,,0.040,0.037,0.040,0.036,0.038
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,0.045,0.045,0.045,0.020,0.020
DefinedBenefitPlanBenefitsPaid,,1014000.000,1020000.000,995000.000,1012000.000,1017000.000
DefinedBenefitPlanContributionsByEmployer,,909000.000,807000.000,850000.000,916000.000,868000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,177000.000,183000.000,171000.000,137000.000,41000.000
DefinedBenefitPlanInterestCost,,570000.000,538000.000,550000.000,566000.000,555000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,604000.000,518000.000,551000.000,678000.000,739000.000
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,,,993000.000,1017000.000,1016000.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,,0.600,0.600,0.600
Depreciation,,24300000.000,24800000.000,27500000.000,29800000.000,31600000.000
DepreciationDepletionAndAmortization,27246000.000,26529000.000,26550000.000,29423000.000,31248000.000,35607000.000
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationsBeforeIncomeTax,,500000.000,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,333000.000,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,0.000,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,0.000,,,,
DiscontinuedOperationTaxEffectOfIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriod,,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,0.000,,,,
EarningsPerShareBasic,0.170,0.680,0.980,1.760,2.250,2.980
EarningsPerShareDiluted,0.170,0.670,0.950,1.720,2.220,2.970
EffectOfExchangeRateOnCashAndCashEquivalents,-211000.000,117000.000,-673000.000,-595000.000,-1397000.000,88000.000
EffectOfLIFOInventoryLiquidationOnIncome,,200000.000,,,,
EffectiveIncomeTaxRateContinuingOperations,,0.293,0.296,0.223,0.329,0.301
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.008,0.004,0.001,0.000,
EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,,-0.020,-0.035,-0.023,-0.034,0.033
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,,,-0.016
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,,0.009,0.006,0.004,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,,0.000,0.001,0.001,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.000,0.000,-0.009,0.005,-0.009
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.009,0.009,0.012,0.016,0.016
EffectiveIncomeTaxRateReconciliationTaxCreditsInvestment,,,,-0.099,0.000,0.000
EffectiveIncomeTaxRateReconciliationTaxCreditsOther,,-0.004,-0.002,-0.001,,
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,,-0.025,-0.016,-0.011,-0.008,0.007
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,,-0.004,-0.002,0.000,,
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,2300000.000,4200000.000,1200000.000,1600000.000,1900000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,400000.000,2600000.000,3300000.000,3900000.000,
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,,63500000.000,52500000.000,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,92000.000,483000.000,2725000.000,3236000.000,4992000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,92000.000,483000.000,2725000.000,3236000.000,4992000.000,
ExtendedProductWarrantyAccrualPayments,,2948000.000,3025000.000,7185000.000,3149000.000,5906000.000
ExtendedProductWarrantyAccrualWarrantiesIssued,,4061000.000,6680000.000,6482000.000,8214000.000,11499000.000
GainLossOnSaleOfPropertyPlantEquipment,916000.000,1954000.000,1629000.000,933000.000,198000.000,371000.000
GoodwillAcquiredDuringPeriod,,,18254000.000,,,27444000.000
GoodwillAndIntangibleAssetImpairment,,0.000,0.000,0.000,,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,-106000.000
GoodwillImpairmentLoss,,0.000,0.000,0.000,,
GoodwillTranslationAdjustments,,-275000.000,-1575000.000,-2164000.000,-1861000.000,
GrossProfit,117120000.000,145733000.000,165252000.000,208544000.000,243570000.000,292023000.000
IncomeLossFromContinuingOperations,4697000.000,18778000.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,26366000.000,36700000.000,59898000.000,100859000.000,123229000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3648000.000,26574000.000,39766000.000,64999000.000,97324000.000,122805000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,208000.000,3066000.000,5101000.000,-3535000.000,-424000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.170,0.670,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,0.170,0.660,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-52000.000,333000.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,0.010,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,0.010,,,,
IncomeTaxCreditsAndAdjustments,,,,6400000.000,6400000.000,6400000.000
IncomeTaxExpenseBenefit,-1049000.000,7796000.000,11780000.000,14483000.000,31982000.000,37015000.000
IncomeTaxExpenseBenefitContinuingOperations,,7796000.000,11780000.000,,,
IncomeTaxesPaidNet,,7700000.000,12900000.000,11300000.000,25900000.000,47800000.000
IncreaseDecreaseInAccountsAndOtherReceivables,7931000.000,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-3905000.000,11684000.000,18282000.000,12871000.000,17265000.000,17449000.000
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,-856000.000,-1195000.000,1202000.000,-324000.000,9657000.000,-9991000.000
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,7887000.000,-4086000.000,3449000.000,-1091000.000,12589000.000,-9647000.000
IncreaseDecreaseInInventories,1635000.000,2209000.000,6130000.000,8660000.000,2798000.000,6387000.000
IncreaseDecreaseInOtherOperatingCapitalNet,327000.000,2092000.000,1738000.000,711000.000,1045000.000,-392000.000
IncreaseDecreaseInReceivables,,13364000.000,19229000.000,18588000.000,2918000.000,-3460000.000
