,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,4378000.000,4747000.000,4155000.000,4222000.000,5158000.000,4464000.000,4363000.000,3458000.000,3356000.000,2867000.000,2730000.000,3103000.000,2775000.000,2401000.000,2819000.000
AccountsPayableCurrent,,,,1528000.000,,,,1159000.000,,,,712000.000,,,
AccountsReceivableNetCurrent,5141000.000,5896000.000,5139000.000,4934000.000,4512000.000,5264000.000,4455000.000,4103000.000,3848000.000,4018000.000,3901000.000,3456000.000,3280000.000,3466000.000,3203000.000
AccruedIncomeTaxesCurrent,275000.000,409000.000,220000.000,108000.000,173000.000,251000.000,453000.000,203000.000,187000.000,194000.000,149000.000,136000.000,149000.000,109000.000,48000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,4591000.000,,,,6094000.000,,,,6988000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,136000.000,126000.000,141000.000,115000.000,125000.000,119000.000,72000.000,39000.000,88000.000,31000.000,-44000.000,-38000.000,-86000.000,-89000.000,-131000.000
AdditionalPaidInCapitalCommonStock,265173000.000,267065000.000,267247000.000,267447000.000,267635000.000,267986000.000,268105000.000,268209000.000,268323000.000,268364000.000,268464000.000,268592000.000,268731000.000,268893000.000,269015000.000
AllowanceForDoubtfulAccountsReceivable,,,,686000.000,,,,510000.000,,,,396000.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,1066000.000,1130000.000,1248000.000,686000.000,662000.000,560000.000,401000.000,510000.000,436000.000,396000.000,342000.000,396000.000,403000.000,331000.000,250000.000
Assets,37709000.000,30547000.000,30317000.000,31215000.000,31502000.000,34395000.000,33643000.000,32907000.000,32412000.000,32208000.000,31863000.000,27136000.000,26602000.000,22433000.000,22226000.000
AssetsCurrent,7092000.000,9011000.000,8267000.000,8213000.000,7015000.000,9495000.000,8838000.000,8085000.000,7488000.000,7362000.000,7099000.000,7166000.000,6633000.000,6332000.000,5727000.000
CapitalLeaseObligationsCurrent,246000.000,591000.000,593000.000,631000.000,741000.000,733000.000,825000.000,827000.000,835000.000,699000.000,602000.000,459000.000,302000.000,236000.000,208000.000
CapitalLeaseObligationsNoncurrent,232000.000,862000.000,735000.000,662000.000,792000.000,645000.000,598000.000,436000.000,318000.000,317000.000,235000.000,163000.000,116000.000,84000.000,119000.000
