,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,,,,,-5000000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,1582000.000,,3000000.000,,,,7000000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,7000000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,2000000.000,,,,2000000.000,,,,
AllocatedShareBasedCompensationExpense,1600000.000,500000.000,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,1822000.000,4548000.000,6000000.000,4000000.000,4000000.000,0.000,2000000.000,4000000.000,3000000.000,6000000.000,4000000.000
AvailableForSaleSecuritiesGrossRealizedGains,1989000.000,4619000.000,7000000.000,4000000.000,4000000.000,0.000,2000000.000,5000000.000,3000000.000,6000000.000,
AvailableForSaleSecuritiesGrossRealizedLosses,167000.000,71000.000,1000000.000,0.000,0.000,0.000,0.000,1000000.000,0.000,0.000,
BusinessAcquisitionsProFormaNetIncomeLoss,54948000.000,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,547910000.000,,,,,,,,,,
BusinessCombinationIntegrationRelatedCosts,,,,,,,33000000.000,21000000.000,21000000.000,33000000.000,23000000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,49006000.000,36562000.000,27000000.000,24000000.000,23000000.000,33000000.000,38000000.000,19000000.000,16000000.000,19000000.000,12000000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldDisposalsOfLoans,17114000.000,8679000.000,12000000.000,10000000.000,7000000.000,17000000.000,22000000.000,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsToFromNonaccretableDifference,,,,,,,,-11000000.000,8000000.000,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldTransfersToLoansHeldForSale,56661000.000,563891000.000,,,,,399000000.000,,11000000.000,,
ComprehensiveIncomeNetOfTax,57393000.000,423220000.000,0.000,-22000000.000,-15000000.000,-241000000.000,173000000.000,44000000.000,24000000.000,1000000.000,37000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,16308000.000,34945000.000,31000000.000,31000000.000,31000000.000,27000000.000,26000000.000,0.000,0.000,2000000.000,0.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,73701000.000,458165000.000,31000000.000,9000000.000,16000000.000,-214000000.000,199000000.000,44000000.000,24000000.000,3000000.000,37000000.000
DeferredIncomeTaxExpenseBenefit,-89429000.000,,-10000000.000,,,,-3000000.000,,,,25000000.000
DepreciationAndAmortization,-10870000.000,,18000000.000,,,,156000000.000,,,,98000000.000
DisposalGroupNotDiscontinuedOperationLossGainOnWriteDown,,,1000000.000,,,,,,,,
EarningsPerShareBasic,0.460,3.720,0.000,-0.090,-0.080,-1.720,1.140,0.190,0.190,0.080,0.250
EarningsPerShareDiluted,0.450,3.700,0.000,-0.090,-0.080,-1.720,1.130,0.190,0.190,0.080,0.250
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,122000.000,,,,,,1000000.000,,,,0.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.348,,,,0.415
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.308,,0.185,,,,,,,,
EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense,-0.070,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,2000000.000,,,,2000000.000,,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,,,,,0.000,,,,,,
FinancingReceivableAllowanceForCreditLossesRecovery,12210000.000,11242000.000,13000000.000,14000000.000,15000000.000,24000000.000,15000000.000,18000000.000,18000000.000,23000000.000,29000000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,130435000.000,93516000.000,99000000.000,91000000.000,83000000.000,140000000.000,225000000.000,231000000.000,217000000.000,202000000.000,297000000.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,14000000.000,15000000.000,12000000.000,,54000000.000,55000000.000,50000000.000,65000000.000,46000000.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,15000000.000,15000000.000,15000000.000,,55000000.000,56000000.000,51000000.000,66000000.000,47000000.000
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,,1000000.000,3000000.000,2000000.000,7000000.000,3000000.000,5000000.000,8000000.000,11000000.000,13000000.000
FinancingReceivableReclassificationToHeldForSale,,5400000000.000,,,,,,,,,
GainLossOnRepurchaseOfDebtInstrument,-6615000.000,,0.000,0.000,0.000,0.000,,,,,
GainLossOnSalesOfConsumerLoans,,,,,,,229000000.000,22000000.000,-4000000.000,,
GainLossOnSalesOfLoansNet,,,,,,,229000000.000,0.000,0.000,-62000000.000,0.000
GainsLossesOnSalesOfOtherRealEstate,-1377000.000,,,,,,,,,,
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,4000000.000,4000000.000,3000000.000,4000000.000,,,,,
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,,231000000.000,238000000.000,241000000.000,-465000000.000,,,,,
ImpairmentOfInvestments,,,,,0.000,,1000000.000,,,,
IncentiveDistributionDistributionPerYear,,,,15000000.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,99150000.000,696017000.000,38000000.000,11000000.000,22000000.000,-340000000.000,275000000.000,42000000.000,33000000.000,6000000.000,57000000.000
IncomeTaxExpenseBenefit,30518000.000,234322000.000,7000000.000,-8000000.000,2000000.000,-148000000.000,96000000.000,16000000.000,8000000.000,-7000000.000,24000000.000
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,118698000.000,,10000000.000,,,,35000000.000,,,,-3000000.000
IncreaseDecreaseInInsuranceLiabilities,-36000.000,,-2000000.000,,,,-24000000.000,,,,-38000000.000
IncreaseDecreaseInOtherAccruedLiabilities,2122000.000,,7000000.000,,,,12000000.000,,,,4000000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-56743000.000,,-52000000.000,,,,-46000000.000,,,,-75000000.000
IncreaseDecreaseInRestrictedCash,-1644000.000,,120000000.000,,,,-12000000.000,,,,
IncreaseDecreaseInRestrictedCashForOperatingActivities,3958000.000,,0.000,,,,-1000000.000,,,,
InsuranceServicesRevenue,38419000.000,44010000.000,36000000.000,40000000.000,40000000.000,95000000.000,114000000.000,114000000.000,114000000.000,107000000.000,103000000.000
InterestAndDividendIncomeOperating,552637000.000,483124000.000,406000000.000,413000000.000,428000000.000,684000000.000,826000000.000,741000000.000,770000000.000,773000000.000,759000000.000
InterestAndFeeIncomeLoansAndLeasesHeldInPortfolio,,435445000.000,402000000.000,408000000.000,424000000.000,636000000.000,779000000.000,723000000.000,763000000.000,771000000.000,756000000.000
