,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccretionExpense,,700000.000,700000.000,,,400000.000,500000.000,,,,,,,,,,,,,,,,,,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,6800000.000,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,4100000.000,4400000.000,5500000.000,4900000.000,4800000.000,4900000.000,4700000.000,5200000.000,4000000.000,4300000.000,4600000.000,6200000.000,6600000.000,5700000.000
AmortizationOfFinancingCosts,,,,,900000.000,,,,,,,,,,,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,1100000.000,,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,1400000.000,2400000.000,2300000.000,2600000.000,2500000.000,2800000.000,2700000.000,2800000.000,2600000.000,2500000.000,2500000.000,2500000.000,2300000.000,1900000.000,2000000.000,3200000.000,4300000.000,4300000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,3700000.000,2100000.000,,4200000.000,4900000.000,4400000.000,-9600000.000,8500000.000,7500000.000,7200000.000,-15700000.000,7300000.000,,,,,,,,,,,,,
AssetImpairmentCharges,,,,,,,,,,1200000.000,,,,,,,,,,,,,,,,
CapitalLeaseObligationsIncurred,,,,,,,,,,,,,-3100000.000,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-15600000.000,,,,11300000.000,,,,27500000.000,,,,,,,,,,,,,,,,,
ConstructionInProgressExpendituresIncurredButNotYetPaid,,,,,12300000.000,,,,-4800000.000,,,,,,,,,,,,,,,,,
CostOfRevenue,11800000.000,14400000.000,17600000.000,21100000.000,18000000.000,20000000.000,21500000.000,22100000.000,40900000.000,47300000.000,46700000.000,40400000.000,39500000.000,41100000.000,40900000.000,38900000.000,39300000.000,37200000.000,34300000.000,34100000.000,32200000.000,35800000.000,39900000.000,56500000.000,61300000.000,69700000.000
DeferredIncomeTaxExpenseBenefit,-1000000.000,,,,2800000.000,,,,-19400000.000,,,,,,,,,,,,,,,,-2400000.000,
DeferredRevenueAdditions,,,,,,,,,62500000.000,,,,101400000.000,,,,115100000.000,,,,134600000.000,,,,126200000.000,
DeferredRevenueRevenueRecognized,24800000.000,,,,-6400000.000,,,,,,,,114900000.000,,,,134900000.000,,,,145800000.000,,,,145400000.000,
Depreciation,,,,,,,,,45900000.000,56600000.000,57100000.000,56500000.000,55100000.000,54800000.000,55000000.000,62800000.000,64700000.000,65600000.000,67400000.000,72900000.000,68700000.000,65000000.000,62600000.000,61500000.000,75200000.000,82000000.000
DepreciationAndAmortization,,29200000.000,29100000.000,,29100000.000,,,,,59000000.000,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,29200000.000,29200000.000,29100000.000,29600000.000,29100000.000,28500000.000,28900000.000,28100000.000,47300000.000,,59400000.000,,57600000.000,57600000.000,57700000.000,65600000.000,67300000.000,68100000.000,69900000.000,75400000.000,71000000.000,,,,,
DividendsPreferredStock,,,,,,,,,600000.000,,,,,,,,,,,,1000000.000,1000000.000,,,,
EarningsPerShareBasic,-0.020,-0.010,0.020,-0.600,0.080,0.210,0.180,0.380,-0.960,-0.300,-0.040,0.300,,0.050,0.000,,-0.080,0.090,0.120,0.130,0.110,0.170,0.210,-0.150,-0.050,0.030
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,,-0.010,,,,,,,,,,,,,
EarningsPerShareDiluted,-0.020,-0.010,0.020,-0.600,0.080,0.210,0.180,0.370,-0.960,-0.300,-0.040,0.300,,0.050,0.000,,-0.080,0.090,0.120,0.130,0.110,0.170,0.210,-0.150,-0.050,0.030
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,0.239,0.402,0.679,-0.966,0.905,,,,0.462,0.403,0.324,-0.906,0.387,0.369,0.368,-0.748,0.511,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,0.350,,,,0.350,,,,0.350,0.350,,,0.350,0.350,0.350,-0.700,0.350,
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,,,,,,,,,,,200000.000,300000.000,200000.000,100000.000,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,1200000.000,,,,,,,,900000.000,,,,100000.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,,,,,,,900000.000,,,,100000.000,,,,,
FinitelivedIntangibleAssetsAcquired1,,,,,,,,,,,,,14000000.000,,,,,,,,,,,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,-1200000.000,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,-17800000.000,,,,,,,,,,,,,,,,-500000.000,
GoodwillAcquiredDuringPeriod,,,,,,,,,440900000.000,,,,26300000.000,,,,,,,,,,,,,
GoodwillImpairmentLoss,,,,,,,,,,,0.000,,0.000,,0.000,,,,,,,,,,,
GoodwillPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,0.000,,-400000.000,,0.000,,,,0.000,
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,,,,-700000.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,-35100000.000,-5600000.000,,4200000.000,700000.000,300000.000,20200000.000,-9100000.000,13400000.000,14200000.000,14000000.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1600000.000,-1100000.000,-700000.000,-42600000.000,6900000.000,16800000.000,14100000.000,28100000.000,-79600000.000,,,,,,,,,,,,15500000.000,21400000.000,25800000.000,-14000000.000,-4500000.000,2100000.000
IncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,800000.000
IncomeTaxExpenseBenefit,-900000.000,-700000.000,-1800000.000,-14500000.000,3100000.000,7200000.000,5600000.000,11000000.000,-19000000.000,-14100000.000,-3800000.000,-600000.000,3800000.000,-4300000.000,-600000.000,8000000.000,-4200000.000,5400000.000,4600000.000,3400000.000,6000000.000,7900000.000,9500000.000,-5100000.000,-2300000.000,200000.000
IncomeTaxesPaidNet,800000.000,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,-600000.000,,,,-1100000.000,,,,-700000.000,,,,-12100000.000,,,,5800000.000,,,,700000.000,,,,100000.000,
IncreaseDecreaseInAccountsReceivable,-8500000.000,,,,-10100000.000,,,,-6700000.000,,,,-100000.000,,,,-3600000.000,,,,10900000.000,,,,6900000.000,
IncreaseDecreaseInAccruedLiabilities,3400000.000,,,,-6200000.000,,,,-25400000.000,,,,-12700000.000,,,,500000.000,,,,-9800000.000,,,,-14600000.000,
IncreaseDecreaseInDeferredCharges,2400000.000,,,,1300000.000,,,,,,,,,,,,4800000.000,,,,4400000.000,,,,5000000.000,
IncreaseDecreaseInDeferredRevenue,-600000.000,,,,17700000.000,,,,12300000.000,,,,-13600000.000,,,,-19800000.000,,,,-11200000.000,,,,-19200000.000,
IncreaseDecreaseInOtherOperatingAssets,,,,,,,,,-700000.000,,,,-6300000.000,,,,-4800000.000,,,,3500000.000,,,,1800000.000,
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,,,,-3100000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-1900000.000,,,,7300000.000,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInRestrictedCash,-3100000.000,,,,-1000000.000,,,,-800000.000,,,,-2000000.000,,,,,,,,1200000.000,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,700000.000,200000.000,300000.000,-900000.000,,,,,,900000.000,,,,700000.000,400000.000,,200000.000,500000.000,800000.000,,,1200000.000
InterestCostsCapitalized,,5200000.000,5900000.000,,,5700000.000,6400000.000,,,,,,,,,,,,,,,,,,,
