,2012-06-30,2013-06-30
AdjustmentsToAdditionalPaidInCapitalOther,0.000,-1000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,542000.000,1176000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,-152000.000,488000.000
AmortizationOfIntangibleAssets,845000.000,840000.000
CapitalLeaseObligationsIncurred,,910000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1124000.000,-1662000.000
CashDivestedFromDeconsolidation,,3935000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,0.000,0.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,-109000.000,-22000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,109000.000,-2825000.000
ComprehensiveIncomeNetOfTax,584000.000,4608000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,979000.000,-123000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1563000.000,4485000.000
CostOfRevenue,7917622000.000,7355180000.000
CostOfServices,6826000.000,5705000.000
CurrentFederalTaxExpenseBenefit,15628000.000,-7140000.000
CurrentForeignTaxExpenseBenefit,167000.000,411000.000
CurrentIncomeTaxExpenseBenefit,19046000.000,-6316000.000
CurrentStateAndLocalTaxExpenseBenefit,3251000.000,413000.000
DeferredFederalIncomeTaxExpenseBenefit,-11654000.000,6527000.000
DeferredForeignIncomeTaxExpenseBenefit,6000.000,
DeferredIncomeTaxExpenseBenefit,-14546000.000,8070000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-2898000.000,1543000.000
DefinedContributionPlanCostRecognized,291000.000,283000.000
DefinedContributionPlanEmployerMatchingContributionPercent,0.300,0.300
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,0.900,0.900
DepreciationAndAmortization,2050000.000,2226000.000
DepreciationDepletionAndAmortization,2050000.000,2226000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,39800000.000,-66600000.000
EarningsPerShareBasic,0.120,0.110
EarningsPerShareDiluted,0.120,0.110
EffectOfExchangeRateOnCashAndCashEquivalents,-971000.000,-179000.000
FairValueInputsDiscountRate,0.198,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,0.000
ForeignCurrencyTransactionGainLossUnrealized,4210000.000,-1496000.000
GainLossOnDispositionOfProperty,-401000.000,
GainLossOnSaleOfInvestments,-109000.000,-7750000.000
GainLossOnSaleOfPropertyPlantEquipment,-401000.000,-52000.000
GainLossRelatedToLitigationSettlement,0.000,
GeneralAndAdministrativeExpense,27947000.000,19649000.000
GoodwillImpairmentLoss,0.000,1102000.000
GoodwillTranslationAdjustments,-23000.000,
GrossProfit,57208000.000,50863000.000
ImpairmentOfIntangibleAssetsFinitelived,0.000,1102000.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,1102000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,7778000.000,4438000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,9447000.000,5139000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,1669000.000,700000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,9447000.000,5138000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,4947000.000,3385000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.120,0.110
IncomeLossFromContinuingOperationsPerDilutedShare,0.120,0.110
IncomeLossFromDiscontinuedOperationsNetOfTax,94000.000,-139000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000,0.000
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,5041000.000,3246000.000
IncomeTaxExpenseBenefit,4500000.000,1754000.000
IncomeTaxExpenseBenefitContinuingOperations,4500000.000,1754000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-258000.000,153000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,132000.000,-6000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,3306000.000,1799000.000
IncomeTaxReconciliationMinorityInterestIncomeExpense,0.000,-174000.000
IncomeTaxReconciliationNondeductibleExpenseOther,187000.000,94000.000
IncomeTaxReconciliationOtherAdjustments,-891000.000,-1177000.000
IncomeTaxReconciliationOtherReconcilingItems,268000.000,390000.000
IncomeTaxReconciliationPriorYearIncomeTaxes,,-324000.000
IncomeTaxReconciliationRepatriationOfForeignEarnings,360000.000,91000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,527000.000,200000.000
IncomeTaxReconciliationTaxContingencies,494000.000,380000.000
IncomeTaxesPaid,2898000.000,3509000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,16395000.000,-9527000.000
IncreaseDecreaseInBorrowedSecurities,-15692000.000,6959000.000
IncreaseDecreaseInDeferredIncomeTaxes,14549000.000,-7597000.000
IncreaseDecreaseInInventories,-27111000.000,24302000.000
IncreaseDecreaseInOtherOperatingLiabilities,15576000.000,22978000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-217000.000,-852000.000
IncreaseDecreaseInRestrictedCash,-571000.000,52000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,187000.000,283000.000
InterestExpense,4940000.000,4404000.000
InterestIncomeOther,12727000.000,8357000.000
InterestPaid,4530000.000,3689000.000
InventoryWriteDown,520000.000,835000.000
MarketingAndAdvertisingExpense,3600000.000,2600000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,45000.000,
MinorityInterestDecreaseFromRedemptions,,5749000.000
NetCashProvidedByUsedInFinancingActivities,-26604000.000,4466000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-26604000.000,4466000.000
NetCashProvidedByUsedInInvestingActivities,-1340000.000,-1211000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1231000.000,-1189000.000
NetCashProvidedByUsedInOperatingActivities,30039000.000,-4738000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,29930000.000,-1913000.000
NetIncomeLoss,4062000.000,3369000.000
NetIncomeLossAttributableToNoncontrollingInterest,979000.000,123000.000
NoncashOrPartNoncashAcquisitionDebtAssumed1,0.000,2650000.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,0.000,
NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1,0.000,
OperatingExpenses,60746000.000,48549000.000
OperatingIncomeLoss,-3538000.000,2314000.000
OperatingLeasesRentExpenseNet,2900000.000,1700000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,1200000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-3478000.000,1239000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationNetOfTax,,-1023000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,500000.000
OtherComprehensiveIncomeLossNetOfTax,-3478000.000,
OtherNoncashExpense,0.000,
OtherNonoperatingIncomeExpense,988000.000,368000.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,0.000,
PaymentsForLegalSettlements,755000.000,0.000
PaymentsForRepurchaseOfCommonStock,,247000.000
PaymentsForRepurchaseOfOtherEquity,,1000.000
PaymentsOfDividendsMinorityInterest,0.000,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,0.000,
PaymentsToAcquireBuildings,0.000,2250000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,0.000,
PaymentsToAcquirePropertyPlantAndEquipment,2983000.000,2702000.000
PaymentsToMinorityShareholders,6000.000,0.000
ProceedsFromIssuanceOfCommonStock,,25145000.000
ProceedsFromMinorityShareholders,150000.000,0.000
ProceedsFromRepaymentsOfLinesOfCredit,-42222000.000,8188000.000
ProceedsFromRepaymentsOfNotesPayable,-107000.000,-524000.000
ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,1072000.000,0.000
ProceedsFromStockOptionsExercised,5000.000,105000.000
ProfitLoss,5041000.000,3246000.000
ProvisionForDoubtfulAccounts,2133000.000,
ProvisionForOtherLosses,1016000.000,
Revenues,7974830000.000,7406043000.000
SalariesAndWages,29733000.000,25572000.000
SalesRevenueNet,7974830000.000,7406043000.000
SalesRevenueServicesGross,30364000.000,17560000.000
ShareBasedCompensation,542000.000,1176000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,0.880
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.008
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,860000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,1.730
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,,600000.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,2.360
ShippingHandlingAndTransportationCosts,5800000.000,5600000.000
StockIssuedDuringPeriodValueNewIssues,,25145000.000
