,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,109000.000,,654000.000,,,,371000.000,,1242000.000,,,,1639000.000,,,,3382000.000
AdvertisingExpense,1523000.000,1587000.000,153000.000,92000.000,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,,,4110000.000,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,7109000.000,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
AssetImpairmentCharges,1856000.000,-145000.000,263000.000,638000.000,2165000.000,2977000.000,-73000.000,-361000.000,1319000.000,5926000.000,-1063000.000,-810000.000,274000.000,1886000.000,-37000.000,1759000.000,-30000.000,2964000.000,-13000.000
AssetsFairValueAdjustment,,,,,,,,,,,,,,,,,,,7100000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,100000.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,317245000.000,,62373000.000,,,,-26207000.000,,-26279000.000,,,,27304000.000,,,,-37469000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldAccretion,,,,,4841000.000,,,,3515000.000,,2487000.000,,,,1613000.000,1395000.000,1189000.000,,
Communication,446000.000,388000.000,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,-11774000.000,-8629000.000,1405000.000,162202000.000,-2527000.000,-1687000.000,9607000.000,23749000.000,3165000.000,3852000.000,1953000.000,84264000.000,16439000.000,20081000.000,5377000.000,243000.000,18250000.000,5043000.000,17643000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,4738000.000,-1455000.000,63000.000,149607000.000,5496000.000,2402000.000,7373000.000,26429000.000,3418000.000,2851000.000,3338000.000,6303000.000,4331000.000,4913000.000,1853000.000,2427000.000,5686000.000,3329000.000,2796000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-7036000.000,-10084000.000,1468000.000,311809000.000,2969000.000,715000.000,16980000.000,50178000.000,6583000.000,6703000.000,5291000.000,90567000.000,20770000.000,24994000.000,7230000.000,2670000.000,23936000.000,8372000.000,20439000.000
CostsAndExpenses,163576000.000,165955000.000,105624000.000,121820000.000,111239000.000,124991000.000,124982000.000,105851000.000,136106000.000,167957000.000,137056000.000,191535000.000,175454000.000,172926000.000,153310000.000,192616000.000,171685000.000,185497000.000,141831000.000
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,,,,,,,,,,,0.019,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,-92300000.000,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,,,,,,,,,,3220000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,292306000.000,,-130000.000,-313000.000,,-74000.000,,,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,469000.000,6074000.000,,-52000.000,-121000.000,,-28000.000,,,,,,,,,,
DividendsPreferredStock,187000.000,188000.000,188000.000,,,,,,,,,,,,,,,,
DividendsPreferredStockCash,,,188000.000,,,,,,,,,,,,,,,,
EarningsPerShareBasic,,,-0.040,2.050,-0.030,-0.020,0.120,0.280,0.040,0.050,0.020,0.970,0.190,0.230,0.060,0.000,0.210,0.060,0.180
EarningsPerShareDiluted,,,-0.040,2.000,-0.030,-0.020,0.110,0.290,0.040,0.050,0.020,0.970,0.190,0.220,0.060,0.000,0.210,0.050,0.170
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,,,,,0.470,,0.420
EquityMethodInvestmentSummarizedFinancialInformationCostOfSales,,,,,,,,,,,1071000.000,1317000.000,1075000.000,,1856000.000,3171000.000,4109000.000,,
EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,,,,,,,,,,,-692000.000,-659000.000,-24000.000,,-665000.000,1892000.000,7617000.000,,
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,,,,,,,,,379000.000,658000.000,1051000.000,,1191000.000,5063000.000,11726000.000,,
FeesAndCommissionsDepositorAccounts,11226000.000,10165000.000,,,,,,,,,,,,,,,,,
FinancialServicesCosts,72278000.000,71342000.000,21355000.000,15263000.000,,,,,,,,,,,,,,,
FinancialServicesRevenue,96045000.000,59259000.000,8422000.000,4370000.000,,,,,,,,,,,,,,,
FinancingReceivableAllowanceForCreditLossesRecovery,,,,4308000.000,1123000.000,3302000.000,4590000.000,43119000.000,2140000.000,3199000.000,3900000.000,6620000.000,4352000.000,-1355000.000,1778000.000,6353000.000,10992000.000,1541000.000,3128000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,5259000.000,1944000.000,3479000.000,609000.000,4835000.000,2017000.000,3104000.000,675000.000,221000.000,97000.000,44000.000,30000.000,66000.000,48000.000,12000.000,34000.000
FinancingReceivableSignificantSales,,,,,,1100000.000,,,,9497000.000,89000.000,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,,,,,210000.000,110000.000,5000.000,-106000.000,191000.000
GainLossOnDispositionOfAssets1,,,,,,,,,,600000.000,89000.000,,,,,,,,295000.000
GainLossOnSaleOfBusiness,,,,293461000.000,,,,,,,,,,,,,,,
GainLossOnSaleOfOtherLoansAndLeases,,,3000.000,,,,,,,,,,,,,,,,
GainLossOnSaleOfProperties,,,,,,,,,,,,,,,,,,,-155000.000
GainLossOnSaleOfSecuritiesNet,-1500000.000,6959000.000,,22000.000,,,,,,,,,,,,,,,
GainOnSaleOfInvestments,,,,9307000.000,,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,,,,,6929000.000
GainsLossesOnSalesOfAssets,,,,,,,,,,,,,,,,,,,295000.000
ImpairedFinancingReceivableAverageRecordedInvestment,,,,282197000.000,220762000.000,202259000.000,150066000.000,-514005000.000,45191000.000,21374000.000,17418000.000,23150000.000,21015000.000,-39397000.000,16797000.000,31192000.000,25731000.000,-49147000.000,22762000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,1157000.000,1121000.000,702000.000,1198000.000,-1422000.000,274000.000,432000.000,229000.000,359000.000,271000.000,440000.000,337000.000,305000.000,189000.000,-174000.000,219000.000
