,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,,,,,,,,,,,,,6169.000
AccretionExpense,,,,,,,,,,,,,,,91566.000,,,,
AllocatedShareBasedCompensationExpense,,,,,,160281.000,1045387.000,168740.000,239771.000,438937.000,179042.000,208737.000,354063.000,408576.000,733502.000,740767.000,459989.000,438357.000,632290.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,,,,,,,,,,,,35795.000,,,,2707.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,-119.000,,-3490703.000,,,,-2901599.000,,,,-5892807.000,,,,1375795.000
ComprehensiveIncomeNetOfTax,,,,,,,-5267156.000,-6971627.000,-4094052.000,-4039841.000,-2955806.000,-4256531.000,-6356541.000,-4672400.000,-6973650.000,-5757060.000,-3241309.000,-2975082.000,-4858553.000
CurrentIncomeTaxExpenseBenefit,,,0.000,,,,,,,,,,,,,,,,
DepreciationAndAmortization,,,,,,,3029.000,,,,4303.000,,,,6654.000,,,,7093.000
EarningsPerShareBasic,,,,,,-0.390,-0.410,-0.550,-0.320,-0.320,-0.230,-0.260,-0.350,-0.270,-0.380,-0.320,-0.180,-0.160,-0.260
EarningsPerShareBasicAndDiluted,,,-0.000,,-0.000,,,,,,,,,,,,,,
EarningsPerShareDiluted,,,,,,-0.390,-0.410,-0.550,-0.320,-0.320,-0.230,-0.260,-0.350,-0.270,-0.380,-0.320,-0.180,-0.160,-0.260
GeneralAndAdministrativeExpense,2227.000,3346.000,5666.000,65415.000,3214.000,1181894.000,1923623.000,1035733.000,871825.000,1170187.000,1055544.000,1115835.000,1700099.000,1930345.000,4397013.000,3247419.000,1394406.000,1343308.000,1825176.000
IncomeLossFromContinuingOperations,,,-5666.000,,-3214.000,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,-3530681.000,-5267156.000,-6971627.000,-4094052.000,-4039641.000,-2955606.000,-4246446.000,-6372428.000,-4633698.000,-7008745.000,-5760111.000,-3235485.000,-2966415.000,-4860560.000
