,2011-03-26,2011-06-25,2011-09-24,2011-12-24,2012-03-24,2012-06-23,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2015-12-26
AccountsPayableCurrent,154697000.000,209572000.000,265511000.000,247505000.000,246899000.000,215153000.000,279577000.000,282342000.000,213946000.000,227036000.000,312170000.000,241806000.000,260412000.000,370052000.000,411107000.000,396667000.000,279463000.000,264860000.000,298609000.000,266912000.000
AccountsReceivableNetCurrent,226773000.000,229420000.000,310321000.000,412464000.000,300713000.000,265862000.000,363771000.000,432692000.000,312880000.000,333593000.000,467976000.000,525148000.000,430547000.000,382382000.000,621451000.000,643029000.000,524327000.000,441273000.000,517936000.000,572185000.000
AccruedIncomeTaxesCurrent,3088000.000,2924000.000,9617000.000,39081000.000,48012000.000,77626000.000,29322000.000,16438000.000,12372000.000,,,,,,53586000.000,,,,1085000.000,413000.000
AccruedLiabilitiesCurrent,72837000.000,76895000.000,92120000.000,133710000.000,120436000.000,108085000.000,132992000.000,161414000.000,143493000.000,145999000.000,242427000.000,229529000.000,219744000.000,239845000.000,305677000.000,326337000.000,236328000.000,207305000.000,226519000.000,231584000.000
AccruedMarketingCostsCurrent,,,,,,,,,,,53689000.000,,,,74578000.000,,,,43180000.000,
AccruedProfessionalFeesCurrent,,,,,,,,,,,8278000.000,,,,18635000.000,,,,8168000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,126301000.000,142899000.000,166876000.000,191064000.000,220851000.000,267297000.000,308349000.000,350143000.000,393232000.000,435215000.000,477016000.000,514843000.000,554655000.000,594524000.000,635832000.000,651883000.000,689573000.000,715426000.000,759170000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,-5866000.000,-5044000.000,-6102000.000,-6905000.000,-5792000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,-8709000.000,-4410000.000,7167000.000,-6823000.000,15992000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,12899000.000,7680000.000,-14575000.000,-9454000.000,1065000.000,-13728000.000,10200000.000,2368000.000,-9779000.000,-30720000.000,-19185000.000,-44253000.000,-52593000.000,-28012000.000,-54051000.000,-84408000.000,-165609000.000,-147989000.000,-199302000.000,-225654000.000
AdditionalPaidInCapital,737616000.000,1456662000.000,1499616000.000,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,1507912000.000,1522283000.000,1534166000.000,1464560000.000,1376699000.000,1373366000.000,1430104000.000,1387322000.000,1278288000.000,1836860000.000,1846409000.000,1808881000.000,1753913000.000,948801000.000,962349000.000,879060000.000,660077000.000
AllowanceForDoubtfulAccountsReceivableCurrent,20565000.000,20432000.000,21407000.000,58956000.000,48393000.000,39389000.000,34517000.000,59225000.000,47976000.000,27649000.000,33640000.000,54240000.000,44732000.000,34492000.000,66120000.000,76265000.000,48581000.000,36186000.000,35459000.000,53247000.000
Assets,2669760000.000,2874422000.000,3197887000.000,3218257000.000,3309207000.000,3337130000.000,3615789000.000,3519040000.000,3490210000.000,3623383000.000,3761548000.000,3680108000.000,4362729000.000,4643664000.000,4797307000.000,4775865000.000,4054685000.000,3994487000.000,4001577000.000,3931453000.000
AssetsCurrent,685910000.000,844998000.000,1131527000.000,1183509000.000,1152722000.000,1159171000.000,1322956000.000,1226410000.000,1221556000.000,1396969000.000,1521492000.000,1470600000.000,2145397000.000,2340250000.000,2445520000.000,2230817000.000,1526050000.000,1398026000.000,1517203000.000,1511924000.000
AssetsHeldForSaleLongLived,117444000.000,119182000.000,120583000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,409493000.000,409493000.000,,,,,,,,,,,,,,,,,
BusinessCombinationIndemnificationAssetsAmountAsOfAcquisitionDate,,16400000.000,,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,,,3057000.000,3167000.000,3274000.000,3380000.000,1760000.000,1802000.000,1833000.000,2021000.000,2226000.000,2916000.000,2900000.000,3184000.000,3271000.000,3010000.000
CapitalLeaseObligationsNoncurrent,,,,,,,54794000.000,60536000.000,64798000.000,75801000.000,76061000.000,87705000.000,100424000.000,108177000.000,116240000.000,116440000.000,115711000.000,114819000.000,117187000.000,116505000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,66193000.000,,,,50847000.000,,,,47010000.000,,,,44013000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,6587000.000,,,,3518000.000,,,,3838000.000,,,,4453000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,3838000.000,,,,3837000.000,,,,3838000.000,,,,3838000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,6139000.000,,,,3837000.000,,,,3838000.000,,,,3838000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,6906000.000,,,,3837000.000,,,,3838000.000,,,,3838000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,6906000.000,,,,3838000.000,,,,3838000.000,,,,4061000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,35817000.000,,,,31980000.000,,,,27820000.000,,,,23985000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,22699000.000,,,,17075000.000,,,,14886000.000,,,,12956000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,43494000.000,,,,33772000.000,,,,32124000.000,,,,31057000.000,
